Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
YAL056C-A	I	38696	39046	[38727, 38733, 38737, 38742, 38748, 38749, 38752, 38768, 38771, 38801, 38802, 38807, 38876, 38879, 38884, 38888, 38896, 38899, 38905, 38931, 38994, 38999]	[96, 10, 159, 24, 261, 146, 1, 1, 85, 12, 1, 44, 4, 14, 2, 26, 88, 12, 16, 18, 13, 4]
GPB2	I	39259	41901	[39262, 39317, 39381, 39490, 39557, 39612, 39648, 39673, 39931, 39962, 39983, 40155, 40158, 40160, 40161, 40232, 40268, 40303, 40308, 40308, 40342, 40355, 40443, 40529, 40649, 40782, 40798, 40973, 41012, 41065, 41101, 41105, 41115, 41122, 41126, 41165, 41208, 41345, 41404, 41409, 41490, 41535, 41698, 41752, 41783, 41846, 41851, 41851, 41855, 41859]	[7, 12, 1, 4, 33, 4, 52, 2, 2, 3, 6, 89, 1, 2, 63, 95, 4, 39, 1, 8, 84, 4, 221, 2, 41, 3, 29, 48, 36, 47, 63, 28, 1, 31, 1, 46, 5, 13, 3, 4, 173, 2, 5, 6, 1, 2, 24, 2, 1, 1]
PEX22	I	42177	42719	[42180, 42181, 42264, 42272, 42291, 42300, 42302, 42305, 42308, 42321, 42324, 42330, 42332, 42348, 42459, 42462, 42489, 42540, 42557, 42638, 42646, 42676, 42699]	[1, 39, 4, 65, 1, 101, 45, 141, 59, 30, 109, 338, 18, 41, 25, 14, 11, 13, 1, 10, 3, 15, 4]
ACS1	I	42881	45022	[42998, 43001, 43013, 43018, 43030, 43037, 43040, 43109, 43113, 43121, 43127, 43164, 43182, 43188, 43198, 43232, 43357, 43364, 43377, 43391, 43396, 43406, 43430, 43437, 43450, 43491, 43546, 43549, 43573, 43603, 43610, 43617, 43618, 43621, 43623, 43623, 43628, 43650, 43660, 43665, 43668, 43672, 43674, 43693, 43698, 43713, 43720, 43736, 43793, 43801, 43897, 43900, 43988, 43991, 44024, 44045, 44049, 44056, 44067, 44081, 44083, 44091, 44106, 44164, 44170, 44191, 44209, 44221, 44229, 44234, 44275, 44290, 44324, 44336, 44435, 44435, 44439, 44443, 44540, 44587, 44598, 44600, 44602, 44603, 44648, 44651, 44655, 44697, 44699, 44708, 44727, 44832, 44864, 44874, 44877, 44879, 44883, 44894, 44900, 44908, 44912]	[5, 8, 3, 86, 3, 9, 1, 3, 114, 15, 5, 38, 186, 34, 129, 10, 63, 489, 45, 2, 2, 74, 18, 1, 1, 4, 3, 53, 16, 41, 2, 3, 40, 91, 16, 2, 16, 11, 4, 49, 27, 51, 105, 111, 27, 118, 12, 31, 10, 8, 7, 55, 34, 1, 83, 69, 53, 479, 46, 1, 10, 57, 224, 15, 3, 310, 110, 155, 65, 1, 11, 22, 28, 54, 2, 1, 64, 5, 299, 132, 232, 1, 6, 81, 27, 1, 15, 28, 405, 59, 37, 94, 70, 22, 7, 5, 1, 12, 15, 4, 4]
FLC2	I	45899	48250	[45901, 45902, 45951, 46008, 46040, 46059, 46068, 46201, 46262, 46272, 46277, 46365, 46375, 46473, 46504, 46510, 46521, 46525, 46526, 46535, 46547, 46588, 46780, 46856, 46860, 46929, 46933, 47137, 47155, 47218, 47222, 47302, 47415, 47420, 47464, 47621, 47625, 47626, 47638, 47765, 47789, 47808, 47870, 47955, 47960, 47990, 48000, 48007, 48022, 48043, 48119, 48128, 48132, 48142, 48148, 48150, 48162, 48168, 48182, 48189]	[7, 3, 4, 18, 5, 19, 20, 19, 8, 9, 2, 404, 102, 63, 10, 2, 75, 42, 333, 83, 229, 21, 9, 1, 47, 1, 356, 16, 3, 9, 1, 5, 5, 50, 16, 1, 2, 12, 2, 20, 91, 56, 26, 5, 17, 46, 14, 1, 25, 15, 1, 74, 68, 191, 29, 37, 44, 4, 131, 9]
OAF1	I	48564	51707	[48567, 48594, 48606, 48609, 48618, 48624, 48639, 48641, 48652, 48655, 48663, 48689, 48714, 48757, 48764, 48825, 48828, 48832, 48841, 48871, 48962, 48991, 48998, 49022, 49152, 49364, 49401, 49454, 49506, 49549, 49554, 49576, 49612, 49622, 49627, 49640, 49790, 49795, 49820, 49858, 49931, 49937, 49957, 49962, 50058, 50083, 50085, 50089, 50249, 50259, 50260, 50264, 50286, 50292, 50296, 50378, 50407, 50642, 50702, 50769, 50873, 50928, 50990, 51091, 51110, 51118, 51123, 51160, 51173, 51213, 51230, 51235, 51345, 51357, 51402, 51466, 51480, 51487, 51501, 51510, 51532, 51587, 51613, 51624, 51631, 51669, 51681, 51691, 51699]	[1, 91, 107, 1, 1, 24, 415, 83, 7, 130, 4, 3, 78, 1, 127, 23, 1, 38, 25, 31, 110, 103, 25, 42, 14, 68, 18, 2, 28, 1, 139, 18, 50, 142, 1, 2, 61, 73, 10, 58, 23, 39, 1, 5, 100, 32, 65, 10, 46, 4, 1, 202, 29, 106, 1, 17, 8, 204, 35, 42, 19, 5, 9, 8, 81, 91, 3, 154, 4, 146, 7, 17, 98, 106, 141, 3, 19, 49, 11, 1, 5, 10, 7, 2, 245, 5, 1, 24, 33]
AIM2	I	51855	52595	[51893, 51903, 51957, 51966, 52010, 52046, 52056, 52060, 52135, 52144, 52182, 52188, 52197, 52260, 52312, 52317, 52320, 52326, 52339, 52347, 52348, 52351, 52352, 52356, 52450, 52504, 52538, 52563]	[15, 13, 22, 103, 1, 109, 586, 3, 137, 226, 124, 17, 108, 45, 1, 1, 182, 60, 420, 72, 173, 11, 66, 113, 15, 17, 70, 20]
GEM1	I	52801	54789	[52807, 52820, 52892, 52951, 52956, 53022, 53033, 53036, 53118, 53133, 53138, 53155, 53165, 53268, 53295, 53317, 53332, 53336, 53348, 53374, 53379, 53417, 53468, 53472, 53473, 53473, 53478, 53484, 53507, 53510, 53517, 53526, 53536, 53557, 53570, 53630, 53699, 53831, 53842, 53908, 53976, 54017, 54022, 54178, 54182, 54280, 54461, 54479, 54484, 54510, 54519, 54528, 54532, 54574, 54627, 54669, 54675, 54682]	[14, 10, 28, 1, 36, 45, 58, 71, 32, 65, 51, 122, 122, 22, 388, 13, 6, 443, 1, 12, 1, 2, 2, 117, 20, 20, 11, 54, 36, 59, 59, 21, 11, 133, 84, 380, 24, 13, 305, 20, 1, 30, 1, 75, 23, 32, 1, 9, 65, 17, 13, 1, 11, 2, 3, 434, 2, 62]
YAL047W-A	I	54584	54913	[54627, 54669, 54675, 54682, 54803, 54808, 54833, 54834, 54847, 54856, 54870, 54881, 54884, 54899, 54904]	[3, 434, 2, 62, 144, 2, 223, 88, 53, 42, 58, 74, 36, 1, 40]
SPC72	I	54989	56857	[55764, 55933, 55936, 55937, 55938, 55938, 56072, 56150, 56154, 56405, 56410, 56705, 56728, 56731, 56736, 56855]	[1, 59, 2, 6, 1, 41, 1, 19, 1, 23, 1, 10, 3, 10, 7, 18]
BOL3	I	57029	57385	[57030, 57034, 57054, 57059, 57083, 57086, 57087, 57149, 57173, 57184, 57186, 57188, 57190, 57193, 57257, 57261, 57265, 57283, 57287, 57309, 57345, 57365]	[1, 18, 304, 1, 3, 158, 2, 2, 108, 3, 2, 4, 68, 2, 120, 57, 22, 49, 1, 10, 1, 1]
YAL045C	I	57488	57796	[57553, 57609, 57622, 57635, 57647, 57661, 57674, 57703, 57740, 57768]	[57, 5, 103, 49, 101, 11, 119, 99, 1, 111]
BOL1	I	57518	57850	[57553, 57609, 57622, 57635, 57647, 57661, 57674, 57703, 57740, 57768, 57800, 57812, 57823, 57838, 57843]	[57, 5, 103, 49, 101, 11, 119, 99, 1, 111, 5, 7, 41, 130, 16]
GCV3	I	57950	58462	[57956, 57963, 57964, 57997, 57998, 58013, 58065, 58146, 58157, 58185, 58196, 58309, 58317, 58324, 58342, 58344, 58426, 58457]	[14, 1, 5, 1, 122, 93, 126, 8, 13, 27, 75, 5, 95, 9, 7, 9, 1, 21]
PTA1	I	58695	61052	[58851, 58854, 59008, 59055, 59180, 59337, 59339, 59344, 59451, 59470, 59500, 59524, 59538, 59646, 59650, 59864, 59866, 59869, 60121, 60376, 60719, 60948, 60952, 61002, 61006, 61007]	[1, 51, 9, 68, 1, 1, 2, 23, 60, 23, 2, 1, 7, 37, 12, 1, 1, 25, 31, 2, 2, 2, 1, 96, 5, 1]
YAL042C-A	I	61231	61608	[61235, 61240, 61254, 61255, 61255, 61257, 61266, 61276, 61313, 61375, 61380, 61388, 61394, 61400, 61401, 61415]	[150, 67, 6, 97, 139, 16, 9, 42, 15, 27, 17, 73, 3, 31, 602, 7]
ERV46	I	61316	62563	[61375, 61380, 61388, 61394, 61400, 61401, 61415, 61675, 61722, 61725, 61731, 61738, 61740, 61744, 61756, 61828, 61935, 61941, 61993, 62028, 62089, 62103, 62105, 62217, 62258, 62270, 62276, 62281, 62295, 62324, 62338, 62343, 62368, 62372, 62444, 62463, 62506, 62512, 62534, 62539, 62539]	[27, 17, 73, 3, 31, 602, 7, 3, 79, 8, 2, 1, 17, 51, 13, 2, 3, 330, 235, 6, 22, 15, 3, 10, 21, 85, 142, 66, 36, 220, 48, 8, 1, 6, 147, 3, 6, 5, 2, 4, 70]
CDC24	I	62840	65404	[63197, 63231, 63299, 63613, 63617, 63795, 63796, 63800, 63906, 63913, 64297, 64673, 64746, 64844, 64846, 65234, 65283, 65290]	[29, 2, 18, 6, 25, 1, 16, 78, 1, 104, 6, 75, 39, 2, 39, 1, 3, 2]
CLN3	I	65778	67520	[65804, 65883, 66095, 66151, 66174, 66289, 66334, 66640, 66708, 66714, 67173, 67177, 67178, 67188, 67296, 67421]	[91, 6, 1, 138, 343, 4, 1, 31, 1, 1, 152, 1, 2, 20, 1, 40]
CYC3	I	68716	69525	[68725, 68741, 68747, 68748, 68753, 68757, 68758, 68768, 68772, 68772, 68775, 68782, 68786, 68791, 68794, 68806, 68815, 68821, 68826, 68848, 68852, 68856, 68856, 68864, 68867, 68870, 68874, 68881, 68886, 68904, 68910, 68914, 68925, 68935, 68945, 68961, 68971, 68972, 68976, 68984, 68984, 68986, 68991, 68994, 68999, 69013, 69015, 69026, 69035, 69046, 69077, 69088, 69089, 69118, 69123, 69139, 69149, 69159, 69206, 69329, 69384, 69407, 69445, 69456, 69464, 69504, 69508]	[11, 27, 43, 2, 1, 3, 42, 51, 20, 1, 12, 3, 12, 4, 2, 33, 29, 9, 15, 7, 1, 26, 29, 1, 15, 15, 1, 12, 10, 30, 2, 39, 88, 28, 1, 10, 165, 1, 1, 391, 1, 1, 6, 125, 71, 15, 218, 16, 56, 173, 34, 7, 97, 91, 6, 45, 30, 26, 5, 3, 70, 22, 121, 3, 139, 8, 3]
CDC19	I	71786	73288	[72112, 72157, 72162, 72163, 72299, 72305, 72409, 72497, 72694, 72699, 72890, 73285]	[9, 72, 8, 1, 42, 18, 66, 31, 32, 1, 8, 5]
YAL037C-B	I	72326	73300	[72409, 72497, 72694, 72699, 72890, 73285]	[66, 31, 32, 1, 8, 5]
YAL037C-A	I	73426	73518	[73461, 73464, 73495, 73499, 73504, 73514, 73515]	[5, 436, 45, 292, 10, 13, 43]
YAL037W	I	74020	74823	[74127, 74184, 74296, 74308, 74311, 74405, 74442, 74466, 74469, 74472, 74479, 74592, 74602, 74620, 74624, 74626, 74646, 74680, 74696, 74733, 74737, 74739, 74745, 74780, 74795]	[40, 55, 7, 180, 1, 10, 7, 7, 10, 1, 5, 58, 21, 207, 1, 2, 80, 93, 47, 147, 1, 28, 1, 2, 6]
RBG1	I	75043	76152	[75059, 75062, 75070, 75076, 75142, 75208, 75214, 75299, 75307, 75369, 75414, 75422, 75428, 75437, 75503, 75541, 75571, 75581, 75588, 75607, 75611, 75669, 75775, 75808, 75816, 75893, 75901, 75902, 76050, 76079, 76082, 76114]	[56, 1, 29, 22, 3, 4, 9, 230, 110, 375, 69, 2, 74, 81, 3, 2, 45, 113, 198, 38, 2, 194, 7, 3, 24, 5, 127, 14, 56, 27, 12, 5]
FUN12	I	76427	79435	[76544, 76655, 76867, 76966, 77467, 77546, 77668, 77935, 77943, 78225, 78283, 78335, 78748, 78913, 79020, 79021, 79025, 79258, 79296, 79335, 79339, 79382, 79383, 79387, 79410, 79418, 79435]	[18, 2, 36, 10, 17, 110, 28, 1, 3, 19, 6, 1, 40, 3, 9, 1, 18, 2, 10, 18, 13, 1, 1, 22, 253, 75, 55]
YAL034C-B	I	79489	79842	[79533, 79541, 79551, 79561, 79571, 79575, 79576, 79581, 79586, 79591, 79594, 79606, 79606, 79609, 79614, 79616, 79616, 79619, 79632, 79637, 79638, 79640, 79641, 79644, 79647, 79651, 79654, 79683, 79709, 79716, 79720, 79737, 79839]	[187, 152, 186, 85, 464, 105, 425, 1, 337, 77, 108, 158, 65, 1, 151, 381, 11, 2, 429, 1, 73, 282, 234, 704, 38, 56, 30, 14, 11, 102, 1, 38, 1]
MTW1	I	79718	80587	[79720, 79737, 79839, 79845, 79897, 79901, 80052, 80464, 80475, 80485, 80498, 80501, 80516, 80549]	[1, 38, 1, 41, 31, 1, 3, 83, 46, 32, 19, 12, 135, 1]
FUN19	I	80710	81951	[80746, 80761, 80789, 80794, 80806, 80893, 80938, 80987, 80999, 81003, 81072, 81073, 81085, 81171, 81180, 81180, 81204, 81237, 81267, 81369, 81372, 81382, 81384, 81400, 81409, 81438, 81450, 81453, 81492, 81507, 81513, 81542, 81550, 81577, 81584, 81608, 81614, 81617, 81698, 81706, 81721, 81729, 81801, 81807, 81820, 81837, 81864, 81876, 81904, 81949]	[128, 5, 9, 15, 46, 225, 13, 23, 41, 122, 15, 1, 52, 9, 6, 360, 43, 4, 19, 1, 70, 266, 106, 24, 39, 8, 51, 17, 146, 410, 138, 14, 27, 63, 35, 5, 2, 2, 4, 22, 95, 3, 25, 5, 93, 18, 27, 20, 185, 55]
POP5	I	82706	83227	[83190, 83200, 83204, 83220]	[45, 1, 68, 14]
PRP45	I	83335	84474	[83341, 83362, 83378, 83386, 83430, 83455, 83461, 83489, 83497, 83521, 83524, 83577, 83637, 83679, 83686, 83690, 83693, 83708, 83713, 83718, 83782, 83818, 83823, 83843, 83876, 83889, 83899, 83909, 83997, 84022, 84055, 84114, 84118, 84405, 84409]	[32, 15, 157, 7, 56, 173, 124, 14, 7, 1, 3, 183, 1, 9, 1, 18, 44, 3, 12, 10, 134, 6, 77, 3, 7, 34, 270, 5, 98, 5, 163, 52, 8, 2, 17]
YAL031W-A	I	84669	84977	[84674, 84743, 84749, 84751, 84767, 84774, 84777, 84797, 84809, 84814, 84819, 84915, 84925, 84932, 84940, 84947, 84948, 84951, 84952, 84952]	[67, 35, 20, 88, 51, 5, 148, 22, 18, 1, 20, 43, 168, 2, 63, 13, 1, 70, 26, 21]
GIP4	I	84749	87031	[84749, 84751, 84767, 84774, 84777, 84797, 84809, 84814, 84819, 84915, 84925, 84932, 84940, 84947, 84948, 84951, 84952, 84952, 84979, 84994, 85003, 85106, 85124, 85140, 85166, 85212, 85236, 85280, 85435, 85467, 85513, 85516, 85526, 85533, 85615, 85649, 85863, 85958, 86020, 86223, 86233, 86296, 86395, 86400, 86593, 86619, 86630, 86632, 86783, 86924, 86933, 87025, 87029]	[20, 88, 51, 5, 148, 22, 18, 1, 20, 43, 168, 2, 63, 13, 1, 70, 26, 21, 29, 171, 194, 1, 1, 103, 45, 722, 121, 5, 5, 90, 1, 56, 7, 11, 2, 37, 51, 10, 1, 292, 1, 1, 20, 29, 8, 48, 36, 12, 4, 4, 38, 1, 55]
SNC1	I	87286	87752	[87288, 87290, 87367, 87387, 87391, 87409, 87413, 87529, 87530, 87663, 87684, 87724, 87727, 87745]	[26, 30, 1, 37, 6, 13, 252, 66, 59, 3, 6, 1, 510, 13]
MYO4	I	87855	92270	[87883, 87894, 87901, 87901, 87904, 87912, 87921, 88018, 88023, 88061, 88066, 88083, 88093, 88119, 88148, 88160, 88163, 88262, 88326, 88354, 88357, 88367, 88416, 88505, 88510, 88555, 88585, 88631, 88715, 88723, 88828, 88877, 88882, 88966, 89227, 89244, 89256, 89262, 89346, 89363, 89484, 89515, 89521, 89540, 89545, 89605, 89610, 89618, 89641, 89795, 89797, 89798, 89799, 89802, 89813, 89857, 89920, 90100, 90114, 90119, 90130, 90177, 90182, 90184, 90250, 90254, 90312, 90319, 90386, 90440, 90584, 90665, 90673, 90755, 90760, 90780, 90783, 90787, 90954, 90972, 91048, 91147, 91152, 91157, 91171, 91172, 91255, 91348, 91368, 91377, 91670, 91686, 91807, 91808, 91812, 91851, 91872, 91911, 91987, 92003, 92017, 92026, 92046, 92129, 92140, 92212, 92232, 92244]	[14, 9, 61, 4, 4, 6, 6, 4, 5, 42, 154, 28, 28, 52, 17, 1, 171, 8, 3, 98, 57, 5, 6, 13, 5, 1, 17, 28, 55, 4, 295, 38, 8, 3, 1, 69, 18, 2, 64, 301, 3, 169, 41, 69, 40, 13, 1, 242, 165, 143, 1, 1, 1, 75, 35, 1, 15, 21, 284, 64, 28, 26, 24, 123, 1, 4, 5, 2, 4, 5, 6, 18, 25, 87, 1, 2, 94, 186, 10, 5, 237, 6, 3, 26, 5, 4, 2, 21, 76, 78, 43, 56, 1, 3, 20, 12, 43, 141, 30, 15, 14, 29, 25, 99, 142, 15, 166, 1]
