Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
RFT1	II	182401	184125	[182441, 182446, 182446, 182477, 182532, 182537, 182757, 182762, 183099, 183103, 183113, 183391, 183417, 183430, 183536, 183539, 183957, 183961, 184063, 184069, 184088, 184106]	[77, 2, 1, 1, 25, 46, 20, 7, 3, 11, 1, 5, 83, 1, 5, 11, 1, 1, 3, 4, 29, 9]
MCM2	II	174920	177526	[174925, 174925, 174976, 175392, 175409, 175417, 175421, 175667, 175682, 175684, 175777, 175782, 175894, 175898, 176060, 176709, 177025, 177029]	[21, 1, 2, 11, 1, 3, 1, 5, 2, 7, 27, 2, 11, 12, 3, 48, 1, 16]
LSM2	II	170623	171038	[170639, 170881, 170974, 170979, 170980, 171021]	[1, 43, 124, 5, 1, 9]
PET9	II	163041	163997	[163065, 163069, 163267, 163271, 163351, 163476, 163480, 163582, 163655, 163661, 163665, 163669, 163704, 163714, 163737, 163845, 163849, 163973, 163991, 163994]	[7, 1, 2, 1, 2, 86, 17, 93, 4, 5, 100, 46, 4, 32, 6, 2, 79, 3, 8, 1]
STU1	II	153848	158389	[153851, 153869, 153872, 153876, 154028, 154050, 154061, 154090, 154174, 154593, 154625, 154628, 154629, 154630, 154733, 154738, 154846, 154973, 155188, 155193, 155296, 155301, 155302, 155446, 155451, 155549, 155554, 155611, 155640, 155979, 155984, 155988, 156073, 156395, 157061, 157175, 157475, 157582, 157666, 157670, 157670, 157672, 157798, 157803, 157851, 157853, 157954, 157959, 157959, 158096, 158185, 158217, 158245, 158249, 158286, 158333, 158339, 158357, 158358, 158369]	[27, 1, 1, 10, 5, 26, 73, 8, 2, 3, 197, 1, 7, 1, 20, 4, 12, 9, 9, 5, 150, 177, 1, 47, 14, 1, 156, 2, 6, 2, 3, 3, 5, 1, 50, 2, 19, 2, 124, 2, 2, 1, 22, 29, 11, 69, 61, 1, 13, 8, 209, 5, 1, 3, 13, 84, 79, 14, 54, 3]
POL12	II	151493	153610	[151593, 151601, 151620, 151933, 151940, 152611, 152754, 152759, 152826, 153246, 153250, 153254, 153405, 153430, 153445, 153449, 153450, 153452, 153453, 153457, 153498, 153499, 153503, 153517, 153542, 153546, 153571, 153574, 153577, 153585, 153598, 153600, 153604]	[24, 1, 52, 85, 50, 28, 3, 32, 67, 4, 56, 19, 74, 47, 24, 1, 1, 10, 20, 5, 1, 1, 57, 10, 6, 3, 1, 162, 3, 2, 81, 2, 45]
ERD2	II	142112	142868	[142132, 142156, 142289, 142293, 142342, 142348, 142395, 142467, 142483, 142621, 142718, 142722, 142801, 142826, 142830]	[8, 19, 4, 3, 13, 25, 283, 2, 17, 66, 7, 4, 59, 29, 20]
PRE7	II	141247	141972	[141456, 141634, 141738, 141745, 141968]	[15, 5, 1, 14, 8]
SEC17	II	125125	126119	[125303, 125350, 125634, 125736, 125737, 125740, 125792, 125795, 125797, 125808, 125930]	[27, 1, 17, 42, 2, 10, 98, 1, 15, 10, 7]
YBL073W	II	87646	87957	[87731, 87739, 87740, 87821, 87826, 87833, 87843, 87852, 87859, 87863, 87864, 87873, 87874, 87882, 87916, 87924, 87930, 87933, 87937, 87941, 87948, 87952, 87954]	[1, 18, 21, 2, 50, 1, 86, 12, 106, 63, 1, 6, 36, 17, 67, 1, 194, 18, 270, 118, 14, 131, 1]
AAR2	II	86722	87789	[86733, 86737, 86738, 86744, 86747, 86753, 86758, 86761, 86761, 86772, 86776, 86782, 86795, 86802, 86808, 86815, 86818, 86833, 86837, 86838, 86844, 86931, 86934, 87049, 87061, 87094, 87209, 87214, 87276, 87559, 87572, 87572, 87577, 87634, 87731, 87739, 87740]	[9, 22, 2, 32, 28, 38, 27, 118, 1, 3, 15, 3, 1, 31, 231, 163, 141, 37, 33, 22, 27, 80, 42, 9, 7, 6, 8, 33, 19, 10, 12, 1, 6, 14, 1, 18, 21]
ILS1	II	81043	84261	[81340, 81344, 81857, 81955, 82185, 82190, 82194, 82293, 82425, 82568, 82568, 82569, 82570, 82573, 82918, 83058, 83354, 83504, 83510, 83589, 83597, 83786, 83904, 84043, 84047]	[2, 19, 1, 5, 64, 20, 1, 109, 7, 1, 1, 26, 1, 35, 1, 11, 23, 3, 3, 19, 78, 12, 3, 29, 22]
YBL077W	II	80897	81328	[80901, 80917, 80928, 80928, 80933, 80937, 80941, 80941, 80944, 80953, 80958, 80960]	[1, 128, 8, 79, 79, 11, 21, 94, 11, 30, 17, 83]
CDC27	II	67169	69445	[67210, 67224, 67369, 67383, 67439, 67633, 67637, 67637, 67659, 67664, 67698, 67782, 67817, 67884, 67996, 68028, 68033, 68139, 68142, 68839, 69382, 69386]	[287, 3, 33, 33, 7, 17, 1, 3, 1, 55, 1, 112, 244, 147, 31, 1, 54, 1, 2, 1, 59, 2]
RPL32	II	45978	46370	[46138, 46143, 46239]	[2, 18, 2]
BRN1	II	40831	43095	[40864, 40905, 40932, 40989, 40993, 41243, 41246, 41272, 41275, 41279, 41347, 41350, 41383, 41655, 41705, 41895, 41938, 42282, 42287, 42617, 42622, 42623, 42706, 42801, 42804, 42821, 42821, 42822, 42822, 42823, 42827, 43008, 43010, 43013, 43055, 43057, 43064, 43066, 43069, 43070, 43072, 43083, 43086, 43087, 43089]	[57, 4, 23, 47, 6, 1, 13, 113, 1, 1, 1, 110, 9, 15, 87, 19, 6, 14, 27, 69, 2, 29, 1, 19, 1, 6, 1, 35, 1, 71, 172, 3, 1, 64, 391, 2, 10, 392, 1, 16, 2, 12, 212, 1, 31]
SFT2	II	24098	24745	[24107, 24110, 24119, 24126, 24130, 24217, 24262, 24277, 24282, 24292, 24297, 24309, 24313, 24321, 24407, 24453, 24457, 24485, 24544, 24617, 24622, 24622, 24674, 24712]	[3, 4, 3, 49, 8, 18, 7, 6, 1, 16, 2, 2, 3, 10, 29, 26, 1, 1, 1, 17, 72, 67, 119, 9]
PKC1	II	14241	17696	[14250, 14258, 14873, 14876, 14878, 14949, 14951, 14956, 15104, 15108, 15314, 15332, 15336, 15337, 15386, 15392, 15518, 15538, 15542, 15706, 15711, 15711, 15850, 15853, 15853, 15854, 15855, 15857, 15858, 15907, 15908, 15912, 15971, 15975, 16098, 16102, 16183, 16186, 16188, 16192, 16290, 16499, 16604, 16962, 17139, 17145, 17253, 17694]	[35, 173, 261, 7, 2, 3, 28, 98, 114, 1, 12, 84, 1, 1, 2, 7, 4, 118, 1, 66, 1, 1, 5, 2, 1, 17, 15, 1, 13, 1, 17, 151, 3, 11, 34, 9, 8, 8, 2, 118, 12, 2, 1, 5, 70, 4, 33, 3]
RER2	II	241708	242568	[241729, 241735, 241739, 241744, 241747, 241748, 241748, 241750, 241752, 241754, 241756, 241758, 241762, 241763, 241767, 241769, 241770, 241773, 241773, 241774, 241777, 241781, 241796, 241810, 241832, 241836, 242053, 242057, 242058, 242062, 242456]	[6, 271, 64, 47, 18, 299, 238, 302, 2, 3, 1, 2, 42, 164, 3, 50, 151, 2, 304, 5, 15, 2, 28, 136, 40, 5, 6, 13, 4, 7, 6]
GPI18	II	244366	245667	[244483, 244489, 244510, 244566, 244605, 244610, 245035, 245039, 245349, 245362, 245423, 245424, 245428, 245481, 245486, 245486, 245492]	[2, 20, 1, 5, 20, 85, 31, 1, 123, 1, 1, 18, 65, 2, 1, 1, 142]
HHF1	II	255373	255684	[255375, 255378, 255413, 255423, 255430, 255442, 255463, 255492, 255532, 255536, 255546, 255571, 255590, 255615, 255669, 255670, 255676]	[8, 195, 1, 6, 41, 1, 6, 28, 1, 2, 2, 3, 9, 44, 1, 3, 2]
IPP1	II	257112	257975	[257172, 257180, 257205, 257216, 257303, 257308, 257485, 257541, 257544, 257548, 257548, 257549, 257549, 257627, 257715, 257842]	[21, 3, 33, 18, 1, 2, 7, 1, 85, 2, 12, 1, 3, 49, 9, 84]
SCO2	II	289445	290350	[289463, 289467, 289479, 289500, 289611, 289619, 289623, 289626, 289657, 289719, 289794, 289802, 289950, 290001, 290008, 290030, 290033, 290040, 290053, 290074, 290159, 290200, 290307, 290312, 290318, 290328]	[9, 8, 20, 4, 1, 167, 15, 10, 2, 47, 52, 2, 1, 1, 57, 22, 1, 24, 102, 3, 45, 3, 87, 43, 12, 192]
CDS1	II	296369	297742	[296369, 296388, 296753, 296853, 296857, 296942, 297078, 297082, 297126, 297177, 297178, 297182, 297490, 297524, 297528, 297711, 297716]	[17, 3, 105, 11, 14, 9, 9, 79, 2, 5, 1, 29, 41, 1, 11, 3, 3]
CHS2	II	311898	314789	[312267, 312788, 312877, 312881, 313024, 313074, 313078, 313148, 313152, 313381, 313383, 313387, 313482, 313486, 313507, 313511, 313544, 313806, 313917, 313921, 313951, 313952, 313953, 313956, 313988, 313992, 314032, 314037, 314199, 314204, 314210, 314560, 314561, 314564, 314670, 314681, 314736, 314741]	[28, 13, 1, 86, 1, 1, 1, 2, 5, 19, 1, 4, 53, 1, 2, 6, 4, 30, 8, 20, 1, 2, 1, 74, 15, 100, 32, 4, 4, 9, 9, 1, 22, 19, 149, 110, 32, 12]
REB1	II	334386	336818	[334534, 334705, 335096, 335100, 335279, 335283, 335284, 335284, 335423, 335449, 335454, 335749, 336078, 336080, 336091, 336140, 336224, 336336, 336367, 336539, 336546, 336548, 336721, 336722, 336726]	[16, 1, 5, 1, 54, 91, 1, 2, 25, 3, 59, 22, 52, 31, 1, 26, 4, 158, 18, 171, 8, 1, 2, 1, 119]
PRP6	II	344602	347301	[344609, 344613, 344616, 344632, 344635, 344640, 344650, 344662, 344675, 344677, 344686, 344689, 344692, 344695, 344704, 344709, 344713, 344719, 344723, 344724, 344727, 344777, 344780, 344782, 344788, 344847, 344893, 344900, 344907, 344911, 344953, 344955, 344956, 345039, 345043, 345137, 345259, 345263, 345365, 345414, 345774, 345842, 345847, 346191, 346195, 346595]	[2, 8, 102, 43, 10, 155, 23, 20, 88, 36, 2, 13, 216, 1, 311, 64, 9, 4, 45, 15, 593, 24, 8, 5, 35, 20, 35, 149, 1, 11, 4, 68, 73, 6, 2, 1, 1, 13, 5, 12, 15, 4, 1, 1, 12, 6]
TSC3	II	356324	356566	[356340, 356386, 356390]	[51, 1, 12]
ORC2	II	360652	362514	[360755, 360893, 360918, 361111, 361303, 361307, 361316, 361322, 361372, 361375, 361435, 361436, 361440, 361726, 361962, 362133, 362143, 362239, 362290, 362319, 362325, 362329, 362338, 362421, 362424, 362475, 362488, 362512]	[1, 49, 14, 19, 84, 1, 86, 28, 1, 70, 1, 58, 81, 9, 6, 4, 30, 137, 63, 4, 11, 47, 2, 26, 1, 1, 5, 7]
ALG14	II	379221	379934	[379435, 379439, 379580, 379586, 379589, 379747, 379932]	[12, 5, 14, 19, 4, 7, 91]
RPG1	II	395383	398277	[395399, 395482, 395577, 395841, 395895, 395938, 395960, 396105, 396109, 396198, 396202, 396234, 396238, 396290, 396415, 396423, 396459, 396550, 396554, 396644, 396649, 396799, 396803, 396828, 396830, 397238, 397243, 397392, 397396, 397502, 397503, 397507, 397561, 397817, 397845, 397857, 397858, 397860, 397861, 398033, 398037, 398180, 398185]	[12, 29, 10, 1, 1, 8, 4, 37, 12, 27, 4, 4, 6, 1, 3, 13, 142, 33, 85, 118, 28, 5, 1, 5, 54, 6, 4, 57, 4, 16, 2, 153, 1, 1, 4, 63, 2, 1, 30, 1, 77, 4, 47]
SEC18	II	398614	400890	[398630, 398638, 398660, 398788, 398792, 398793, 398795, 398899, 398903, 398904, 398906, 399100, 399104, 399327, 399741, 400071, 400206, 400214, 400411, 400417, 400489, 400825, 400829]	[1, 4, 1, 168, 11, 1, 16, 10, 18, 1, 7, 2, 6, 23, 6, 35, 4, 29, 3, 12, 7, 19, 1]
RFC5	II	423765	424829	[423769, 423855, 423861, 424049, 424239, 424584]	[1, 49, 3, 4, 5, 1]
POL30	II	424990	425766	[425166, 425170, 425236, 425241, 425279, 425286, 425557]	[175, 1, 1, 1, 1, 7, 2]
YBR089W	II	425183	425782	[425236, 425241, 425279, 425286, 425557]	[1, 1, 1, 7, 2]
TIM12	II	427155	427484	[427220, 427322]	[2, 2]
EXO84	II	445062	447323	[445084, 445414, 445623, 445805, 445809, 445847, 445939, 446344, 446350, 446389, 446392, 446403, 446406, 446502, 446506, 446509, 446547, 446633, 446638, 446754, 446755, 446755, 446761, 446786, 446828, 446832, 446869, 446912, 446916, 446916, 446934, 447027, 447031, 447060, 447060, 447067, 447070, 447090, 447093, 447097, 447180, 447221, 447232, 447234, 447241, 447241, 447262, 447277, 447277, 447278, 447283]	[66, 6, 31, 3, 50, 2, 5, 5, 4, 48, 2, 22, 1, 8, 41, 1, 32, 201, 20, 67, 4, 8, 3, 55, 22, 8, 1, 118, 1, 14, 238, 17, 11, 7, 1, 3, 226, 9, 10, 78, 14, 8, 10, 1, 1, 11, 129, 3, 1, 23, 12]
CMD1	II	457919	458362	[457964, 457979]	[2, 1]
ALG1	II	458872	460221	[458990, 458994, 458995, 459127, 460086, 460092, 460203]	[45, 1, 25, 1, 67, 1, 206]
GRS1	II	481364	483367	[]	[]
TFC1	II	484742	486691	[484747, 484751, 484804, 484808, 484832, 484835, 484848, 484940, 485030, 485150, 485868, 485872, 486057, 486411, 486415, 486475, 486479]	[1, 2, 47, 9, 28, 20, 8, 15, 4, 2, 12, 1, 15, 1, 1, 6, 3]
YBR124W	II	486507	486866	[486751, 486753, 486768, 486776, 486779, 486784, 486785, 486788, 486793, 486796, 486809, 486810, 486811, 486829, 486839, 486845, 486852, 486862]	[17, 124, 5, 25, 4, 27, 63, 2, 1, 22, 1, 4, 13, 59, 6, 8, 18, 27]
CKS1	II	504854	505306	[504981, 504985, 505000, 505128, 505199]	[1, 29, 37, 42, 14]
MEC1	II	505668	512774	[505672, 505676, 505738, 505750, 505754, 505771, 505772, 505773, 505775, 505783, 505855, 505862, 505913, 505929, 505934, 506065, 506069, 506070, 506072, 506077, 506131, 506257, 506276, 506442, 506442, 506457, 506915, 507260, 507846, 508243, 508355, 508407, 508415, 508473, 508495, 508522, 508713, 509058, 509220, 509263, 509373, 509378, 509654, 509709, 509820, 510277, 510326, 510422, 510771, 510853, 510860, 510946, 511037, 511159, 511191, 511247, 511271, 511317, 511383, 511519, 511569, 511572, 511576, 511650, 511651, 511655, 511688, 511706, 511815, 511820, 511889, 511894, 511898, 511899, 511901, 511902, 511955, 512032, 512078, 512083, 512085, 512086, 512087, 512090, 512142, 512148, 512189, 512193, 512250, 512289, 512290, 512295, 512302, 512306, 512307, 512387, 512392, 512419, 512432, 512455, 512476, 512567, 512600, 512603, 512605, 512608, 512625, 512658, 512662, 512662, 512670, 512708, 512712]	[4, 1, 59, 23, 32, 5, 136, 3, 1, 250, 129, 11, 6, 272, 1, 239, 14, 1, 10, 1, 2, 2, 46, 1, 9, 10, 6, 4, 6, 3, 25, 2, 11, 17, 19, 1, 8, 7, 25, 3, 3, 112, 5, 16, 9, 10, 9, 3, 65, 1, 63, 3, 6, 61, 8, 37, 2, 7, 41, 9, 119, 22, 1, 9, 4, 168, 10, 18, 13, 50, 1, 33, 3, 98, 1, 137, 25, 34, 69, 48, 38, 1, 21, 63, 6, 9, 24, 3, 1, 1, 51, 90, 22, 1, 36, 49, 10, 5, 54, 52, 43, 47, 69, 2, 1, 60, 30, 5, 2, 4, 1, 3, 2]
IRA1	II	517350	526628	[517358, 517406, 517458, 517463, 517466, 517521, 517525, 517694, 517720, 517768, 517776, 517800, 517809, 517813, 518099, 518229, 518233, 518323, 518358, 518365, 518416, 518423, 518623, 519021, 519127, 519309, 520046, 520050, 520485, 520488, 520546, 520613, 520620, 520625, 520793, 520797, 520814, 520985, 520990, 521193, 521236, 521240, 521334, 521336, 521339, 521394, 521400, 521778, 521883, 522233, 522238, 522362, 522377, 522381, 522678, 522730, 522859, 522863, 522920, 522930, 522986, 522990, 523031, 523286, 523290, 523718, 523741, 523885, 523890, 524066, 524073, 524245, 524725, 524730, 524811, 524936, 524969, 524981, 524985, 525018, 525943, 525946, 525951, 526105, 526283, 526286, 526290, 526293, 526612, 526613, 526617]	[1, 3, 11, 1, 13, 3, 8, 22, 2, 3, 3, 12, 2, 16, 4, 21, 1, 3, 33, 10, 1, 8, 6, 6, 49, 61, 8, 28, 13, 4, 17, 1, 10, 5, 2, 1, 4, 60, 22, 4, 8, 5, 42, 1, 18, 2, 2, 81, 30, 17, 5, 3, 1, 17, 1, 22, 34, 1, 106, 6, 1, 1, 6, 5, 22, 1, 30, 2, 57, 37, 66, 7, 32, 6, 21, 10, 3, 2, 62, 26, 1, 54, 37, 1, 8, 31, 1, 1, 1, 54, 14]
MAK5	II	528317	530638	[528321, 528563, 528567, 528722, 528726, 529015, 529110, 529110, 529115, 529441, 529445, 529696, 529717, 529722, 529804, 529808, 529993, 530013, 530056, 530060, 530151, 530155, 530265, 530266, 530267, 530271, 530449, 530453, 530454, 530457, 530528, 530570, 530582]	[1, 79, 2, 1, 38, 4, 7, 1, 81, 7, 1, 65, 19, 19, 3, 3, 5, 4, 30, 3, 89, 56, 2, 1, 7, 44, 19, 19, 1, 45, 14, 22, 13]
SUP45	II	530869	532182	[530967, 531449, 531462, 531466, 531656, 531666, 531670, 531739, 531744, 532147, 532150]	[3, 22, 40, 2, 22, 5, 36, 1, 2, 4, 1]
SPP381	II	546376	547251	[546498, 546503, 546626, 546718, 546724, 546728, 546729, 546743, 546874, 546880, 546954, 547109, 547203, 547207, 547243]	[27, 9, 3, 108, 77, 1, 1, 6, 6, 46, 24, 95, 1, 138, 13]
RIB7	II	547460	548194	[547539, 547737, 547743, 547889, 548065, 548070, 548139, 548143, 548181, 548192]	[4, 1, 2, 17, 1, 4, 2, 15, 287, 1]
RPB5	II	548362	549009	[548463, 548468, 548860, 548864]	[2, 2, 2, 42]
CNS1	II	549771	550928	[549835, 549839, 549919, 550156, 550160, 550742, 550875]	[6, 1, 63, 6, 3, 2, 67]
AMN1	II	556549	558198	[556595, 556715, 556721, 556725, 556904, 556937, 556998, 557033, 557039, 557042, 557097, 557122, 557126, 557127, 557130, 557199, 557206, 557225, 557231, 557239, 557251, 557277, 557294, 557298, 557322, 557403, 557514, 557546, 557552, 557660, 557664, 557749, 557766, 557791, 557878, 557888, 557906, 557976, 557997, 558001, 558072, 558099, 558123, 558134, 558157, 558171]	[40, 48, 14, 149, 9, 264, 8, 24, 1, 74, 7, 1, 7, 1, 99, 4, 212, 1, 1, 1, 54, 2, 26, 9, 66, 2, 48, 2, 7, 7, 9, 204, 1, 2, 17, 9, 18, 9, 14, 110, 7, 7, 285, 11, 8, 3]
CDC28	II	560078	560974	[560081, 560584, 560665, 560732, 560869, 560874]	[2, 9, 5, 19, 1, 53]
POP7	II	571468	571890	[571556, 571638, 571712, 571712, 571716]	[1, 10, 1, 1, 22]
YBR190W	II	605966	606277	[605977, 605992, 606003, 606007, 606040, 606078, 606114, 606158, 606165, 606173, 606176]	[4, 3, 9, 35, 3, 79, 3, 1, 4, 111, 2]
RIM2	II	607652	608785	[608093, 608722]	[3, 29]
MED8	II	609082	609753	[609111, 609435, 609440, 609639, 609644]	[21, 10, 1, 1, 58]
PGI1	II	612236	613900	[612408, 613085, 613168, 613171, 613375, 613376, 613380, 613381, 613427, 613431, 613493, 613592]	[1, 1, 6, 1, 1, 32, 59, 1, 17, 56, 19, 23]
TAF5	II	616127	618523	[616158, 616377, 616377, 616385, 616447, 616451, 616645, 616732, 616737, 616737, 616742, 616862, 616862, 616866, 617447, 617500, 617501, 617504, 617505, 617689, 617887, 617990, 617995, 618292]	[162, 21, 1, 1, 18, 21, 5, 15, 54, 2, 1, 3, 1, 101, 5, 35, 1, 7, 1, 35, 8, 10, 80, 52]
MCM7	II	625772	628309	[625959, 625964, 626142, 626147, 626251, 626268, 626273, 626284, 626558, 626562, 626793, 626797, 627152, 627156, 627262, 627265, 627273, 627383, 627387, 628009, 628096, 628100, 628195, 628199, 628202, 628203, 628251, 628288, 628292, 628296, 628301]	[75, 1, 41, 8, 16, 1, 90, 1, 16, 23, 10, 20, 139, 3, 16, 1, 58, 1, 102, 17, 20, 1, 52, 55, 34, 26, 281, 42, 5, 23, 220]
AME1	II	646158	647132	[646158, 646163, 646188, 646191, 646196, 646232, 646280, 646322, 646870, 647132]	[1, 3, 44, 1, 1, 52, 10, 2, 9, 5]
DAD3	II	684977	685261	[685045, 685236, 685247]	[9, 2, 7]
ARC40	II	685438	686592	[685460, 685541, 685545, 685889, 685894, 685938, 686010, 686106, 686110, 686248, 686252, 686253, 686374, 686406, 686409, 686413]	[2, 30, 1, 2, 7, 8, 1, 26, 2, 70, 1, 3, 78, 4, 10, 6]
ABD1	II	690383	691693	[690424, 690444, 690506, 691063, 691350, 691375, 691379, 691380, 691380, 691438, 691439, 691442, 691450, 691454, 691498, 691552]	[7, 16, 1, 43, 140, 66, 1, 1, 19, 82, 1, 255, 3, 3, 14, 75]
PRP5	II	691969	694518	[692153, 692327, 692359, 692371, 692433, 692439, 692471, 692766, 692770, 692812, 692951, 693005, 693006, 693007, 693011, 693262, 693264, 693268, 693638, 693864, 694141, 694145, 694310, 694313, 694405, 694408]	[8, 14, 172, 35, 8, 1, 25, 1, 31, 1, 109, 38, 1, 1, 55, 1, 3, 15, 2, 29, 5, 4, 3, 79, 1, 57]
ALG7	II	705447	706793	[705482, 705503, 705694, 706240, 706255, 706423, 706428, 706763]	[4, 1, 1, 3, 16, 13, 13, 25]
ENP1	II	713004	714455	[713045, 713049, 713154, 714174, 714179, 714418]	[285, 12, 33, 10, 1, 5]
DUT1	II	722611	723054	[722938, 722989, 723044]	[1, 50, 2]
SRB6	II	723270	723635	[723328, 723332, 723354, 723452, 723459, 723492, 723499, 723606]	[7, 102, 38, 2, 4, 1, 5, 44]
TRS20	II	723736	724263	[723917, 723922, 723923, 723988, 724136, 724137, 724141]	[40, 18, 1, 60, 1, 1, 49]
