Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
YAL063C-A	I	22395	22685	[22458, 22463, 22475, 22503, 22504, 22505, 22506, 22509, 22634, 22669, 22672, 22679]	[23, 3, 61, 7, 2, 39, 1, 106, 8, 18, 36, 92]
FLO9	I	24000	27968	[24014, 24034, 24037, 24043, 24045, 24046, 24052, 24056, 24064, 24069, 24087, 24093, 24109, 24113, 24117, 24120, 24120, 24121, 24121, 24125, 24128, 24160, 24172, 24180, 24200, 24210, 24224, 24225, 24229, 24230, 24243, 24248, 24251, 24259, 24259, 24265, 24265, 24266, 24269, 24292, 24301, 24307, 24353, 24356, 24367, 24373, 24400, 24406, 24413, 24425, 24428, 24436, 24457, 24477, 24493, 24515, 24556, 24572, 24581, 24594, 24603, 24643, 24652, 24654, 24727, 24748, 24753, 24758, 24763, 24765, 24766, 24771, 24778, 24778, 24785, 24789, 24792, 24796, 24803, 24807, 24822, 24832, 24844, 24874, 24879, 24930, 24934, 24934, 24942, 24970, 24975, 24999, 25018, 25026, 25037, 25053, 25080, 25098, 25116, 25153, 25176, 25224, 25243, 25263, 25313, 25341, 25507, 25519, 25527, 25555, 25558, 25562, 25570, 25573, 25578, 25581, 25584, 25590, 25597, 25599, 25603, 25612, 25617, 25622, 25630, 25634, 25635, 25636, 25636, 25638, 25638, 25640, 25640, 25644, 25665, 25673, 25677, 25698, 25702, 25710, 25939, 26074, 26124, 26209, 26565, 26668, 26697, 26700, 26796, 26835, 26884, 26891, 26902, 26945, 26986, 26990, 26995, 26998, 27011, 27034, 27060, 27063, 27066, 27125, 27128, 27130, 27164, 27201, 27260, 27265, 27380, 27513, 27541, 27543, 27559, 27587, 27599, 27602, 27624, 27651, 27697, 27762, 27779, 27783, 27789, 27868, 27882, 27883, 27887, 27907, 27936]	[29, 30, 6, 10, 34, 73, 82, 260, 57, 3, 2, 8, 3, 1, 56, 1, 26, 1, 28, 7, 12, 139, 4, 2, 2, 24, 33, 7, 77, 10, 10, 171, 15, 33, 54, 1, 2, 28, 26, 4, 139, 1, 16, 5, 3, 29, 2, 75, 1, 63, 63, 3, 6, 18, 98, 12, 1, 5, 77, 179, 9, 492, 4, 265, 106, 5, 23, 83, 5, 44, 1, 274, 30, 267, 61, 33, 24, 44, 135, 23, 1, 6, 1, 1, 16, 8, 10, 1, 1, 7, 16, 17, 119, 9, 32, 17, 3, 8, 24, 211, 37, 24, 69, 1, 12, 6, 18, 17, 1, 1, 24, 1, 24, 25, 1, 21, 2, 4, 28, 107, 25, 41, 40, 72, 102, 61, 28, 160, 2, 1, 1, 1, 186, 1, 1, 3, 5, 7, 5, 6, 3, 3, 1, 3, 11, 2, 1, 9, 1, 12, 69, 88, 84, 10, 32, 8, 48, 20, 1, 26, 2, 118, 1, 12, 1, 31, 71, 4, 133, 41, 4, 3, 1, 46, 29, 2, 2, 1, 28, 14, 15, 22, 548, 11, 1, 27, 5, 1, 4, 15, 14]
GDH3	I	31567	32940	[31605, 31608, 31616, 31625, 31642, 31649, 31654, 31655, 31669, 31676, 31677, 31680, 31680, 31681, 31683, 31687, 31691, 31693, 31694, 31696, 31699, 31731, 31738, 31745, 31751, 31753, 31759, 31769, 31773, 31781, 31789, 31799, 31804, 31824, 31854, 31855, 31858, 31867, 31872, 31902, 31905, 31913, 31945, 31946, 31964, 32029, 32042, 32062, 32066, 32070, 32071, 32075, 32093, 32116, 32119, 32160, 32169, 32173, 32181, 32185, 32203, 32239, 32275, 32281, 32285, 32330, 32334, 32340, 32369, 32379, 32382, 32382, 32387, 32418, 32455, 32460, 32464, 32468, 32470, 32482, 32519, 32533, 32536, 32553, 32579, 32583, 32590, 32595, 32598, 32599, 32602, 32604, 32607, 32611, 32622, 32630, 32637, 32638, 32640, 32647, 32651, 32651, 32660, 32661, 32664, 32671, 32677, 32680, 32683, 32684, 32686, 32693, 32696, 32713, 32765, 32769, 32773, 32776, 32781, 32786, 32795, 32806, 32816, 32818, 32821, 32822, 32828, 32836, 32839, 32842, 32853, 32856, 32862, 32889, 32904, 32907, 32918, 32920, 32924, 32929]	[121, 2, 60, 10, 25, 191, 7, 64, 8, 76, 6, 32, 56, 114, 31, 75, 8, 6, 2, 67, 20, 2, 100, 56, 24, 4, 33, 75, 16, 9, 403, 27, 19, 5, 7, 59, 14, 5, 1, 83, 1, 12, 11, 53, 2, 1, 3, 1, 96, 87, 1, 216, 118, 191, 11, 7, 1, 1, 23, 2, 23, 14, 53, 32, 32, 4, 90, 62, 12, 10, 10, 2, 22, 6, 1, 5, 1, 4, 114, 82, 20, 261, 8, 170, 52, 101, 41, 22, 123, 1, 1, 196, 3, 59, 2, 29, 19, 37, 16, 6, 89, 13, 19, 19, 17, 74, 6, 71, 12, 122, 4, 20, 4, 117, 13, 132, 15, 26, 70, 7, 1, 26, 15, 37, 7, 74, 71, 401, 12, 2, 1, 85, 22, 13, 3, 2, 1, 29, 44, 45]
BDH2	I	33448	34701	[33484, 33489, 33521, 33540, 33543, 33574, 33574, 33576, 33581, 33582, 33585, 33592, 33607, 33625, 33626, 33629, 33645, 33649, 33661, 33665, 33702, 33713, 33733, 33742, 33784, 33786, 33796, 33805, 33812, 33819, 33830, 33840, 33857, 33860, 33869, 33876, 33906, 33926, 33952, 33964, 33985, 33989, 34018, 34029, 34045, 34047, 34073, 34079, 34090, 34117, 34125, 34151, 34170, 34174, 34188, 34205, 34227, 34230, 34243, 34249, 34255, 34264, 34292, 34320, 34323, 34326, 34327, 34328, 34328, 34329, 34332, 34360, 34366, 34377, 34377, 34387, 34387, 34388, 34412, 34415, 34417, 34426, 34440, 34447, 34448, 34451, 34455, 34459, 34459, 34460, 34461, 34462, 34467, 34468, 34470, 34470, 34471, 34474, 34477, 34481, 34496, 34505, 34513, 34516, 34521, 34524, 34526, 34528, 34531, 34546, 34567, 34569, 34571, 34574, 34582, 34582, 34584, 34587, 34590, 34602, 34602, 34604, 34610, 34647, 34652, 34671, 34679, 34680, 34681, 34696, 34697, 34701]	[50, 19, 16, 15, 2, 23, 3, 15, 3, 1, 431, 1, 10, 1, 2, 10, 1, 35, 40, 19, 1, 1, 14, 19, 52, 1, 173, 67, 53, 25, 85, 69, 1, 68, 4, 13, 9, 1, 1, 3, 3, 49, 31, 2, 48, 1, 46, 27, 1, 59, 541, 29, 11, 32, 56, 21, 83, 365, 30, 1, 32, 254, 48, 28, 101, 61, 4, 57, 7, 1, 5, 12, 44, 1, 6, 290, 19, 1, 26, 183, 18, 72, 123, 14, 11, 412, 1, 22, 14, 52, 93, 14, 64, 1, 2, 3, 2, 4, 72, 1, 57, 427, 282, 40, 56, 78, 1, 4, 160, 2, 22, 101, 131, 370, 1, 8, 1, 4, 13, 4, 5, 149, 382, 384, 2, 32, 117, 2, 79, 36, 1, 72]
BDH1	I	35155	36303	[35171, 35174, 35179, 35180, 35181, 35184, 35192, 35194, 35264, 35278, 35310, 35329, 35330, 35336, 35341, 35358, 35367, 35371, 35374, 35377, 35398, 35426, 35434, 35451, 35475, 35507, 35510, 35515, 35518, 35521, 35557, 35566, 35612, 35614, 35622, 35673, 35685, 35686, 35696, 35722, 35737, 35742, 35762, 35850, 35881, 35926, 35942, 36022, 36045, 36048, 36050, 36060, 36065, 36096, 36106, 36117, 36163, 36166, 36194, 36233, 36246, 36292]	[21, 2, 10, 8, 1, 12, 297, 3, 2, 50, 76, 4, 30, 7, 74, 194, 24, 25, 1, 1, 130, 10, 121, 76, 19, 3, 31, 35, 32, 5, 34, 18, 8, 17, 165, 6, 20, 1, 72, 14, 15, 52, 46, 18, 3, 35, 61, 1, 1, 962, 161, 122, 1, 2, 5, 17, 21, 28, 5, 21, 51, 46]
YAL059C-A	I	36496	36918	[36498, 36502, 36508, 36510, 36511, 36512, 36522, 36522, 36525, 36556, 36578, 36579, 36580, 36583, 36585, 36656, 36667, 36682, 36692, 36749, 36827, 36839, 36881]	[14, 1, 145, 18, 93, 13, 9, 31, 56, 18, 8, 14, 40, 3, 9, 238, 135, 157, 67, 29, 2, 38, 68]
ECM1	I	36509	37147	[36510, 36511, 36512, 36522, 36522, 36525, 36556, 36578, 36579, 36580, 36583, 36585, 36656, 36667, 36682, 36692, 36749, 36827, 36839, 36881, 37006, 37015, 37016, 37019, 37027, 37051, 37053, 37079, 37124, 37136]	[18, 93, 13, 9, 31, 56, 18, 8, 14, 40, 3, 9, 238, 135, 157, 67, 29, 2, 38, 68, 53, 42, 25, 22, 7, 1, 112, 103, 13, 135]
CNE1	I	37464	38972	[37489, 37499, 37534, 37535, 37555, 37595, 37613, 37618, 37628, 37666, 37687, 37693, 37697, 37699, 37702, 37744, 37745, 37745, 37834, 37844, 37874, 37877, 37896, 37902, 37910, 37911, 37919, 37993, 38000, 38005, 38017, 38026, 38039, 38065, 38083, 38183, 38206, 38223, 38232, 38236, 38240, 38286, 38290, 38388, 38397, 38431, 38435, 38438, 38442, 38489, 38490, 38557, 38563, 38570, 38572, 38668, 38677, 38702, 38704, 38707, 38712, 38742, 38763, 38767, 38773, 38800, 38805, 38875, 38881, 38885, 38895, 38907, 38913]	[1, 7, 1, 59, 21, 16, 136, 2, 28, 1, 157, 2, 1, 26, 54, 109, 40, 13, 93, 1, 1, 70, 130, 14, 8, 3, 4, 6, 42, 3, 18, 29, 1, 16, 11, 33, 3, 22, 18, 39, 9, 15, 1, 46, 10, 1, 205, 10, 45, 1, 45, 4, 8, 115, 131, 1, 334, 28, 163, 1, 3, 277, 1, 147, 7, 85, 11, 35, 5, 9, 19, 59, 68]
YAL056C-A	I	38696	39046	[38702, 38704, 38707, 38712, 38742, 38763, 38767, 38773, 38800, 38805, 38875, 38881, 38885, 38895, 38907, 38913, 38994, 39032, 39038, 39043, 39045]	[28, 163, 1, 3, 277, 1, 147, 7, 85, 11, 35, 5, 9, 19, 59, 68, 69, 36, 16, 2, 5]
GPB2	I	39259	41901	[39262, 39289, 39293, 39324, 39345, 39355, 39381, 39459, 39481, 39483, 39557, 39638, 39645, 39652, 39699, 39782, 39808, 39829, 39931, 39943, 39962, 39982, 40020, 40156, 40156, 40158, 40161, 40165, 40250, 40265, 40281, 40303, 40308, 40367, 40490, 40540, 40572, 40648, 40671, 40677, 40717, 40759, 40798, 40803, 40824, 40832, 40883, 40908, 40974, 41003, 41069, 41101, 41112, 41121, 41126, 41153, 41167, 41172, 41341, 41345, 41349, 41405, 41409, 41490, 41515, 41521, 41527, 41531, 41537, 41539, 41661, 41710, 41719, 41814, 41822, 41826, 41850, 41855, 41859]	[15, 122, 10, 39, 3, 39, 1, 13, 36, 21, 1, 17, 9, 22, 12, 21, 15, 21, 2, 1, 2, 3, 10, 29, 1, 33, 30, 73, 27, 232, 1, 1, 2, 2, 16, 3, 27, 15, 4, 11, 25, 12, 50, 4, 36, 19, 23, 7, 20, 4, 43, 1, 24, 1, 1, 2, 11, 3, 15, 1, 3, 3, 12, 1, 15, 15, 9, 1, 20, 41, 14, 16, 32, 1, 7, 1, 6, 3, 2]
PEX22	I	42177	42719	[42181, 42221, 42240, 42271, 42286, 42292, 42297, 42307, 42311, 42331, 42337, 42434, 42437, 42441, 42444, 42448, 42456, 42467, 42471, 42478, 42491, 42540, 42611, 42624, 42636, 42645, 42663, 42668]	[1, 45, 4, 3, 167, 65, 72, 88, 175, 30, 31, 84, 26, 101, 193, 70, 3, 183, 32, 86, 7, 8, 1, 79, 12, 48, 69, 59]
ACS1	I	42881	45022	[42961, 42977, 43012, 43036, 43052, 43130, 43175, 43180, 43197, 43233, 43338, 43343, 43345, 43397, 43464, 43475, 43480, 43487, 43502, 43506, 43525, 43534, 43541, 43570, 43574, 43586, 43593, 43596, 43605, 43617, 43620, 43624, 43643, 43647, 43649, 43650, 43661, 43665, 43667, 43674, 43688, 43690, 43691, 43691, 43698, 43701, 43701, 43703, 43712, 43734, 43748, 43753, 43862, 43882, 43988, 43992, 43992, 44045, 44048, 44051, 44059, 44061, 44081, 44082, 44105, 44107, 44108, 44109, 44110, 44110, 44164, 44168, 44183, 44203, 44241, 44278, 44295, 44304, 44324, 44336, 44369, 44382, 44383, 44405, 44434, 44437, 44530, 44540, 44557, 44567, 44600, 44604, 44646, 44648, 44653, 44708, 44713, 44724, 44883, 44892, 44907, 44907, 44908, 44935, 44967, 45004]	[2, 12, 2, 14, 205, 3, 11, 118, 58, 53, 10, 7, 17, 71, 2, 12, 265, 6, 18, 1, 49, 11, 9, 53, 20, 66, 1, 302, 13, 6, 1, 2, 1, 6, 40, 8, 17, 14, 10, 1, 62, 6, 19, 40, 41, 3, 35, 1, 3, 7, 259, 11, 3, 1, 114, 1, 1, 1, 14, 301, 42, 19, 145, 16, 95, 1, 1, 1, 1, 35, 2, 218, 32, 24, 387, 10, 64, 24, 30, 19, 39, 54, 109, 123, 7, 237, 61, 23, 168, 39, 1, 55, 13, 24, 61, 36, 67, 8, 2, 2, 7, 14, 1, 6, 9, 49]
FLC2	I	45899	48250	[45900, 45904, 45915, 46034, 46036, 46042, 46067, 46086, 46126, 46233, 46258, 46259, 46262, 46273, 46277, 46359, 46405, 46406, 46430, 46504, 46505, 46508, 46680, 46709, 46717, 46853, 46853, 46857, 46861, 46889, 46989, 47035, 47108, 47134, 47176, 47218, 47223, 47303, 47392, 47395, 47419, 47459, 47464, 47468, 47509, 47642, 47706, 47708, 47753, 47765, 47947, 47950, 47961, 47990, 48043, 48047, 48051, 48062, 48068, 48137, 48140, 48150, 48173, 48179, 48185]	[3, 5, 18, 4, 23, 93, 22, 3, 47, 5, 16, 39, 15, 25, 3, 74, 23, 7, 85, 44, 1, 39, 89, 1, 273, 1, 35, 1, 17, 4, 3, 84, 147, 27, 1, 48, 9, 7, 27, 1, 57, 32, 1, 1, 3, 3, 13, 10, 2, 53, 1, 50, 6, 305, 3, 1, 17, 2, 20, 32, 1, 2, 236, 4, 24]
OAF1	I	48564	51707	[48567, 48594, 48611, 48635, 48653, 48682, 48692, 48695, 48745, 48777, 48809, 48829, 48832, 48833, 48849, 48854, 48869, 48870, 48894, 48950, 48982, 48989, 48998, 49132, 49145, 49146, 49148, 49152, 49163, 49286, 49307, 49320, 49363, 49475, 49500, 49503, 49504, 49507, 49549, 49550, 49554, 49558, 49612, 49618, 49728, 49795, 49798, 49801, 49814, 49820, 49938, 49944, 49954, 50045, 50065, 50085, 50091, 50110, 50259, 50263, 50263, 50268, 50300, 50301, 50413, 50416, 50531, 50534, 50586, 50723, 50771, 50928, 50955, 50984, 50990, 51083, 51084, 51118, 51143, 51146, 51163, 51172, 51183, 51237, 51283, 51323, 51374, 51401, 51450, 51457, 51465, 51465, 51471, 51488, 51494, 51579, 51588, 51634, 51646, 51647, 51704]	[3, 1, 43, 2, 58, 361, 55, 85, 63, 22, 32, 139, 27, 19, 10, 12, 4, 147, 1, 3, 35, 2, 93, 43, 3, 90, 4, 16, 2, 29, 20, 16, 50, 3, 40, 24, 1, 2, 1, 27, 14, 38, 1, 6, 32, 28, 18, 1, 1, 55, 3, 16, 4, 117, 2, 1, 28, 53, 3, 24, 21, 20, 100, 1, 74, 1, 32, 3, 39, 41, 8, 73, 12, 4, 3, 7, 2, 176, 401, 1, 17, 74, 8, 28, 14, 26, 30, 9, 32, 1, 121, 14, 10, 146, 1, 29, 1, 1, 3, 67, 4]
AIM2	I	51855	52595	[51892, 51940, 51969, 51970, 51993, 51997, 52017, 52055, 52136, 52141, 52155, 52175, 52181, 52200, 52217, 52224, 52260, 52297, 52301, 52312, 52322, 52335, 52347, 52348, 52352, 52355, 52379, 52384, 52392, 52453, 52461, 52465, 52480, 52492, 52502, 52510, 52515]	[3, 39, 5, 19, 1, 6, 10, 16, 1, 18, 161, 36, 40, 148, 20, 12, 5, 44, 3, 16, 2, 76, 91, 114, 1, 531, 2, 43, 7, 1, 63, 3, 9, 1, 9, 109, 12]
GEM1	I	52801	54789	[52808, 52826, 52826, 52934, 52942, 52956, 52961, 52998, 53049, 53133, 53138, 53146, 53151, 53172, 53196, 53257, 53276, 53291, 53317, 53333, 53336, 53375, 53391, 53456, 53458, 53467, 53468, 53474, 53504, 53521, 53531, 53536, 53539, 53550, 53620, 53633, 53641, 53699, 53712, 53722, 53797, 53818, 53831, 53920, 53923, 53976, 53987, 54013, 54018, 54021, 54052, 54133, 54178, 54182, 54190, 54208, 54220, 54276, 54281, 54299, 54479, 54483, 54492, 54510, 54514, 54527, 54533, 54538, 54575, 54592, 54622, 54688, 54691, 54748]	[19, 1, 2, 7, 1, 23, 1, 5, 67, 5, 7, 170, 8, 2, 60, 113, 4, 53, 17, 13, 211, 5, 81, 113, 3, 64, 2, 12, 51, 194, 104, 27, 20, 16, 45, 6, 222, 44, 4, 31, 43, 17, 146, 9, 6, 156, 6, 19, 6, 35, 21, 27, 66, 27, 1, 6, 4, 15, 34, 54, 12, 31, 9, 21, 1, 14, 74, 1, 324, 72, 31, 174, 16, 28]
YAL047W-A	I	54584	54913	[54592, 54622, 54688, 54691, 54748, 54812, 54823, 54824, 54856, 54880, 54881, 54882, 54889, 54912]	[72, 31, 174, 16, 28, 132, 75, 225, 133, 8, 8, 8, 43, 6]
SPC72	I	54989	56857	[54993, 55027, 55213, 55612, 55787, 55933, 55937, 56151, 56155, 56405, 56409, 56704, 56708, 56721, 56729, 56733, 56737, 56742, 56848]	[10, 15, 3, 6, 44, 20, 13, 9, 5, 24, 1, 5, 15, 6, 103, 7, 48, 72, 87]
BOL3	I	57029	57385	[57029, 57030, 57035, 57054, 57066, 57069, 57074, 57077, 57082, 57183, 57186, 57189, 57189, 57226, 57238, 57246, 57264, 57291, 57297, 57344, 57377]	[2, 1, 13, 4, 330, 2, 7, 136, 92, 139, 14, 1, 141, 201, 40, 3, 28, 78, 121, 71, 56]
YAL045C	I	57488	57796	[57500, 57512, 57528, 57615, 57638, 57642, 57645, 57648, 57650, 57651, 57651, 57656, 57673, 57680, 57683, 57762, 57793]	[23, 19, 28, 93, 9, 1, 8, 127, 12, 23, 10, 21, 56, 374, 71, 113, 4]
BOL1	I	57518	57850	[57528, 57615, 57638, 57642, 57645, 57648, 57650, 57651, 57651, 57656, 57673, 57680, 57683, 57762, 57793, 57802, 57812, 57815, 57820, 57820, 57826, 57839]	[28, 93, 9, 1, 8, 127, 12, 23, 10, 21, 56, 374, 71, 113, 4, 11, 93, 1, 89, 8, 1, 2]
GCV3	I	57950	58462	[57962, 57991, 58066, 58103, 58118, 58130, 58142, 58147, 58175, 58216, 58221, 58309, 58310, 58313, 58313, 58314, 58320, 58334, 58342, 58427, 58431]	[6, 2, 40, 36, 34, 14, 114, 15, 1, 19, 22, 36, 1, 3, 1, 1, 16, 110, 5, 121, 87]
PTA1	I	58695	61052	[58697, 58855, 59003, 59008, 59180, 59340, 59345, 59423, 59436, 59493, 59523, 59529, 59535, 59602, 59646, 59864, 59868, 60121, 60130, 60376, 60688, 60719, 60948, 60952, 61002, 61007]	[1, 13, 11, 74, 2, 17, 38, 2, 1, 1, 6, 22, 17, 14, 14, 1, 14, 42, 4, 5, 1, 7, 3, 1, 3, 96]
YAL042C-A	I	61231	61608	[61233, 61237, 61254, 61266, 61315, 61333, 61349, 61369, 61376, 61381, 61391, 61394, 61398, 61400, 61403, 61404, 61415, 61423, 61428, 61447, 61549, 61555, 61559]	[64, 30, 2, 1, 24, 35, 4, 85, 8, 2, 1, 23, 17, 43, 10, 57, 86, 46, 14, 15, 20, 28, 3]
ERV46	I	61316	62563	[61333, 61349, 61369, 61376, 61381, 61391, 61394, 61398, 61400, 61403, 61404, 61415, 61423, 61428, 61447, 61549, 61555, 61559, 61679, 61683, 61689, 61716, 61717, 61721, 61725, 61741, 61745, 61755, 61829, 61936, 61940, 62001, 62009, 62028, 62031, 62042, 62061, 62067, 62071, 62099, 62105, 62122, 62153, 62217, 62239, 62246, 62253, 62253, 62258, 62270, 62286, 62290, 62292, 62302, 62321, 62324, 62338, 62343, 62346, 62407, 62436, 62446, 62450, 62454, 62464, 62468, 62473, 62539, 62539]	[35, 4, 85, 8, 2, 1, 23, 17, 43, 10, 57, 86, 46, 14, 15, 20, 28, 3, 18, 66, 4, 1, 30, 124, 7, 113, 1, 53, 2, 26, 1, 1, 29, 3, 1, 36, 3, 43, 1, 8, 92, 42, 33, 40, 27, 1, 91, 74, 358, 40, 1, 4, 3, 21, 29, 1, 110, 31, 1, 22, 377, 23, 34, 10, 21, 89, 265, 2, 11]
CDC24	I	62840	65404	[62841, 62843, 62843, 62874, 62927, 62934, 63193, 63197, 63295, 63299, 63613, 63795, 63801, 64671, 64746, 64843, 64847, 65176, 65181, 65283, 65373]	[2, 1, 2, 4, 8, 20, 44, 23, 9, 2, 14, 1, 23, 16, 37, 1, 150, 69, 35, 6, 1]
CLN3	I	65778	67520	[65836, 65841, 65883, 66020, 66212, 66216, 66229, 66313, 66316, 66334, 66335, 66338, 66400, 66646, 66708, 67173, 67187, 67191, 67194, 67296, 67310, 67371, 67421]	[7, 3, 1, 109, 1, 2, 30, 30, 1, 84, 11, 45, 6, 16, 4, 5, 26, 1, 3, 4, 1, 6, 12]
CYC3	I	68716	69525	[68723, 68730, 68731, 68733, 68738, 68742, 68749, 68753, 68754, 68761, 68768, 68774, 68778, 68779, 68779, 68782, 68783, 68786, 68787, 68791, 68799, 68807, 68809, 68823, 68825, 68829, 68830, 68837, 68843, 68848, 68852, 68858, 68867, 68871, 68875, 68886, 68894, 68895, 68898, 68899, 68904, 68910, 68915, 68917, 68925, 68929, 68931, 68933, 68934, 68937, 68949, 68957, 68974, 68983, 68987, 68991, 68995, 68998, 69002, 69003, 69006, 69014, 69018, 69021, 69034, 69041, 69043, 69046, 69050, 69053, 69059, 69059, 69065, 69082, 69085, 69100, 69101, 69114, 69124, 69131, 69143, 69147, 69154, 69159, 69168, 69217, 69242, 69299, 69306, 69334, 69387, 69411, 69452, 69453, 69456, 69472, 69478, 69492, 69502]	[11, 26, 2, 47, 9, 7, 2, 15, 4, 17, 23, 65, 31, 1, 74, 9, 3, 23, 37, 10, 1, 3, 37, 2, 8, 1, 41, 10, 4, 3, 48, 15, 628, 2, 1, 6, 11, 7, 41, 1, 1, 5, 9, 1, 1, 26, 134, 2, 4, 9, 1, 3, 3, 26, 10, 25, 84, 11, 2, 6, 111, 5, 14, 2, 3, 14, 71, 19, 1, 6, 2, 32, 10, 8, 1, 21, 145, 21, 2, 4, 5, 15, 20, 4, 4, 10, 20, 39, 11, 28, 63, 96, 27, 1, 3, 7, 3, 13, 30]
CDC19	I	71786	73288	[72110, 72159, 72301, 72307, 72409, 72413, 72494, 72497, 72551, 72693, 72700, 72886, 72887, 72891, 73229, 73244, 73267, 73275]	[1, 64, 14, 18, 5, 19, 1, 55, 20, 7, 15, 3, 1, 19, 2, 10, 40, 1]
YAL037C-B	I	72326	73300	[72409, 72413, 72494, 72497, 72551, 72693, 72700, 72886, 72887, 72891, 73229, 73244, 73267, 73275, 73292]	[5, 19, 1, 55, 20, 7, 15, 3, 1, 19, 2, 10, 40, 1, 1]
YAL037C-A	I	73426	73518	[73427, 73429, 73441, 73453, 73455, 73461, 73475, 73485, 73491, 73491, 73510]	[41, 45, 19, 5, 64, 40, 460, 14, 45, 55, 39]
YAL037W	I	74020	74823	[74025, 74056, 74067, 74072, 74122, 74152, 74207, 74223, 74239, 74240, 74247, 74266, 74275, 74291, 74345, 74373, 74405, 74428, 74442, 74466, 74470, 74509, 74576, 74588, 74594, 74595, 74598, 74602, 74603, 74607, 74622, 74632, 74635, 74638, 74658, 74669, 74674, 74678, 74684, 74684, 74689, 74692, 74726, 74741, 74775, 74780, 74814, 74815]	[4, 13, 23, 12, 1, 12, 36, 14, 2, 1, 10, 34, 22, 7, 5, 7, 15, 13, 8, 62, 1, 197, 50, 81, 1, 230, 14, 8, 32, 73, 3, 42, 14, 156, 11, 1, 1, 111, 13, 6, 12, 115, 51, 6, 3, 2, 2, 9]
