Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
UTP20	II	227636	235117	[227750, 227793, 227853, 227880, 227885, 227889, 227978, 228152, 228158, 228269, 228272, 228277, 228356, 228401, 230100, 230104, 230104, 230189, 230397, 230402, 230717, 231128, 231133, 231164, 231168, 231278, 231282, 231283, 231283, 231588, 231690, 232049, 232053, 232187, 232190, 232702, 233708, 233881, 234019, 234023, 234228, 234232, 234610, 234615, 234969, 234975, 235038, 235040, 235045, 235061, 235097, 235101, 235111, 235117]	[14, 30, 9, 117, 1, 1, 10, 12, 35, 4, 22, 2, 65, 282, 8, 1, 1, 2, 1, 6, 1, 5, 2, 102, 2, 8, 132, 1, 121, 8, 2, 2, 2, 1, 8, 3, 4, 5, 1, 5, 4, 7, 2, 3, 186, 1, 1, 1, 55, 11, 1, 1, 127, 2]
RRN6	II	199064	201748	[199079, 199080, 199081, 199083, 199151, 199159, 199301, 199307, 199461, 199465, 199466, 199633, 199689, 199913, 200207, 200308, 200311, 200423, 200549, 200553, 200554, 200556, 200557, 200600, 200601, 200602, 200605, 200689, 200693, 200892, 200898, 200906, 200907, 200911, 200980, 201223, 201226, 201227, 201227, 201491, 201746]	[4, 2, 1, 11, 29, 21, 36, 28, 24, 49, 11, 6, 7, 8, 3, 2, 36, 9, 1, 137, 1, 3, 35, 86, 1, 1, 81, 42, 34, 1, 27, 1, 16, 29, 2, 39, 1, 2, 15, 42, 1]
POP8	II	185998	186474	[186006, 186078, 186190, 186193, 186222, 186300, 186303, 186313, 186338]	[121, 36, 6, 6, 20, 1, 4, 2, 13]
RFT1	II	182401	184125	[182442, 182447, 182532, 182536, 182540, 182763, 183099, 183104, 183391, 183417, 183540, 183835, 183838, 183961, 184058, 184077]	[1, 141, 51, 45, 6, 1, 12, 61, 71, 96, 1, 1, 2, 1, 49, 4]
MCM2	II	174920	177526	[174925, 174935, 175266, 175410, 175667, 175684, 175898, 176060, 177025, 177243, 177248]	[432, 97, 2, 7, 30, 62, 66, 18, 1, 1, 72]
LSM2	II	170623	171038	[170881, 170975, 170979]	[77, 1, 17]
PET9	II	163041	163997	[163051, 163064, 163076, 163218, 163267, 163271, 163284, 163475, 163480, 163635, 163665, 163669, 163670, 163845, 163850, 163964, 163980, 163995]	[4, 3, 1, 1, 2, 9, 15, 17, 9, 19, 40, 2, 2, 3, 9, 21, 17, 26]
STU1	II	153848	158389	[153858, 153866, 153869, 153873, 153876, 154090, 154173, 154224, 154292, 154295, 154299, 154566, 154625, 154629, 154733, 154737, 154841, 154846, 154966, 154969, 154974, 155188, 155194, 155297, 155299, 155300, 155301, 155302, 155446, 155449, 155554, 155610, 155616, 155639, 155984, 156393, 157170, 157582, 157798, 157853, 157909, 157955, 158095, 158101, 158157, 158221, 158245, 158250, 158301, 158334, 158337, 158338, 158347, 158349, 158368]	[26, 24, 33, 14, 32, 66, 49, 50, 22, 73, 6, 13, 21, 4, 5, 10, 4, 1, 2, 1, 9, 22, 4, 271, 2, 2, 13, 1, 34, 2, 263, 2, 1, 7, 7, 10, 2, 12, 35, 58, 56, 17, 1, 11, 4, 5, 20, 66, 6, 3, 1, 14, 52, 1, 25]
POL12	II	151493	153610	[151592, 151940, 152611, 152755, 152756, 152759, 152759, 152760, 152760, 152825, 153142, 153212, 153227, 153250, 153252, 153253, 153254, 153423, 153434, 153438, 153498, 153503, 153517, 153522, 153588, 153592, 153600]	[2, 16, 7, 146, 1, 2, 18, 1, 19, 15, 9, 18, 47, 44, 1, 1, 52, 5, 62, 133, 28, 35, 3, 6, 13, 132, 6]
ERD2	II	142112	142868	[142116, 142126, 142131, 142293, 142343, 142347, 142395, 142399, 142404, 142473, 142614, 142620, 142625, 142717, 142723, 142800, 142806, 142823, 142826]	[24, 11, 23, 1, 60, 4, 117, 3, 2, 1, 1, 71, 18, 3, 6, 71, 60, 1, 34]
PRE7	II	141247	141972	[141629, 141738, 141741, 141742, 141743, 141745]	[45, 2, 5, 64, 1, 20]
SEC17	II	125125	126119	[125634, 125637, 125638, 125732, 125735, 125742, 125792, 125796, 125808, 125929]	[24, 1, 12, 2, 180, 2, 39, 31, 102, 11]
YBL073W	II	87646	87957	[87662, 87674, 87739, 87739, 87820, 87825, 87837, 87845, 87850, 87865, 87876, 87902, 87917, 87926, 87932, 87937, 87937, 87940, 87942, 87949, 87953, 87956]	[138, 11, 3, 22, 56, 52, 1, 133, 1, 10, 23, 51, 69, 343, 160, 2, 632, 205, 3, 20, 114, 69]
AAR2	II	86722	87789	[86734, 86737, 86739, 86742, 86744, 86750, 86755, 86759, 86782, 86795, 86798, 86802, 86816, 86821, 86865, 87092, 87208, 87214, 87218, 87276, 87280, 87572, 87577, 87662, 87674, 87739, 87739]	[48, 57, 3, 1, 5, 167, 196, 59, 24, 45, 72, 2, 7, 133, 82, 44, 10, 83, 2, 12, 27, 5, 19, 138, 11, 3, 22]
ILS1	II	81043	84261	[81345, 81857, 81861, 82185, 82190, 82193, 82290, 82294, 82429, 82514, 82569, 82573, 82912, 83050, 83505, 83586, 83767, 83786, 83896, 83905, 84042, 84043, 84048]	[3, 1, 1, 26, 43, 18, 1, 34, 3, 1, 12, 43, 14, 8, 3, 3, 3, 29, 1, 19, 1, 33, 26]
YBL077W	II	80897	81328	[80899, 80902, 80904, 80907, 80916, 80937, 80944, 80946, 80954, 80959, 80981, 81000]	[17, 1, 24, 194, 140, 55, 183, 11, 55, 193, 68, 28]
CDC27	II	67169	69445	[67178, 67184, 67202, 67229, 67383, 67439, 67441, 67445, 67632, 67637, 67664, 67699, 67780, 67781, 67784, 67816, 67883, 67885, 67889, 67995, 68030, 68033, 68135, 68472, 68839, 69382]	[59, 5, 343, 1, 46, 10, 2, 152, 49, 6, 83, 96, 39, 12, 10, 19, 2, 81, 11, 69, 1, 7, 3, 1, 1, 48]
RPL32	II	45978	46370	[46143, 46233]	[1, 8]
BRN1	II	40831	43095	[40905, 40932, 41246, 41269, 41351, 41655, 41706, 41729, 42282, 42286, 42618, 42622, 42802, 42805, 42822, 42827, 43009, 43014, 43055, 43066, 43070, 43074, 43080, 43086, 43094, 43095, 43095]	[1, 34, 5, 2, 57, 100, 20, 1, 20, 14, 62, 4, 109, 1, 3, 14, 2, 56, 392, 15, 60, 37, 183, 6, 120, 7, 39]
SFT2	II	24098	24745	[24128, 24128, 24133, 24136, 24149, 24407, 24412, 24474, 24492, 24504, 24524, 24534, 24598, 24618, 24624, 24626, 24631, 24704]	[2, 23, 63, 25, 13, 75, 1, 74, 1, 2, 167, 1, 1, 9, 1, 1, 37, 14]
PKC1	II	14241	17696	[14873, 14877, 14950, 14954, 14957, 15099, 15103, 15108, 15110, 15314, 15332, 15336, 15386, 15518, 15539, 15707, 15711, 15849, 15851, 15854, 15855, 15857, 15907, 15912, 15971, 16102, 16109, 16291, 16461, 16499, 16504, 16598, 16604, 16930, 16960, 17140, 17145, 17249, 17253]	[83, 1, 46, 1, 29, 1, 31, 32, 1, 95, 16, 74, 9, 10, 3, 140, 1, 41, 3, 653, 61, 14, 27, 18, 18, 25, 1, 1, 40, 25, 1, 1, 124, 42, 52, 90, 16, 3, 9]
RER2	II	241708	242568	[241747, 241752, 241756, 241762, 241767, 241770, 241774, 241775, 241776, 241780, 241794, 241810, 241832, 241835, 241837, 242057, 242458]	[189, 10, 90, 115, 640, 10, 79, 150, 16, 131, 42, 1, 35, 1, 25, 29, 2]
GPI18	II	244366	245667	[244367, 244483, 244483, 244485, 244489, 244566, 244606, 244609, 245039, 245219, 245349, 245353, 245358, 245423, 245428]	[12, 27, 1, 13, 3, 3, 7, 2, 3, 1, 174, 3, 1, 3, 6]
HHF1	II	255373	255684	[255388, 255442, 255472, 255477, 255480, 255520, 255526, 255537, 255583, 255630, 255642, 255668, 255680]	[146, 2, 1, 2, 19, 1, 9, 1, 16, 4, 28, 5, 45]
IPP1	II	257112	257975	[257128, 257171, 257175, 257193, 257202, 257214, 257490, 257531, 257541, 257544, 257544, 257548, 257621, 257625, 257711, 257834, 257844]	[34, 74, 3, 10, 41, 4, 1, 1, 1, 78, 1, 25, 2, 58, 3, 6, 3]
SCO2	II	289445	290350	[289478, 289483, 289499, 289623, 289625, 289632, 289646, 289647, 289655, 289687, 289688, 289691, 289720, 289726, 289763, 289791, 289798, 289830, 289899, 289925, 289952, 289990, 290000, 290018, 290043, 290079, 290087, 290093, 290104, 290118, 290134, 290201, 290209, 290212, 290290, 290296, 290303, 290307, 290334, 290336, 290340, 290348]	[12, 10, 24, 63, 150, 16, 41, 53, 39, 95, 12, 52, 274, 1, 3, 40, 5, 124, 26, 2, 12, 7, 11, 7, 2, 111, 560, 78, 374, 29, 185, 36, 5, 57, 47, 8, 135, 211, 97, 1028, 78, 215]
CDS1	II	296369	297742	[296375, 296390, 296413, 296557, 296635, 296639, 296748, 296749, 296753, 296852, 296852, 296853, 296857, 296884, 296888, 297077, 297082, 297122, 297126, 297177, 297490, 297495, 297495, 297524, 297712, 297716]	[59, 125, 12, 3, 21, 2, 1, 85, 295, 5, 1, 24, 171, 43, 1, 2, 14, 2, 9, 4, 8, 1, 5, 3, 1, 18]
CHS2	II	311898	314789	[312267, 312448, 312453, 312788, 312877, 312880, 313074, 313145, 313381, 313386, 313389, 313481, 313486, 313506, 313512, 313545, 313549, 313806, 313811, 313811, 313898, 313917, 313992, 314033, 314036, 314037, 314203, 314214, 314562, 314670, 314737]	[101, 1, 2, 12, 2, 1, 3, 2, 1, 22, 12, 229, 1, 9, 14, 28, 45, 75, 2, 2, 8, 3, 1, 26, 1, 6, 1, 7, 1, 23, 2]
REB1	II	334386	336818	[334424, 334534, 334705, 335096, 335100, 335278, 335282, 335283, 335449, 335454, 335744, 335749, 335954, 335960, 336140, 336145, 336224, 336332, 336336, 336537, 336546, 336698, 336702, 336721, 336726]	[82, 18, 11, 4, 7, 99, 1, 9, 3, 30, 8, 12, 29, 6, 18, 8, 1, 54, 53, 110, 8, 1, 21, 29, 49]
PRP6	II	344602	347301	[344675, 344677, 344689, 344700, 344707, 344714, 344726, 344727, 344729, 344732, 344779, 344834, 344871, 344872, 344872, 344888, 344893, 344912, 344951, 344955, 345039, 345044, 345126, 345135, 345360, 345366, 345774, 345778, 345842, 346190, 346195, 346594, 347277, 347279]	[21, 29, 69, 1, 11, 14, 36, 12, 1, 400, 32, 7, 1, 54, 18, 2, 94, 47, 17, 185, 2, 114, 1, 604, 288, 1, 1, 32, 15, 1, 3, 10, 1, 1]
TSC3	II	356324	356566	[356334, 356390]	[2, 15]
ORC2	II	360652	362514	[360810, 361111, 361303, 361317, 361321, 361375, 361441, 361444, 361726, 361731, 361961, 362148, 362243, 362295, 362302, 362306, 362313, 362325, 362329, 362418, 362421, 362425, 362490]	[16, 18, 51, 7, 57, 2, 143, 88, 14, 25, 1, 93, 1, 89, 2, 94, 5, 14, 155, 1, 3, 189, 8]
ALG14	II	379221	379934	[379231, 379435, 379439, 379580, 379581, 379585, 379747, 379932]	[50, 3, 3, 1, 1, 53, 26, 3]
RPG1	II	395383	398277	[395407, 395462, 395473, 395520, 395563, 395571, 395572, 395576, 395617, 395786, 395895, 395955, 396105, 396110, 396197, 396234, 396238, 396239, 396423, 396428, 396459, 396550, 396556, 396649, 396799, 397238, 397243, 397392, 397393, 397397, 397398, 397502, 397507, 397512, 397563, 397816, 398031, 398037, 398181, 398185]	[25, 2, 105, 41, 1, 1, 13, 18, 2, 9, 4, 27, 50, 4, 60, 49, 2, 32, 87, 2, 6, 44, 48, 16, 13, 4, 2, 160, 1, 1, 39, 8, 33, 1, 24, 9, 3, 2, 3, 4]
SEC18	II	398614	400890	[398630, 398655, 398658, 398659, 398660, 398660, 398787, 398792, 398898, 398904, 398907, 399099, 399100, 399104, 399324, 399327, 400071, 400213, 400411, 400416, 400489, 400824, 400829]	[184, 68, 1, 1, 2, 37, 3, 16, 6, 4, 3, 1, 12, 27, 1, 23, 42, 9, 2, 1, 26, 19, 5]
RFC5	II	423765	424829	[423855, 424045, 424053, 424554, 424803, 424820]	[19, 1, 23, 2, 12, 16]
POL30	II	424990	425766	[425013, 425162, 425166, 425170, 425281, 425557]	[2, 31, 4, 2, 1, 24]
YBR089W	II	425183	425782	[425281, 425557]	[1, 24]
TIM12	II	427155	427484	[427343]	[1]
EXO84	II	445062	447323	[445093, 445382, 445414, 445418, 445619, 445623, 445626, 445805, 445813, 445837, 445892, 446389, 446402, 446407, 446502, 446549, 446633, 446637, 446639, 446762, 446766, 446833, 446869, 446874, 446912, 446916, 447027, 447078, 447232, 447252, 447256, 447277, 447280]	[18, 1, 16, 2, 5, 28, 64, 1, 12, 76, 4, 7, 30, 1, 20, 5, 70, 1, 32, 83, 34, 2, 2, 18, 13, 17, 102, 14, 80, 2, 162, 67, 1]
CMD1	II	457919	458362	[457929, 457964]	[3, 1]
ALG1	II	458872	460221	[458991, 458995, 459126, 459128, 459131, 459785, 460086]	[56, 4, 1, 1, 58, 3, 35]
GRS1	II	481364	483367	[]	[]
TFC1	II	484742	486691	[484747, 484804, 484808, 484808, 484809, 484812, 484940, 485224, 485832, 485837, 485869, 486053, 486057, 486415, 486475, 486480]	[1, 98, 1, 25, 2, 1, 92, 3, 1, 2, 54, 18, 24, 5, 11, 1]
YBR124W	II	486507	486866	[486776, 486779, 486783, 486790, 486798, 486809, 486811, 486813, 486814, 486822, 486828, 486834, 486857, 486860, 486866]	[183, 1, 109, 25, 23, 2, 19, 9, 2, 252, 3, 14, 25, 1, 267]
CKS1	II	504854	505306	[504984, 505000, 505008, 505128]	[1, 95, 2, 22]
MEC1	II	505668	512774	[505852, 505856, 505860, 505912, 505926, 506064, 506130, 506407, 507663, 508345, 508509, 509058, 509257, 509374, 509425, 509792, 509820, 511001, 511386, 511569, 511572, 511651, 511687, 511692, 511816, 511822, 511898, 511900, 511903, 512088, 512142, 512143, 512146, 512147, 512189, 512193, 512256, 512294, 512302, 512307, 512387, 512392, 512438, 512577, 512585, 512600, 512604, 512657, 512712, 512763]	[18, 15, 18, 39, 41, 19, 168, 1, 1, 10, 35, 4, 32, 7, 11, 1, 6, 3, 8, 86, 4, 2, 25, 353, 125, 9, 22, 6, 28, 53, 171, 1, 1, 19, 9, 1, 1, 1, 107, 88, 1, 197, 11, 27, 7, 6, 56, 28, 8, 11]
IRA1	II	517350	526628	[517433, 517445, 517458, 517687, 517720, 517724, 517809, 517813, 517817, 518229, 518234, 518324, 518359, 518362, 518365, 518423, 518628, 519015, 519019, 519128, 519309, 520046, 520050, 520624, 520793, 520990, 521198, 521236, 521240, 521395, 521399, 521778, 521782, 521782, 521783, 521785, 521877, 522377, 522561, 522605, 522811, 522860, 522863, 522931, 523011, 523290, 523740, 524074, 524246, 524250, 524726, 524731, 525947, 525951, 526105, 526612, 526617]	[65, 4, 37, 13, 1, 3, 1, 7, 1, 70, 2, 9, 7, 1, 15, 6, 2, 1, 14, 6, 17, 7, 162, 60, 3, 2, 19, 152, 15, 1, 1, 220, 1, 1, 1, 2, 1, 3, 10, 29, 16, 165, 28, 56, 2, 4, 60, 100, 5, 88, 4, 1, 2, 40, 119, 38, 3]
MAK5	II	528317	530638	[528320, 528323, 528563, 528566, 528722, 528726, 528948, 528953, 529019, 529115, 529446, 529693, 529696, 529703, 529717, 529721, 529809, 529994, 530013, 530056, 530060, 530266, 530270, 530448, 530452, 530453, 530454, 530475, 530477, 530582, 530586]	[26, 1, 35, 1, 33, 1, 1, 2, 36, 1, 2, 8, 188, 2, 29, 12, 100, 4, 6, 70, 16, 2, 58, 154, 1, 11, 1, 10, 146, 4, 4]
SUP45	II	530869	532182	[530888, 530967, 531449, 531453, 531462, 531466, 531651, 531655, 531657, 531666, 531670, 532154]	[1, 6, 75, 3, 17, 1, 65, 47, 1, 3, 25, 3]
SPP381	II	546376	547251	[546566, 546672, 546724, 546728, 546760, 546775, 546875, 546875, 546876, 546877, 546880, 546881, 547054, 547063, 547099, 547222, 547225]	[20, 2, 29, 1, 52, 42, 2, 2, 19, 1, 93, 1, 177, 10, 106, 1, 213]
RIB7	II	547460	548194	[547739, 547742, 548074, 548138, 548143, 548172]	[33, 1, 32, 1, 9, 5]
RPB5	II	548362	549009	[548463, 548785, 548864]	[1, 52, 18]
CNS1	II	549771	550928	[549838, 549920, 550160, 550571, 550741]	[4, 4, 3, 1, 4]
AMN1	II	556549	558198	[556574, 556581, 556613, 556864, 556868, 556904, 556932, 557042, 557076, 557089, 557126, 557130, 557201, 557205, 557222, 557298, 557345, 557353, 557430, 557610, 557627, 557660, 557664, 557738, 557752, 557787, 557968, 557976, 557992, 558094, 558132, 558197]	[32, 1, 58, 91, 1, 2, 6, 39, 673, 2, 31, 21, 3, 3, 38, 11, 18, 1, 28, 111, 35, 21, 6, 104, 10, 19, 14, 23, 20, 1, 235, 52]
CDC28	II	560078	560974	[560081, 560585, 560588, 560590, 560590, 560594, 560665, 560732, 560875]	[2, 114, 1, 2, 4, 3, 7, 1, 24]
POP7	II	571468	571890	[571552, 571634, 571711, 571716]	[3, 1, 1, 167]
YBR190W	II	605966	606277	[605970, 605973, 605978, 605981, 605991, 605995, 606003, 606008, 606011, 606056, 606132, 606143, 606146, 606171, 606176, 606184, 606208]	[22, 13, 34, 31, 1, 22, 9, 4, 11, 2, 1, 18, 3, 144, 1, 2, 127]
RIM2	II	607652	608785	[607810, 608413, 608468, 608519, 608590, 608694]	[1, 9, 11, 19, 9, 5]
MED8	II	609082	609753	[609100, 609111, 609435, 609637, 609646]	[4, 3, 5, 1, 67]
PGI1	II	612236	613900	[612413, 613085, 613168, 613376, 613381, 613381, 613426, 613486, 613491, 613495, 613592]	[1, 17, 27, 32, 1, 2, 16, 1, 8, 3, 120]
TAF5	II	616127	618523	[616377, 616447, 616451, 616645, 616732, 616736, 616741, 616842, 616862, 616865, 616866, 616870, 617047, 617052, 617108, 617116, 617500, 617689, 617690, 617694, 617850, 617886, 617990, 618287, 618292]	[6, 35, 3, 20, 8, 5, 4, 5, 20, 1, 19, 1, 6, 4, 1, 1, 4, 69, 1, 48, 6, 60, 14, 1, 34]
MCM7	II	625772	628309	[625959, 626143, 626145, 626148, 626148, 626273, 626564, 626790, 626797, 627152, 627156, 627157, 627262, 627273, 627383, 627387, 628009, 628013, 628096, 628199, 628199, 628294, 628299]	[14, 182, 2, 1, 46, 2, 14, 6, 3, 107, 4, 2, 164, 21, 2, 1, 16, 2, 1, 2, 1, 1, 76]
AME1	II	646158	647132	[646180, 646187, 646232, 646236, 646285, 646322, 646326, 646421, 646609, 646614]	[5, 32, 106, 1, 4, 26, 144, 2, 1, 25]
DAD3	II	684977	685261	[685038, 685044]	[2, 48]
ARC40	II	685438	686592	[685461, 685542, 685546, 685888, 685894, 685937, 685942, 686006, 686110, 686248, 686252, 686254, 686257, 686370, 686376, 686404, 686409, 686414, 686484]	[2, 13, 1, 1, 2, 6, 3, 9, 66, 168, 2, 2, 12, 1, 118, 1, 15, 19, 64]
ABD1	II	690383	691693	[690403, 690413, 690418, 690425, 690432, 690436, 690445, 690508, 691379, 691421, 691438, 691442, 691444, 691447, 691450, 691451, 691454, 691496, 691502]	[1, 64, 173, 3, 64, 14, 15, 6, 5, 132, 247, 5, 1, 1, 4, 1, 192, 160, 12]
PRP5	II	691969	694518	[692326, 692359, 692368, 692375, 692378, 692437, 692952, 693006, 693101, 693270, 693639, 693857, 694141, 694218, 694223, 694409]	[6, 148, 4, 2, 71, 89, 106, 6, 106, 6, 1, 31, 40, 52, 1, 10]
ALG7	II	705447	706793	[706240, 706255, 706756, 706763]	[9, 6, 10, 16]
ENP1	II	713004	714455	[713045, 713048, 713049, 714173, 714412, 714413, 714417]	[11, 2, 1, 22, 1, 1, 80]
DUT1	II	722611	723054	[722937, 722985, 723041, 723049]	[2, 6, 73, 139]
SRB6	II	723270	723635	[723336, 723340, 723363, 723373, 723455, 723459, 723499]	[46, 2, 1, 18, 1, 7, 3]
TRS20	II	723736	724263	[723918, 723988, 724137, 724138, 724141]	[99, 16, 11, 1, 47]
RIB5	II	727386	728102	[727421, 727431, 727435, 727449, 727708, 727772]	[33, 22, 13, 49, 11, 1]
POP4	II	728885	729724	[729484, 729488, 729489, 729510, 729664, 729716]	[4, 1, 1, 1, 60, 26]
TSC10	II	738582	739544	[738614, 738726, 738841, 738846, 738976, 739299, 739305, 739482, 739522]	[1, 3, 2, 1, 12, 11, 54, 68, 111]
PGS1	III	109105	110670	[109127, 109136, 109142, 109160, 109164, 109168, 109179, 109180, 109199, 109241, 109331, 109478, 109525, 109549, 109692, 109856, 109867, 109933, 110309, 110459, 110554, 110619, 110623]	[86, 4, 23, 38, 246, 69, 168, 141, 4, 2, 1, 45, 12, 122, 2, 6, 34, 4, 9, 1, 84, 7, 1]
NFS1	III	92777	94270	[92792, 92977, 93115, 93270, 93274, 93275, 93277, 93466, 93471, 93604, 93607, 93650, 93963]	[23, 20, 17, 72, 36, 1, 4, 94, 60, 1, 34, 31, 11]
RRP7	III	64675	65568	[64677, 64759, 64867, 65130, 65250, 65284, 65367, 65372, 65463, 65542, 65546]	[1, 1, 17, 37, 23, 37, 36, 3, 14, 1, 17]
YCL041C	III	50133	50627	[50187, 50190, 50194, 50271, 50286, 50308, 50322, 50328, 50342, 50344, 50348, 50356, 50361, 50362, 50379, 50381, 50382, 50391, 50398, 50399, 50401, 50401, 50408, 50410, 50416, 50418, 50422, 50426, 50429, 50432, 50436, 50440, 50444, 50445, 50447, 50452, 50495, 50507, 50528, 50531, 50532, 50536, 50540, 50544, 50555, 50571, 50578, 50608, 50611, 50614]	[2, 3, 11, 136, 454, 20, 1, 5, 1, 1, 2, 6, 2, 2, 7, 1, 2, 3, 2, 2, 3, 9, 3, 2, 4, 6, 9, 1, 3, 11, 5, 2, 2, 12, 13, 1, 1, 1, 12, 1, 2, 3, 1, 2, 5, 1, 12, 3, 25, 30]
PDI1	III	48653	50221	[48680, 48698, 48704, 48758, 48766, 48807, 48808, 48811, 49008, 49063, 49069, 49110, 49196, 49201, 49233, 49253, 49683, 49686, 49777, 49781, 49817, 49822, 49861, 49866, 49940, 50025, 50043, 50046, 50187, 50190, 50194]	[10, 15, 23, 30, 24, 1, 1, 70, 1, 2, 2, 9, 2, 81, 39, 3, 1, 31, 15, 1, 2, 57, 46, 73, 181, 1, 26, 1, 2, 3, 11]
PBN1	III	34143	35393	[34159, 34163, 34247, 34417, 34420, 34423, 34534, 34538, 34660, 34687, 34692, 34695, 34814, 34820, 34844, 34949, 34952, 34957, 34993, 34997, 35320]	[6, 1, 1, 19, 1, 69, 32, 1, 13, 1, 17, 5, 82, 12, 65, 41, 209, 14, 42, 59, 9]
SPB1	III	31449	33974	[31601, 31624, 31630, 31750, 31754, 31800, 31932, 31937, 32088, 32092, 32095, 32210, 32216, 32219, 32262, 32300, 32304, 32312, 32317, 32399, 32403, 32522, 32612, 32617, 32715, 32792, 32796, 32800, 32852, 32856, 33129, 33239, 33244, 33439, 33478, 33711, 33767, 33879, 33903, 33954]	[40, 26, 1, 44, 1, 8, 83, 2, 6, 1, 1, 63, 16, 7, 1, 5, 1, 21, 3, 2, 69, 1, 145, 2, 33, 57, 45, 1, 3, 10, 2, 22, 1, 18, 36, 23, 44, 4, 2, 99]
KRR1	III	22429	23379	[22526, 22660, 22665, 22701, 22858, 22862, 23033, 23036]	[9, 3, 1, 6, 20, 28, 1, 19]
HMLALPHA2	III	12386	13018	[12393, 12410, 12415, 12424, 12596]	[1, 1, 2, 2, 1]
