Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
CDC15	I	172211	175135	[172232, 172238, 172266, 172384, 172387, 172539, 172545, 172612, 172617, 172807, 172811, 172940, 172945, 173162, 173628, 173632, 173675, 173675, 173676, 173681, 173894, 174077, 174320, 174324, 174328, 174332, 174335, 174573, 175131]	[48, 36, 29, 49, 1, 4, 22, 7, 33, 1, 11, 144, 2, 10, 2, 5, 5, 71, 15, 1, 1, 2, 16, 1, 1, 7, 2, 15, 1]
HTA2	II	235394	235792	[235407, 235430, 235458, 235464, 235468, 235469, 235473, 235475, 235478, 235492, 235495, 235514, 235576, 235591, 235621, 235636, 235643, 235650, 235662, 235667, 235672, 235675, 235694, 235705, 235718, 235781, 235785, 235788]	[4, 24, 24, 8, 96, 5, 105, 24, 65, 15, 3, 17, 24, 20, 11, 50, 15, 60, 240, 236, 6, 6, 25, 14, 1, 5, 98, 71]
UTP20	II	227636	235117	[227749, 227789, 227793, 227854, 227882, 227944, 227978, 227983, 228153, 228158, 228158, 228161, 228163, 228277, 228352, 228356, 228402, 228450, 229496, 230100, 230104, 230189, 230229, 230713, 230717, 231128, 231132, 231133, 231146, 231282, 231583, 231588, 232049, 232052, 232185, 232190, 232701, 233713, 233881, 234227, 234231, 234315, 234611, 234615, 234969, 234973, 234976, 235039, 235045, 235061, 235111, 235116]	[5, 2, 1, 146, 2, 1, 10, 26, 15, 78, 1, 1, 24, 53, 10, 24, 13, 6, 3, 1, 1, 4, 2, 12, 3, 27, 4, 1, 1, 31, 1, 17, 164, 3, 7, 6, 1, 9, 5, 8, 2, 40, 1, 6, 10, 4, 14, 1, 7, 48, 68, 9]
RRN6	II	199064	201748	[199079, 199082, 199083, 199151, 199179, 199300, 199300, 199301, 199305, 199305, 199460, 199465, 199633, 199708, 199909, 199913, 200202, 200208, 200311, 200423, 200455, 200552, 200553, 200555, 200557, 200600, 200604, 200674, 200694, 200907, 200912, 200976, 200980, 201227, 201492, 201745]	[38, 1, 3, 34, 95, 6, 1, 41, 1, 49, 1, 61, 24, 6, 2, 3, 47, 1, 33, 8, 52, 82, 1, 3, 75, 23, 1, 69, 4, 6, 1, 3, 10, 9, 2, 11]
POP8	II	185998	186474	[186006, 186009, 186065, 186078, 186190, 186299, 186303, 186317]	[64, 117, 19, 70, 17, 1, 222, 8]
RFT1	II	182401	184125	[182442, 182448, 182532, 182536, 182756, 182761, 183099, 183103, 183390, 183417, 183540, 183545, 183957, 183961, 184055, 184077, 184110]	[4, 20, 19, 14, 29, 10, 3, 1, 15, 16, 4, 59, 2, 7, 5, 127, 23]
MCM2	II	174920	177526	[174925, 174935, 175262, 175269, 175391, 175416, 175421, 175667, 175684, 175775, 175775, 175777, 175784, 175894, 175898, 176057, 176060, 176710, 177025, 177032, 177185]	[29, 216, 24, 2, 44, 9, 1, 8, 17, 1, 1, 49, 1, 9, 9, 1, 48, 3, 45, 1, 11]
LSM2	II	170623	171038	[170881, 170975, 170980]	[1, 39, 51]
PET9	II	163041	163997	[163051, 163064, 163076, 163218, 163271, 163272, 163284, 163380, 163476, 163481, 163655, 163665, 163669, 163849, 163980, 163989, 163995]	[1, 3, 53, 1, 1, 3, 73, 8, 22, 1, 6, 11, 7, 23, 2, 2, 5]
STU1	II	153848	158389	[153858, 153866, 153872, 153873, 153875, 153876, 154090, 154169, 154173, 154202, 154224, 154228, 154295, 154300, 154566, 154593, 154625, 154629, 154841, 154844, 154846, 154969, 154972, 155186, 155297, 155301, 155445, 155448, 155449, 155450, 155554, 155611, 155639, 155989, 156072, 156393, 157061, 157170, 157582, 157663, 157793, 157798, 157803, 157851, 157877, 157909, 157955, 158096, 158099, 158100, 158157, 158178, 158185, 158218, 158245, 158250, 158301, 158316, 158338, 158347, 158368]	[7, 10, 6, 10, 1, 5, 111, 8, 5, 121, 12, 1, 46, 13, 71, 11, 7, 2, 4, 1, 27, 1, 4, 3, 1, 21, 25, 1, 2, 41, 77, 7, 1, 5, 5, 3, 20, 5, 20, 38, 1, 1, 26, 4, 59, 1, 14, 30, 1, 34, 66, 2, 1, 1, 2, 1, 6, 4, 9, 92, 160]
POL12	II	151493	153610	[151592, 151940, 152615, 152755, 152759, 153212, 153227, 153249, 153250, 153250, 153252, 153254, 153358, 153423, 153434, 153438, 153445, 153499, 153503, 153517, 153564, 153588, 153592, 153604]	[14, 51, 1, 13, 27, 33, 1, 1, 18, 2, 1, 109, 1, 6, 131, 267, 20, 130, 2, 3, 1, 39, 334, 11]
ERD2	II	142112	142868	[142116, 142126, 142131, 142137, 142293, 142343, 142394, 142400, 142400, 142402, 142469, 142483, 142487, 142620, 142624, 142626, 142718, 142722, 142800, 142806, 142826]	[18, 55, 8, 1, 1, 1, 126, 1, 6, 2, 2, 11, 14, 33, 2, 244, 4, 12, 24, 2, 64]
PRE7	II	141247	141972	[141456, 141630, 141634, 141742, 141746]	[21, 2, 11, 5, 7]
SEC17	II	125125	126119	[125192, 125634, 125638, 125791, 125792, 125792, 125794, 125796, 125808, 125929]	[23, 2, 10, 2, 83, 1, 4, 30, 51, 37]
YBL073W	II	87646	87957	[87663, 87739, 87818, 87821, 87824, 87825, 87826, 87826, 87845, 87848, 87856, 87865, 87870, 87876, 87902, 87916, 87925, 87928, 87932, 87937, 87937, 87940, 87942, 87944, 87949, 87953, 87956]	[3, 30, 11, 36, 1, 6, 1, 1, 3, 16, 1, 79, 1, 43, 48, 75, 117, 59, 140, 7, 409, 186, 141, 1, 538, 155, 69]
AAR2	II	86722	87789	[86734, 86736, 86737, 86739, 86744, 86746, 86750, 86755, 86759, 86782, 86795, 86798, 86802, 86821, 86865, 87049, 87053, 87094, 87210, 87214, 87218, 87350, 87573, 87577, 87633, 87663, 87739]	[10, 1, 51, 2, 6, 2, 24, 47, 65, 11, 138, 100, 141, 98, 11, 69, 8, 57, 2, 126, 4, 5, 10, 7, 13, 3, 30]
ILS1	II	81043	84261	[81340, 81341, 81342, 81344, 81856, 82071, 82186, 82295, 82425, 82569, 82573, 82577, 82912, 82916, 83055, 83505, 83510, 83784, 83904, 84042, 84049]	[1, 1, 1, 8, 2, 6, 2, 52, 17, 10, 98, 1, 15, 3, 6, 9, 4, 1, 6, 20, 13]
YBL077W	II	80897	81328	[80899, 80901, 80904, 80907, 80916, 80937, 80944, 80946, 80953, 80953, 80954, 80958, 80959, 80982, 81000]	[53, 2, 51, 118, 224, 1, 60, 74, 3, 1, 97, 25, 34, 71, 83]
CDC27	II	67169	69445	[67178, 67184, 67202, 67225, 67379, 67440, 67446, 67633, 67665, 67699, 67782, 67818, 67883, 67889, 68028, 68032, 68032, 68139, 68839, 69386]	[67, 1, 368, 1, 31, 1, 5, 7, 1, 1, 110, 4, 3, 92, 46, 2, 3, 34, 2, 2]
RPL32	II	45978	46370	[46143, 46233]	[9, 56]
BRN1	II	40831	43095	[40932, 40993, 41246, 41272, 41277, 41352, 41383, 41655, 41705, 41893, 41936, 42281, 42286, 42617, 42706, 42799, 42801, 42802, 42804, 42823, 42827, 43009, 43013, 43055, 43058, 43062, 43066, 43069, 43074, 43081, 43086, 43094, 43095, 43095]	[8, 1, 1, 120, 1, 9, 48, 18, 2, 30, 1, 19, 1, 21, 17, 1, 14, 70, 1, 1, 91, 1, 100, 156, 5, 56, 14, 33, 4, 94, 4, 46, 4, 158]
SFT2	II	24098	24745	[24128, 24128, 24133, 24136, 24272, 24440, 24474, 24478, 24504, 24524, 24568, 24590, 24598, 24631, 24704]	[33, 20, 93, 8, 21, 1, 132, 10, 4, 89, 1, 2, 9, 3, 10]
PKC1	II	14241	17696	[14510, 14948, 14951, 14952, 14955, 15104, 15314, 15317, 15336, 15386, 15518, 15539, 15706, 15711, 15851, 15853, 15854, 15855, 15908, 15909, 15912, 15975, 16102, 16290, 16461, 16498, 16604, 16925, 16930, 16962, 16965, 17140, 17145, 17145, 17254]	[1, 1, 91, 1, 243, 39, 22, 4, 6, 1, 26, 98, 45, 43, 109, 1, 2, 3, 36, 1, 1, 72, 99, 3, 11, 4, 122, 1, 9, 20, 1, 153, 1, 18, 38]
RER2	II	241708	242568	[241735, 241747, 241752, 241756, 241762, 241763, 241767, 241770, 241774, 241775, 241780, 241794, 241810, 242057]	[1, 128, 6, 57, 8, 1, 383, 63, 52, 204, 114, 1, 187, 66]
GPI18	II	244366	245667	[244367, 244484, 244489, 244610, 245035, 245039, 245349, 245423, 245427, 245490]	[54, 68, 11, 51, 11, 5, 92, 34, 1, 2]
HHF1	II	255373	255684	[255388, 255442, 255480, 255496, 255536, 255539, 255583, 255589, 255630, 255642, 255668, 255680]	[28, 59, 4, 5, 9, 1, 5, 2, 7, 24, 4, 4]
IPP1	II	257112	257975	[257122, 257128, 257171, 257175, 257181, 257190, 257193, 257195, 257205, 257208, 257303, 257307, 257407, 257486, 257521, 257544, 257548, 257625, 257711, 257711, 257716, 257838, 257843]	[16, 43, 30, 197, 8, 1, 129, 82, 1, 92, 38, 19, 1, 1, 14, 71, 14, 71, 35, 3, 79, 9, 6]
SCO2	II	289445	290350	[289478, 289483, 289496, 289499, 289623, 289625, 289632, 289646, 289647, 289655, 289687, 289688, 289691, 289697, 289720, 289726, 289763, 289791, 289798, 289830, 289899, 289917, 289925, 289952, 289955, 289990, 290006, 290043, 290075, 290079, 290087, 290093, 290104, 290118, 290134, 290201, 290209, 290211, 290290, 290296, 290303, 290334, 290336, 290340, 290348]	[273, 8, 6, 33, 5, 40, 2, 21, 12, 34, 11, 33, 75, 44, 77, 5, 5, 24, 1, 110, 11, 1, 15, 135, 2, 1, 29, 133, 1, 18, 359, 229, 208, 41, 49, 71, 54, 36, 88, 2, 30, 26, 272, 196, 121]
CDS1	II	296369	297742	[296375, 296390, 296413, 296557, 296635, 296638, 296640, 296749, 296750, 296751, 296753, 296754, 296754, 296849, 296853, 296857, 296884, 296889, 297078, 297082, 297178, 297181, 297486, 297489, 297524, 297528, 297711, 297717]	[24, 107, 80, 13, 82, 3, 3, 74, 1, 1, 24, 2, 6, 1, 23, 39, 15, 1, 13, 5, 1, 29, 13, 2, 2, 9, 3, 28]
CHS2	II	311898	314789	[312267, 312453, 312457, 312788, 312875, 312876, 312880, 313074, 313146, 313382, 313387, 313482, 313507, 313512, 313544, 313545, 313546, 313548, 313549, 313800, 313803, 313805, 313806, 313810, 313811, 313915, 313921, 313924, 313952, 314033, 314199, 314203, 314214, 314561, 314562, 314565, 314737]	[12, 1, 1, 116, 1, 1, 39, 15, 33, 10, 48, 18, 17, 41, 1, 4, 1, 2, 59, 39, 2, 1, 102, 24, 1, 5, 56, 1, 66, 73, 16, 10, 61, 42, 1, 56, 7]
REB1	II	334386	336818	[335096, 335100, 335278, 335283, 335434, 335449, 335455, 335744, 335748, 335953, 335958, 335959, 336078, 336080, 336085, 336140, 336211, 336223, 336332, 336542, 336543, 336702, 336722, 336726, 336734]	[4, 1, 5, 30, 9, 5, 1, 5, 6, 193, 1, 1, 16, 12, 1, 26, 7, 27, 55, 103, 6, 28, 18, 49, 20]
PRP6	II	344602	347301	[344675, 344677, 344700, 344707, 344715, 344727, 344732, 344777, 344834, 344872, 344886, 344889, 344895, 344912, 344915, 344951, 344951, 344952, 344955, 344956, 344956, 345038, 345045, 345136, 345155, 345263, 345360, 345363, 345364, 345415, 345419, 345425, 345774, 345847, 346191, 346195, 346590]	[27, 69, 1, 4, 7, 33, 153, 207, 16, 35, 23, 94, 49, 422, 1, 31, 1, 8, 186, 115, 1, 5, 15, 1, 8, 5, 11, 1, 112, 7, 15, 2, 1, 14, 22, 13, 2]
TSC3	II	356324	356566	[356333, 356385, 356390]	[1, 1, 18]
ORC2	II	360652	362514	[361303, 361308, 361375, 361440, 361730, 361962, 361969, 362143, 362148, 362239, 362295, 362306, 362313, 362324, 362325, 362326, 362330, 362425, 362454, 362486]	[9, 2, 3, 3, 4, 6, 11, 1, 22, 3, 322, 416, 45, 1, 5, 1, 82, 7, 2, 1]
ALG14	II	379221	379934	[379231, 379580, 379701, 379931]	[29, 6, 3, 9]
RPG1	II	395383	398277	[395383, 395473, 395477, 395520, 395576, 395617, 395758, 395895, 395907, 395936, 395955, 395960, 396076, 396104, 396105, 396109, 396198, 396202, 396234, 396238, 396415, 396455, 396459, 396460, 396549, 396554, 396645, 396648, 396800, 396827, 396829, 397239, 397243, 397391, 397396, 397502, 397506, 397567, 397817, 397857, 397862, 398031, 398037, 398181]	[62, 127, 32, 7, 6, 10, 3, 2, 5, 4, 51, 13, 13, 2, 1, 87, 2, 17, 3, 10, 12, 9, 24, 1, 14, 24, 36, 2, 2, 3, 5, 19, 10, 17, 7, 17, 3, 12, 4, 46, 1, 3, 34, 6]
SEC18	II	398614	400890	[398630, 398655, 398659, 398788, 398792, 398793, 398793, 398899, 398904, 399098, 399099, 399100, 399105, 400071, 400206, 400213, 400822, 400825, 400828]	[8, 4, 1, 102, 15, 1, 13, 16, 3, 14, 2, 16, 80, 3, 1, 43, 15, 15, 1]
RFC5	II	423765	424829	[423854, 423855, 423859, 424053, 424239, 424584, 424803]	[1, 35, 24, 4, 2, 3, 2]
POL30	II	424990	425766	[425013, 425166, 425170, 425241]	[1, 67, 1, 4]
YBR089W	II	425183	425782	[425241]	[4]
TIM12	II	427155	427484	[]	[]
EXO84	II	445062	447323	[445382, 445414, 445618, 445619, 445623, 445748, 445804, 445837, 446154, 446349, 446388, 446394, 446402, 446549, 446634, 446639, 446742, 446755, 446760, 446766, 446794, 446832, 446869, 446912, 446916, 447026, 447032, 447070, 447078, 447183, 447185, 447232, 447256, 447284]	[9, 1, 1, 3, 53, 7, 2, 5, 6, 3, 123, 2, 18, 3, 32, 14, 7, 2, 27, 25, 30, 44, 11, 3, 18, 28, 54, 1, 8, 2, 1, 9, 172, 41]
CMD1	II	457919	458362	[457929, 457959, 457964]	[6, 1, 3]
ALG1	II	458872	460221	[458987, 458991, 458995, 459126, 459127, 459131, 459429]	[19, 143, 3, 1, 1, 44, 2]
GRS1	II	481364	483367	[]	[]
TFC1	II	484742	486691	[484752, 484799, 484804, 484805, 484808, 484940, 485225, 485869, 486053, 486057, 486058, 486413, 486416, 486475, 486479, 486578]	[2, 1, 11, 1, 140, 4, 2, 39, 7, 21, 1, 1, 18, 2, 2, 8]
YBR124W	II	486507	486866	[486578, 486776, 486782, 486790, 486798, 486809, 486811, 486813, 486822, 486826, 486828, 486834, 486866]	[8, 27, 142, 85, 59, 14, 61, 146, 76, 283, 5, 53, 37]
CKS1	II	504854	505306	[504985, 505000, 505123, 505128]	[55, 2, 2, 103]
MEC1	II	505668	512774	[505761, 505771, 505855, 505860, 505912, 505926, 505929, 506065, 506069, 506130, 507029, 508225, 508345, 508509, 509056, 509062, 509257, 509378, 509425, 509820, 510903, 511301, 511569, 511651, 511651, 511655, 511687, 511820, 511897, 511902, 511956, 512083, 512142, 512188, 512189, 512193, 512254, 512290, 512302, 512303, 512307, 512387, 512387, 512388, 512393, 512438, 512573, 512600, 512604, 512658, 512662, 512663, 512759, 512763]	[13, 1, 41, 9, 3, 96, 1, 22, 1, 96, 3, 26, 36, 25, 1, 1, 139, 4, 2, 6, 3, 5, 30, 1, 1, 42, 6, 33, 8, 87, 47, 142, 41, 1, 1, 109, 8, 16, 1, 1, 41, 8, 1, 2, 97, 104, 27, 1, 29, 11, 20, 23, 1, 10]
IRA1	II	517350	526628	[517421, 517433, 517454, 517459, 517489, 517687, 517724, 517724, 517809, 517814, 518229, 518321, 518365, 518418, 518623, 518626, 518628, 519016, 519019, 519128, 519305, 519310, 519957, 519962, 519965, 520624, 520793, 520982, 520991, 521193, 521197, 521235, 521339, 521604, 521778, 521878, 521882, 522233, 522239, 522362, 522377, 522381, 522605, 522806, 522809, 522859, 522930, 522935, 522964, 523290, 523520, 523740, 523746, 523884, 523890, 524066, 524070, 524074, 524724, 524730, 525020, 525777, 525782, 525947, 525951, 525952, 526286, 526613, 526616, 526617]	[1, 4, 3, 7, 12, 29, 1, 1, 1, 1, 105, 9, 17, 1, 3, 1, 10, 1, 9, 34, 1, 33, 1, 117, 1, 106, 1, 4, 9, 8, 2, 137, 6, 5, 3, 2, 1, 24, 9, 6, 2, 91, 23, 1, 19, 12, 247, 1, 2, 17, 5, 41, 1, 3, 99, 22, 1, 83, 3, 4, 23, 15, 2, 36, 67, 1, 5, 22, 1, 14]
MAK5	II	528317	530638	[528321, 528563, 528722, 528726, 529019, 529108, 529115, 529441, 529696, 529717, 529804, 529808, 529994, 530013, 530060, 530155, 530266, 530268, 530271, 530448, 530455, 530475, 530477, 530581, 530586]	[31, 2, 2, 44, 21, 1, 26, 25, 75, 10, 13, 1, 21, 47, 54, 50, 20, 19, 5, 1, 12, 57, 98, 4, 28]
SUP45	II	530869	532182	[530962, 530966, 531449, 531453, 531462, 531651, 531654, 531664, 531670, 531744, 532150, 532155]	[1, 8, 6, 4, 70, 20, 1, 2, 4, 13, 28, 1]
SPP381	II	546376	547251	[546566, 546724, 546775, 546876, 546882, 547037, 547054, 547060, 547063, 547099, 547110, 547121, 547225]	[59, 83, 30, 14, 3, 26, 202, 1, 97, 24, 9, 4, 92]
RIB7	II	547460	548194	[547739, 547888, 548070, 548075, 548143, 548172]	[2, 7, 1, 15, 2, 4]
RPB5	II	548362	549009	[548462, 548467, 548784, 548860, 548864]	[2, 5, 3, 1, 31]
CNS1	II	549771	550928	[549840, 550155, 550162, 550736, 550741, 550918]	[1, 2, 12, 2, 2, 2]
AMN1	II	556549	558198	[556574, 556613, 556616, 556619, 556864, 556932, 557037, 557042, 557076, 557124, 557205, 557222, 557251, 557298, 557345, 557353, 557430, 557610, 557627, 557659, 557738, 557752, 557787, 557968, 557984, 557992, 558073, 558095, 558099, 558132, 558163, 558197]	[61, 66, 1, 9, 142, 20, 33, 58, 174, 1, 43, 28, 1, 1, 25, 133, 71, 47, 42, 1, 43, 61, 36, 10, 1, 27, 8, 1, 61, 383, 56, 36]
CDC28	II	560078	560974	[560081, 560585, 560589, 560661, 560665, 560731]	[12, 39, 6, 1, 40, 64]
POP7	II	571468	571890	[571557, 571635, 571638, 571642, 571716]	[1, 1, 15, 1, 156]
YBR190W	II	605966	606277	[605970, 605973, 605978, 605981, 605995, 606003, 606003, 606007, 606093, 606143, 606168, 606172, 606176, 606184, 606208]	[5, 5, 175, 21, 1, 7, 37, 41, 63, 18, 28, 29, 2, 2, 7]
RIM2	II	607652	608785	[607947, 607949, 608413, 608519, 608527, 608754]	[2, 32, 1, 22, 1, 1]
MED8	II	609082	609753	[609100, 609108, 609111, 609644]	[97, 1, 117, 91]
PGI1	II	612236	613900	[612413, 613168, 613376, 613376, 613379, 613381, 613427, 613431, 613491, 613592]	[2, 6, 23, 1, 1, 20, 2, 1, 9, 7]
TAF5	II	616127	618523	[616382, 616447, 616451, 616641, 616645, 616732, 616737, 616741, 616861, 616866, 617048, 617117, 617497, 617500, 617506, 617689, 617693, 617849, 617887, 617989, 617989, 617994, 618287, 618307]	[1, 9, 5, 31, 1, 8, 17, 35, 34, 89, 2, 7, 1, 1, 6, 81, 21, 115, 25, 16, 1, 46, 1, 2]
MCM7	II	625772	628309	[625960, 626143, 626148, 626273, 626285, 626558, 626562, 626793, 626794, 626797, 627152, 627156, 627273, 627383, 627387, 628096, 628197, 628199, 628292, 628300]	[22, 46, 26, 2, 7, 1, 11, 10, 1, 43, 2, 16, 60, 1, 72, 65, 11, 7, 1, 6]
AME1	II	646158	647132	[646180, 646187, 646232, 646322, 646328, 646420, 646425, 646615, 646870]	[1, 68, 10, 40, 2, 2, 1, 28, 1]
DAD3	II	684977	685261	[685044, 685249]	[33, 20]
ARC40	II	685438	686592	[685542, 685547, 685894, 685938, 686005, 686006, 686110, 686375, 686376, 686405, 686413, 686485]	[16, 1, 16, 54, 5, 1, 47, 115, 85, 10, 21, 1]
ABD1	II	690383	691693	[690403, 690413, 690418, 690421, 690425, 690432, 690444, 691064, 691350, 691353, 691421, 691435, 691443, 691448, 691454, 691498, 691501, 691502, 691553]	[15, 22, 210, 2, 9, 10, 19, 1, 26, 2, 42, 1, 41, 32, 83, 155, 1, 1, 11]
PRP5	II	691969	694518	[692326, 692331, 692359, 692375, 692437, 692467, 692471, 692766, 692767, 692771, 693007, 693101, 693264, 693268, 693634, 693859, 693862, 693863, 694146, 694217, 694313, 694408, 694412]	[57, 2, 19, 3, 2, 5, 10, 37, 1, 18, 27, 64, 17, 2, 49, 56, 1, 8, 10, 58, 173, 38, 1]
ALG7	II	705447	706793	[705694, 705820, 706255, 706423, 706428, 706759, 706764]	[4, 2, 9, 16, 107, 28, 3]
ENP1	II	713004	714455	[713045, 713049, 713050, 713050, 713149, 713154, 713625, 714071, 714171, 714174, 714413, 714417]	[16, 3, 1, 4, 1, 34, 4, 73, 1, 37, 5, 11]
DUT1	II	722611	723054	[722938, 723041, 723049]	[54, 103, 46]
SRB6	II	723270	723635	[723296, 723336, 723373, 723378, 723455, 723459, 723498]	[54, 16, 125, 1, 2, 2, 4]
TRS20	II	723736	724263	[723917, 723921, 723922, 723926, 724141]	[1, 19, 5, 1, 49]
RIB5	II	727386	728102	[727421, 727431, 727435, 727449, 727560, 727703, 727707, 728076, 728080, 728081, 728083]	[36, 20, 8, 10, 4, 3, 2, 131, 2, 1, 1]
POP4	II	728885	729724	[729380, 729484, 729488, 729490, 729511, 729515, 729659, 729665, 729716]	[79, 154, 10, 2, 1, 2, 4, 11, 23]
TSC10	II	738582	739544	[738841, 738845, 738971, 738972, 738976, 739272, 739478, 739483, 739522]	[105, 28, 2, 4, 162, 1, 3, 14, 1]
PGS1	III	109105	110670	[109126, 109136, 109142, 109160, 109164, 109169, 109175, 109179, 109180, 109195, 109198, 109218, 109222, 109228, 109236, 109240, 109268, 109317, 109434, 109525, 109595, 109827, 110116, 110315]	[572, 67, 108, 7, 534, 58, 1, 6, 16, 5, 8, 12, 4, 6, 1, 14, 2, 5, 3, 1, 15, 3, 2, 1]
NFS1	III	92777	94270	[92792, 92976, 93117, 93138, 93269, 93275, 93466, 93471, 93607, 93611, 93650, 93802, 93806, 93811, 93965]	[1, 18, 12, 97, 12, 7, 1, 20, 58, 46, 23, 1, 7, 1, 2]
RRP7	III	64675	65568	[64735, 64759, 64849, 64852, 64867, 65123, 65124, 65128, 65249, 65254, 65257, 65368, 65373, 65377, 65458, 65462, 65541, 65546]	[2, 5, 4, 2, 7, 1, 29, 53, 34, 1, 1, 1, 12, 1, 124, 3, 1, 131]
YCL041C	III	50133	50627	[50189, 50191, 50194, 50271, 50286, 50308, 50310, 50310, 50328, 50340, 50354, 50355, 50357, 50358, 50359, 50362, 50371, 50378, 50379, 50382, 50391, 50398, 50399, 50401, 50401, 50402, 50409, 50410, 50416, 50418, 50422, 50426, 50429, 50432, 50436, 50440, 50444, 50445, 50448, 50452, 50495, 50507, 50522, 50528, 50531, 50540, 50544, 50555, 50573, 50578, 50611, 50614, 50622]	[152, 2, 53, 38, 137, 23, 1, 6, 6, 1, 1, 2, 6, 1, 2, 4, 3, 1, 5, 3, 4, 1, 2, 4, 4, 1, 3, 2, 5, 3, 1, 1, 4, 11, 12, 2, 3, 8, 12, 1, 9, 2, 1, 7, 2, 1, 2, 6, 1, 9, 29, 17, 1]
PDI1	III	48653	50221	[48680, 48704, 48758, 48766, 48807, 48808, 48811, 49008, 49062, 49112, 49116, 49270, 49592, 49597, 49682, 49777, 49781, 49817, 49819, 49862, 49936, 49941, 50026, 50189, 50191, 50194]	[58, 32, 4, 1, 1, 1, 32, 9, 62, 1, 23, 10, 2, 2, 54, 3, 5, 2, 17, 7, 1, 149, 33, 152, 2, 53]
PBN1	III	34143	35393	[34158, 34161, 34164, 34241, 34246, 34247, 34418, 34655, 34660, 34692, 34693, 34814, 34844, 34949, 34952, 34957, 34993, 34997, 35026, 35320]	[54, 1, 2, 85, 50, 1, 4, 1, 100, 19, 2, 13, 56, 13, 47, 49, 64, 26, 2, 35]
SPB1	III	31449	33974	[31602, 31624, 31665, 31750, 31754, 31800, 31801, 31804, 31933, 31937, 31937, 31940, 32088, 32217, 32262, 32301, 32312, 32316, 32398, 32403, 32611, 32616, 32715, 32791, 32792, 32795, 32796, 32802, 32856, 33091, 33094, 33129, 33240, 33246, 33438, 33480, 33484, 33485, 33711, 33879, 33889, 33903, 33907, 33919, 33954]	[18, 8, 1, 27, 1, 5, 1, 52, 13, 1, 6, 8, 1, 12, 102, 7, 4, 19, 25, 1, 5, 33, 7, 85, 2, 13, 71, 1, 17, 1, 17, 10, 1, 2, 17, 18, 2, 1, 10, 8, 1, 42, 1, 5, 64]
