Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
CDC19	I	71786	73288	[72112, 72117, 72158, 72300, 72305, 72413, 72498, 72698, 72884, 72890, 73236, 73285]	[24, 1, 1, 91, 60, 5, 23, 11, 9, 5, 15, 2]
YAL037C-B	I	72326	73300	[72413, 72498, 72698, 72884, 72890, 73236, 73285]	[5, 23, 11, 9, 5, 15, 2]
YAL037C-A	I	73426	73518	[73461, 73464, 73499, 73500, 73504, 73515]	[3, 246, 51, 1, 51, 173]
YAL037W	I	74020	74823	[74127, 74184, 74296, 74308, 74337, 74405, 74469, 74479, 74592, 74602, 74620, 74624, 74626, 74670, 74680, 74696, 74733, 74737, 74739, 74745, 74775, 74779, 74795]	[40, 23, 14, 49, 2, 5, 6, 2, 142, 8, 5, 1, 227, 14, 26, 6, 77, 3, 27, 26, 3, 69, 3]
RBG1	I	75043	76152	[75059, 75070, 75076, 75142, 75209, 75213, 75292, 75299, 75307, 75369, 75386, 75414, 75428, 75437, 75571, 75581, 75588, 75606, 75669, 75775, 75811, 75815, 75893, 75901, 75902, 75906, 76050, 76079, 76082, 76114]	[32, 12, 13, 19, 1, 4, 110, 22, 81, 1, 38, 83, 128, 66, 16, 13, 44, 12, 295, 16, 1, 20, 10, 20, 14, 2, 34, 37, 15, 17]
FUN12	I	76427	79435	[76544, 76548, 76838, 76867, 76966, 77462, 77468, 77533, 77545, 77546, 77547, 77550, 77554, 77662, 77944, 78236, 78748, 79020, 79024, 79258, 79263, 79297, 79334, 79339, 79380, 79383, 79410, 79418, 79421, 79435]	[8, 62, 1, 8, 11, 56, 9, 2, 2, 9, 1, 100, 1, 9, 21, 3, 2, 34, 13, 101, 21, 12, 26, 155, 184, 1, 177, 120, 1, 16]
YAL034C-B	I	79489	79842	[79533, 79541, 79551, 79554, 79561, 79571, 79574, 79575, 79576, 79583, 79586, 79589, 79591, 79594, 79604, 79606, 79606, 79610, 79611, 79614, 79615, 79616, 79618, 79632, 79638, 79640, 79641, 79645, 79647, 79649, 79651, 79654, 79683, 79709, 79737, 79840]	[47, 98, 228, 1, 139, 5, 1, 4, 535, 1, 101, 1, 188, 83, 1, 4, 126, 1, 1, 182, 120, 61, 1, 462, 139, 123, 243, 840, 6, 3, 78, 76, 16, 10, 3, 2]
MTW1	I	79718	80587	[79737, 79840, 79844, 79902, 80048, 80052, 80464, 80475, 80485, 80498, 80501, 80516, 80549, 80576]	[3, 2, 59, 11, 1, 43, 81, 50, 8, 37, 3, 53, 3, 1]
FUN19	I	80710	81951	[80717, 80731, 80746, 80761, 80789, 80794, 80797, 80806, 80893, 80938, 80987, 80999, 81002, 81067, 81072, 81073, 81085, 81098, 81098, 81171, 81180, 81180, 81185, 81204, 81237, 81267, 81367, 81372, 81382, 81384, 81400, 81409, 81438, 81453, 81492, 81492, 81507, 81513, 81542, 81550, 81577, 81584, 81595, 81608, 81614, 81617, 81677, 81698, 81706, 81721, 81726, 81729, 81801, 81804, 81814, 81820, 81837, 81864, 81876, 81904, 81940, 81948, 81948]	[1, 76, 80, 31, 5, 3, 3, 118, 141, 61, 46, 5, 3, 1, 13, 11, 2, 3, 1, 15, 23, 310, 49, 12, 146, 55, 1, 32, 202, 89, 40, 35, 2, 16, 101, 1, 383, 236, 17, 12, 50, 33, 2, 3, 142, 16, 71, 2, 17, 101, 1, 26, 42, 7, 1, 16, 1, 17, 382, 89, 5, 38, 2]
POP5	I	82706	83227	[83000, 83041, 83190, 83220]	[3, 2, 41, 19]
PRP45	I	83335	84474	[83341, 83362, 83378, 83386, 83430, 83455, 83460, 83489, 83497, 83512, 83524, 83526, 83577, 83637, 83671, 83679, 83690, 83693, 83708, 83713, 83718, 83782, 83818, 83843, 83889, 83899, 83909, 83940, 83989, 83997, 83998, 84001, 84063, 84114, 84404, 84411]	[39, 4, 40, 10, 55, 200, 153, 291, 3, 14, 4, 1, 3, 72, 173, 6, 1, 164, 8, 300, 2, 20, 23, 4, 17, 160, 8, 1, 1, 2, 2, 135, 2, 16, 2, 16]
YAL031W-A	I	84669	84977	[84674, 84743, 84749, 84751, 84767, 84774, 84777, 84797, 84809, 84813, 84819, 84823, 84915, 84932, 84940, 84947, 84952, 84963]	[2, 108, 17, 212, 33, 11, 13, 34, 1, 1, 2, 6, 164, 6, 62, 37, 112, 8]
GIP4	I	84749	87031	[84749, 84751, 84767, 84774, 84777, 84797, 84809, 84813, 84819, 84823, 84915, 84932, 84940, 84947, 84952, 84963, 84979, 84994, 85003, 85032, 85106, 85124, 85140, 85161, 85166, 85212, 85236, 85280, 85308, 85329, 85435, 85467, 85488, 85499, 85511, 85516, 85526, 85529, 85533, 85615, 85649, 85863, 85958, 85998, 86298, 86303, 86395, 86399, 86619, 86628, 86632, 86783, 86924, 86933, 87029]	[17, 212, 33, 11, 13, 34, 1, 1, 2, 6, 164, 6, 62, 37, 112, 8, 1, 166, 95, 2, 47, 67, 171, 1, 1, 122, 13, 24, 2, 16, 5, 80, 1, 19, 1, 110, 1, 29, 384, 1, 2, 9, 10, 9, 10, 32, 13, 80, 29, 5, 14, 2, 4, 109, 1]
SNC1	I	87286	87752	[87288, 87289, 87387, 87391, 87406, 87409, 87413, 87529, 87530, 87654, 87663, 87684, 87723, 87724, 87727, 87731, 87745]	[51, 28, 94, 33, 81, 25, 7, 64, 66, 15, 1, 5, 1, 24, 302, 1, 10]
