Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
RFA1	I	156754	158619	[156763, 156766, 156775, 156784, 156786, 156859, 158474]	[67, 35, 9, 24, 97, 2, 8]
SEN34	I	158966	159793	[158989, 158993, 158994, 159172, 159224, 159229, 159355, 159374, 159540, 159599, 159600, 159603, 159676]	[55, 1, 83, 40, 25, 17, 3, 4, 18, 3, 1, 17, 18]
CDC15	I	172211	175135	[172232, 172266, 172266, 172270, 172385, 172386, 172389, 172611, 172614, 172616, 172806, 172812, 172939, 172945, 172946, 173246, 173628, 173631, 173632, 173676, 173679, 173682, 173898, 173906, 174073, 174077, 174320, 174325, 174328, 174332, 174568, 174574, 175133]	[11, 14, 2, 10, 50, 1, 48, 19, 1, 6, 24, 40, 100, 192, 1, 35, 17, 1, 1, 2, 1, 87, 1, 26, 27, 2, 11, 6, 3, 1, 1, 31, 5]
HTA2	II	235394	235792	[235425, 235438, 235461, 235462, 235470, 235470, 235475, 235485, 235486, 235489, 235497, 235503, 235586, 235605, 235610, 235626, 235628, 235632, 235639, 235642, 235644, 235646, 235646, 235649, 235654, 235659, 235661, 235663, 235667, 235670, 235672, 235676, 235678, 235701, 235733, 235766, 235782, 235792]	[15, 17, 142, 5, 2, 19, 59, 3, 21, 48, 3, 35, 17, 7, 3, 1, 52, 189, 8, 255, 7, 63, 3, 38, 6, 101, 5, 55, 33, 25, 25, 25, 2, 2, 6, 65, 6, 38]
UTP20	II	227636	235117	[227790, 227793, 227853, 227882, 227977, 227982, 228153, 228157, 228162, 228272, 228277, 228302, 228306, 228357, 228398, 228402, 228448, 230099, 230104, 230189, 231128, 231131, 231132, 231164, 231278, 231279, 231283, 231499, 231584, 231588, 232049, 232186, 232191, 232250, 233712, 234018, 234023, 234228, 234232, 234237, 234316, 234611, 234615, 234969, 234973, 235039, 235045, 235070, 235106, 235115]	[2, 54, 93, 73, 2, 3, 121, 43, 3, 3, 36, 2, 20, 1, 2, 50, 14, 19, 1, 2, 52, 1, 2, 120, 35, 68, 2, 2, 5, 22, 21, 2, 59, 1, 16, 1, 14, 2, 17, 2, 11, 11, 9, 1, 2, 1, 14, 1, 32, 169]
RRN6	II	199064	201748	[199083, 199167, 199201, 199301, 199305, 199312, 199460, 199465, 199633, 199689, 199909, 199913, 199945, 200207, 200310, 200315, 200424, 200551, 200600, 200604, 200669, 200674, 200679, 200689, 200700, 200898, 200907, 200911, 200976, 200980, 201223, 201227, 201492, 201746]	[72, 1, 49, 3, 11, 4, 85, 16, 2, 15, 5, 14, 42, 1, 1, 1, 36, 61, 49, 1, 50, 9, 1, 10, 1, 28, 3, 17, 27, 15, 2, 6, 67, 3]
POP8	II	185998	186474	[186045, 186049, 186066, 186077, 186185, 186190, 186222, 186300, 186303]	[47, 14, 15, 3, 2, 21, 82, 1, 113]
RFT1	II	182401	184125	[182442, 182532, 182536, 182537, 182537, 182757, 182758, 182761, 183099, 183104, 183390, 183417, 183420, 183540, 183544, 183961, 184069, 184074, 184088, 184106]	[69, 108, 1, 3, 11, 2, 1, 38, 6, 12, 56, 8, 2, 1, 66, 13, 2, 2, 1, 9]
MCM2	II	174920	177526	[174925, 174954, 174976, 175092, 175262, 175266, 175267, 175391, 175409, 175682, 175683, 175683, 175684, 175686, 175775, 175894, 175897, 175898, 176056, 176060, 176704, 177248]	[14, 11, 28, 17, 34, 1, 1, 13, 19, 17, 2, 12, 6, 5, 133, 110, 1, 5, 1, 72, 1, 9]
LSM2	II	170623	171038	[170880, 170885, 170974, 170976, 170980, 171005]	[141, 2, 19, 1, 16, 1]
PET9	II	163041	163997	[163063, 163481, 163499, 163551, 163656, 163662, 163662, 163665, 163669, 163849, 163849, 163850, 163850, 163870, 163991, 163995]	[6, 3, 38, 25, 13, 1, 9, 3, 50, 84, 58, 1, 6, 1, 21, 16]
STU1	II	153848	158389	[153852, 153869, 153876, 154050, 154061, 154090, 154169, 154173, 154295, 154299, 154300, 154300, 154562, 154593, 154629, 154733, 154734, 154738, 154841, 154973, 155181, 155187, 155193, 155297, 155297, 155298, 155301, 155446, 155450, 155869, 155985, 155988, 156392, 157060, 157475, 157505, 157582, 157665, 157799, 157803, 157851, 157852, 157855, 157856, 157857, 157955, 157959, 158096, 158100, 158186, 158245, 158245, 158249, 158250, 158286, 158333, 158340, 158369, 158385]	[70, 20, 2, 11, 17, 65, 9, 11, 17, 8, 1, 1, 1, 38, 4, 8, 2, 210, 3, 17, 1, 275, 11, 82, 1, 2, 150, 24, 46, 2, 8, 2, 7, 70, 9, 10, 10, 15, 46, 86, 19, 34, 262, 1, 4, 16, 37, 65, 14, 141, 13, 1, 52, 1, 6, 1, 89, 19, 47]
POL12	II	151493	153610	[151592, 151597, 151620, 151941, 151987, 151991, 152610, 152753, 152756, 152759, 152825, 153143, 153146, 153150, 153248, 153254, 153405, 153430, 153445, 153452, 153453, 153499, 153522, 153548, 153574, 153577, 153585, 153600, 153604]	[34, 24, 31, 47, 1, 24, 33, 13, 1, 34, 20, 21, 1, 1, 3, 96, 16, 5, 294, 51, 70, 39, 11, 64, 19, 110, 47, 23, 252]
ERD2	II	142112	142868	[142120, 142289, 142292, 142343, 142348, 142393, 142401, 142469, 142482, 142487, 142620, 142620, 142625, 142718, 142722, 142801, 142805, 142822, 142828]	[6, 152, 2, 8, 94, 47, 130, 127, 29, 46, 1, 1, 16, 13, 233, 69, 1, 1, 49]
PRE7	II	141247	141972	[141455, 141630, 141739, 141741, 141744]	[1, 68, 1, 5, 33]
SEC17	II	125125	126119	[125634, 125635, 125638, 125736, 125740, 125808, 125924, 125929]	[55, 1, 29, 185, 4, 49, 4, 5]
YBL073W	II	87646	87957	[87663, 87736, 87739, 87821, 87825, 87833, 87837, 87842, 87843, 87844, 87846, 87852, 87859, 87864, 87874, 87882, 87916, 87924, 87929, 87933, 87937, 87941, 87948, 87952]	[38, 1, 28, 1, 9, 44, 12, 18, 1, 61, 16, 2, 133, 178, 39, 27, 27, 19, 305, 66, 155, 37, 11, 19]
AAR2	II	86722	87789	[86723, 86733, 86737, 86738, 86744, 86747, 86753, 86758, 86761, 86762, 86772, 86775, 86776, 86782, 86801, 86808, 86815, 86818, 86833, 86837, 86838, 86844, 86975, 87094, 87102, 87209, 87210, 87214, 87276, 87280, 87390, 87578, 87632, 87663, 87736, 87739]	[4, 82, 7, 1, 41, 23, 27, 44, 184, 11, 13, 41, 15, 13, 252, 363, 23, 52, 89, 50, 51, 10, 105, 88, 1, 1, 2, 42, 18, 2, 37, 50, 2, 38, 1, 28]
ILS1	II	81043	84261	[81344, 81856, 82190, 82429, 82569, 82574, 82916, 83051, 83055, 83354, 83505, 83511, 83587, 83597, 83768, 83786, 83791, 84037, 84043, 84047]	[8, 1, 22, 3, 4, 60, 15, 2, 7, 9, 7, 4, 79, 28, 64, 10, 1, 1, 53, 43]
YBL077W	II	80897	81328	[80900, 80904, 80909, 80918, 80928, 80932, 80934, 80941, 80944, 80952, 80953, 80953, 80954, 80954, 80956, 80956, 80958, 80959, 80960, 80960]	[15, 1, 2, 135, 5, 3, 85, 173, 19, 1, 13, 297, 11, 2, 1, 2, 1, 128, 155, 1]
CDC27	II	67169	69445	[67225, 67229, 67369, 67378, 67384, 67438, 67444, 67448, 67633, 67659, 67666, 67699, 67777, 67780, 67781, 67782, 67784, 67886, 67889, 67996, 68032, 68139, 68478, 68839, 69381]	[6, 1, 58, 69, 19, 55, 63, 42, 34, 2, 8, 64, 3, 30, 251, 1, 17, 2, 203, 9, 13, 3, 1, 2, 73]
RPL32	II	45978	46370	[46137, 46143, 46234, 46239]	[1, 16, 13, 20]
BRN1	II	40831	43095	[40864, 40906, 40908, 40932, 40989, 40993, 41246, 41271, 41345, 41350, 41383, 41655, 41659, 41893, 41942, 42283, 42618, 42706, 42800, 42823, 42828, 43014, 43047, 43055, 43058, 43061, 43064, 43066, 43069, 43069, 43072, 43077, 43080, 43086, 43087, 43093]	[2, 12, 1, 6, 16, 20, 28, 20, 1, 22, 15, 35, 1, 13, 3, 2, 38, 13, 101, 16, 14, 84, 3, 89, 15, 1, 8, 194, 56, 10, 4, 138, 55, 100, 5, 1]
SFT2	II	24098	24745	[24107, 24119, 24125, 24135, 24140, 24142, 24217, 24262, 24269, 24277, 24282, 24292, 24297, 24309, 24313, 24318, 24321, 24407, 24449, 24485, 24494, 24536, 24544, 24568, 24612, 24618, 24622, 24622, 24674, 24712, 24722]	[2, 6, 42, 14, 1, 22, 6, 4, 14, 18, 1, 7, 6, 3, 15, 5, 4, 17, 3, 26, 137, 2, 2, 34, 26, 5, 109, 8, 55, 11, 129]
PKC1	II	14241	17696	[14250, 14258, 14955, 15104, 15108, 15314, 15322, 15336, 15342, 15390, 15510, 15518, 15539, 15706, 15712, 15851, 15855, 15856, 15856, 15859, 15908, 15915, 15971, 15975, 16102, 16186, 16190, 16463, 16498, 16607, 16961, 16966, 17141, 17253, 17340]	[8, 122, 21, 1, 2, 7, 1, 46, 1, 19, 1, 90, 3, 20, 37, 73, 14, 1, 17, 8, 38, 14, 4, 25, 62, 8, 1, 10, 34, 7, 2, 2, 1, 111, 3]
RER2	II	241708	242568	[241729, 241735, 241740, 241744, 241747, 241748, 241748, 241750, 241752, 241754, 241756, 241759, 241762, 241763, 241765, 241767, 241769, 241770, 241773, 241773, 241777, 241781, 241792, 241796, 241810, 241832, 241836, 242058, 242062]	[72, 16, 126, 92, 2, 9, 257, 160, 209, 5, 77, 413, 165, 3, 1, 4, 386, 58, 5, 9, 41, 27, 242, 19, 1, 2, 83, 1, 6]
GPI18	II	244366	245667	[244369, 244484, 244485, 244489, 244566, 244606, 244611, 244905, 245033, 245039, 245236, 245349, 245353, 245356, 245424, 245427, 245428, 245429, 245483, 245490]	[1, 1, 20, 3, 5, 14, 52, 7, 11, 7, 2, 58, 1, 1, 34, 1, 2, 1, 1, 78]
HHF1	II	255373	255684	[255375, 255378, 255423, 255430, 255442, 255537, 255546, 255571, 255590, 255615, 255627, 255670, 255679]	[1, 124, 53, 11, 4, 5, 15, 44, 3, 96, 2, 1, 63]
IPP1	II	257112	257975	[257133, 257172, 257172, 257180, 257205, 257304, 257307, 257544, 257549, 257625, 257711, 257715, 257716, 257717, 257837, 257838, 257843]	[1, 13, 87, 38, 1, 1, 38, 34, 39, 6, 20, 11, 1, 45, 1, 23, 86]
SCO2	II	289445	290350	[289463, 289467, 289478, 289500, 289611, 289619, 289623, 289626, 289657, 289718, 289767, 289794, 289802, 289950, 290000, 290006, 290030, 290040, 290053, 290060, 290074, 290154, 290159, 290165, 290307, 290312, 290318, 290328]	[11, 11, 209, 3, 32, 117, 4, 30, 30, 58, 40, 29, 2, 6, 3, 47, 43, 559, 48, 14, 52, 1, 17, 7, 94, 30, 82, 88]
CDS1	II	296369	297742	[296369, 296388, 296635, 296639, 296642, 296748, 296753, 296852, 296857, 296884, 297078, 297082, 297121, 297123, 297124, 297127, 297175, 297177, 297178, 297180, 297181, 297486, 297495, 297524, 297528, 297533, 297712, 297715, 297716]	[13, 5, 90, 12, 1, 51, 14, 41, 1, 12, 2, 3, 121, 1, 1, 35, 1, 24, 2, 1, 154, 19, 1, 1, 29, 8, 55, 1, 14]
CHS2	II	311898	314789	[312267, 312454, 312457, 312788, 312875, 312880, 313024, 313145, 313152, 313382, 313387, 313387, 313481, 313485, 313488, 313505, 313512, 313544, 313546, 313547, 313549, 313806, 313810, 313894, 313898, 313918, 313921, 313951, 313992, 314033, 314038, 314203, 314216, 314559, 314564, 314670, 314681, 314686, 314736, 314736, 314737, 314741]	[98, 2, 17, 14, 1, 66, 9, 1, 68, 25, 1, 6, 186, 1, 2, 4, 16, 27, 1, 1, 223, 14, 5, 1, 12, 1, 27, 8, 9, 17, 34, 16, 4, 30, 6, 44, 67, 1, 2, 3, 6, 136]
REB1	II	334386	336818	[334705, 334869, 335096, 335100, 335279, 335283, 335449, 335454, 335744, 335954, 336078, 336145, 336223, 336539, 336542, 336543, 336702, 336721, 336722, 336726, 336734]	[1, 19, 31, 2, 2, 26, 4, 2, 6, 9, 28, 1, 16, 49, 3, 23, 30, 1, 8, 9, 7]
PRP6	II	344602	347301	[344609, 344613, 344616, 344632, 344635, 344640, 344650, 344662, 344675, 344677, 344686, 344692, 344704, 344713, 344719, 344723, 344724, 344727, 344732, 344777, 344881, 344889, 344893, 344900, 344907, 344911, 344912, 344952, 344955, 344956, 345043, 345132, 345135, 345155, 345161, 345263, 345360, 345364, 345419, 345774, 345778, 346098, 346191, 346590, 346590, 346595]	[3, 9, 23, 11, 56, 36, 13, 53, 202, 15, 17, 2, 37, 5, 1, 86, 7, 202, 2, 43, 19, 1, 65, 91, 1, 61, 1, 10, 144, 9, 49, 1, 66, 20, 2, 10, 1, 4, 44, 19, 9, 1, 1, 2, 1, 29]
TSC3	II	356324	356566	[356386]	[1]
ORC2	II	360652	362514	[360794, 360893, 361303, 361321, 361375, 361436, 361440, 361726, 361726, 361730, 361961, 362133, 362178, 362290, 362319, 362325, 362325, 362327, 362330, 362338, 362421, 362426, 362428]	[2, 36, 58, 15, 1, 5, 8, 14, 1, 37, 1, 27, 8, 35, 2, 115, 1, 1, 23, 1, 137, 1, 1]
ALG14	II	379221	379934	[379231, 379246, 379435, 379441, 379580, 379581, 379585, 379745, 379930]	[1, 5, 1, 1, 1, 1, 256, 5, 2]
RPG1	II	395383	398277	[395399, 395482, 395569, 395572, 395576, 395748, 395802, 395938, 395955, 395960, 396105, 396197, 396202, 396233, 396236, 396239, 396411, 396415, 396423, 396428, 396455, 396456, 396459, 396550, 396553, 396554, 396555, 396560, 396644, 396650, 396826, 396827, 396829, 397239, 397243, 397391, 397392, 397393, 397396, 397502, 397506, 397562, 397562, 397567, 397857, 397940, 398038, 398180]	[44, 26, 11, 20, 11, 1, 1, 14, 1, 15, 96, 18, 1, 67, 1, 15, 1, 39, 37, 10, 1, 2, 54, 71, 1, 15, 1, 2, 3, 83, 2, 4, 99, 32, 5, 19, 1, 1, 19, 6, 116, 3, 2, 159, 28, 18, 93, 11]
SEC18	II	398614	400890	[398638, 398659, 398793, 398898, 398904, 399100, 399104, 399741, 400212, 400415, 400484, 400489, 400821, 400825, 400829]	[58, 52, 24, 45, 181, 50, 14, 4, 61, 2, 1, 49, 13, 25, 1]
RFC5	II	423765	424829	[423855, 423860, 424239, 424476, 424554, 424585]	[57, 15, 8, 26, 2, 1]
POL30	II	424990	425766	[425166, 425241, 425279, 425557]	[3, 37, 19, 6]
YBR089W	II	425183	425782	[425241, 425279, 425557]	[37, 19, 6]
TIM12	II	427155	427484	[427220, 427322, 427343]	[198, 2, 2]
EXO84	II	445062	447323	[445084, 445382, 445414, 445620, 445623, 445785, 445788, 445809, 445965, 446253, 446286, 446389, 446394, 446403, 446498, 446502, 446507, 446548, 446552, 446553, 446633, 446638, 446753, 446754, 446756, 446757, 446758, 446760, 446763, 446786, 446828, 446832, 446913, 446916, 446934, 447026, 447031, 447060, 447067, 447070, 447090, 447093, 447097, 447180, 447232, 447235, 447241, 447262, 447278, 447282]	[3, 5, 5, 1, 43, 14, 1, 43, 1, 8, 21, 11, 2, 11, 1, 14, 32, 30, 1, 18, 44, 43, 2, 30, 33, 1, 1, 105, 1, 27, 73, 3, 150, 8, 100, 21, 5, 145, 5, 43, 14, 111, 44, 28, 258, 1, 2, 66, 99, 9]
CMD1	II	457919	458362	[457965]	[5]
ALG1	II	458872	460221	[458990, 459428, 460086, 460091, 460203]	[38, 1, 5, 1, 61]
GRS1	II	481364	483367	[481828]	[3]
TFC1	II	484742	486691	[484751, 484803, 484808, 484809, 484810, 484832, 484835, 484848, 484940, 485030, 485838, 485868, 486052, 486057, 486187, 486408, 486475, 486479]	[6, 224, 16, 1, 4, 209, 25, 49, 32, 4, 5, 24, 3, 33, 7, 4, 3, 1]
YBR124W	II	486507	486866	[486751, 486753, 486768, 486776, 486781, 486784, 486785, 486788, 486793, 486796, 486809, 486810, 486811, 486813, 486814, 486817, 486826, 486829, 486839, 486843, 486845, 486853, 486862]	[28, 37, 2, 59, 1, 19, 128, 45, 1, 59, 8, 65, 32, 4, 1, 25, 67, 1, 6, 18, 5, 45, 13]
CKS1	II	504854	505306	[505000, 505003, 505007, 505128]	[65, 1, 1, 22]
MEC1	II	505668	512774	[505676, 505738, 505750, 505754, 505771, 505772, 505773, 505783, 505855, 505860, 505913, 505929, 506065, 506068, 506069, 506125, 506126, 506133, 506257, 506276, 506392, 506442, 506457, 507117, 507383, 507602, 508227, 508230, 508243, 508347, 508407, 508473, 508495, 508522, 508700, 508713, 508833, 509058, 509065, 509220, 509257, 509261, 509263, 509373, 509378, 509820, 509937, 510277, 510326, 510771, 510853, 510860, 510903, 510946, 511057, 511159, 511191, 511247, 511271, 511383, 511519, 511571, 511573, 511575, 511576, 511646, 511650, 511655, 511688, 511692, 511693, 511765, 511772, 511816, 511819, 511822, 511871, 511893, 511897, 511898, 511899, 511902, 511902, 511906, 512078, 512082, 512087, 512142, 512145, 512147, 512157, 512188, 512193, 512250, 512275, 512289, 512296, 512302, 512387, 512392, 512393, 512394, 512418, 512432, 512455, 512567, 512572, 512577, 512599, 512600, 512604, 512625, 512658, 512662, 512672, 512707, 512708, 512708, 512712, 512713]	[41, 27, 26, 193, 1, 73, 20, 17, 3, 2, 4, 162, 26, 1, 48, 1, 1, 44, 1, 75, 1, 7, 1, 135, 23, 2, 60, 1, 32, 2, 1, 45, 1, 3, 3, 48, 13, 53, 1, 34, 88, 39, 1, 1, 28, 14, 2, 18, 5, 10, 7, 220, 6, 7, 30, 62, 14, 25, 4, 50, 10, 33, 59, 1, 1, 1, 36, 59, 25, 4, 1, 175, 81, 17, 2, 51, 197, 1, 1, 20, 1, 1, 6, 1, 61, 2, 75, 43, 1, 7, 20, 80, 97, 1, 27, 6, 60, 42, 2, 14, 25, 20, 29, 42, 259, 18, 32, 9, 1, 1, 11, 18, 7, 25, 20, 1, 23, 1, 102, 1]
IRA1	II	517350	526628	[517406, 517454, 517458, 517488, 517521, 517525, 517694, 517800, 517814, 517814, 517860, 517880, 518229, 518324, 518330, 518360, 518364, 518365, 518411, 518419, 518422, 518624, 518629, 519022, 519128, 519304, 519309, 519310, 519310, 519867, 519962, 520046, 520050, 520054, 520485, 520547, 520618, 520619, 520619, 520620, 520621, 520624, 520793, 520814, 520978, 520984, 520989, 521193, 521197, 521236, 521340, 521395, 521399, 521604, 521777, 521782, 521882, 522234, 522377, 522381, 522678, 522805, 522858, 522920, 522926, 522930, 522964, 523048, 523285, 523290, 523739, 523745, 523885, 523889, 523895, 524066, 524070, 524074, 524245, 524251, 524726, 524730, 524811, 524922, 524969, 524987, 525014, 525947, 526105, 526285, 526617]	[1, 13, 13, 1, 1, 8, 29, 42, 1, 24, 1, 1, 18, 7, 1, 131, 23, 1, 1, 1, 107, 1, 26, 7, 19, 2, 101, 1, 34, 19, 140, 5, 35, 4, 2, 46, 1, 9, 1, 10, 4, 320, 2, 38, 10, 17, 6, 9, 29, 59, 4, 3, 15, 7, 34, 6, 8, 2, 5, 2, 23, 1, 1, 3, 1, 30, 16, 30, 3, 2, 72, 1, 91, 25, 1, 44, 1, 112, 2, 98, 33, 3, 1, 1, 22, 46, 1, 27, 60, 23, 4]
MAK5	II	528317	530638	[528320, 528563, 528722, 528726, 529015, 529020, 529111, 529115, 529440, 529445, 529717, 529718, 529720, 529721, 529722, 529722, 529725, 529804, 529808, 529812, 529993, 530012, 530056, 530150, 530150, 530151, 530155, 530267, 530271, 530282, 530431, 530448, 530453, 530528, 530570, 530578, 530582, 530588]	[52, 4, 22, 108, 151, 20, 19, 5, 2, 4, 16, 1, 1, 42, 1, 10, 14, 33, 29, 1, 14, 35, 29, 6, 1, 58, 58, 144, 4, 1, 15, 24, 33, 97, 8, 3, 2, 59]
SUP45	II	530869	532182	[530962, 530966, 531449, 531453, 531462, 531651, 531655, 531665, 531671, 532154]	[4, 3, 1, 5, 23, 7, 4, 4, 6, 3]
SPP381	II	546376	547251	[546498, 546503, 546514, 546569, 546626, 546724, 546729, 546743, 546876, 546880, 546954, 547088, 547095, 547110, 547207, 547243]	[54, 117, 1, 17, 5, 62, 2, 1, 26, 1, 2, 51, 33, 3, 119, 2]
RIB7	II	547460	548194	[547739, 547743, 547816, 547889, 547992, 548075, 548140, 548143, 548181]	[2, 2, 94, 9, 47, 2, 1, 3, 6]
RPB5	II	548362	549009	[548467, 548789]	[5, 3]
CNS1	II	549771	550928	[549838, 549920, 550160, 550565, 550569, 550736, 550875]	[5, 33, 17, 6, 1, 2, 17]
AMN1	II	556549	558198	[556595, 556721, 556725, 556937, 556998, 557033, 557044, 557064, 557097, 557130, 557201, 557206, 557231, 557239, 557251, 557277, 557294, 557322, 557403, 557514, 557546, 557552, 557660, 557664, 557665, 557749, 557766, 557791, 557878, 557888, 557906, 557976, 557997, 558001, 558099, 558134, 558171]	[35, 21, 266, 74, 23, 67, 127, 8, 161, 5, 8, 50, 5, 6, 20, 7, 19, 117, 2, 114, 1, 247, 15, 4, 1, 12, 303, 75, 58, 18, 29, 46, 2, 90, 3, 373, 1]
CDC28	II	560078	560974	[560083, 560585, 560589, 560665, 560732, 560874]	[14, 4, 1, 1, 13, 1]
POP7	II	571468	571890	[571552, 571557, 571690, 571712, 571716]	[1, 2, 1, 2, 131]
YBR190W	II	605966	606277	[605978, 606003, 606007, 606007, 606040, 606078, 606146, 606171, 606184]	[52, 10, 1, 57, 14, 18, 61, 26, 1]
RIM2	II	607652	608785	[607778, 608003, 608390, 608440, 608505, 608522, 608527]	[1, 45, 3, 15, 4, 5, 2]
MED8	II	609082	609753	[609108, 609112, 609434, 609644]	[2, 81, 2, 14]
PGI1	II	612236	613900	[613085, 613376, 613384, 613427, 613431, 613432, 613432, 613491, 613592]	[22, 136, 1, 18, 7, 1, 11, 4, 20]
TAF5	II	616127	618523	[616158, 616378, 616446, 616453, 616640, 616645, 616731, 616731, 616736, 616737, 616741, 616742, 616866, 617052, 617447, 617499, 617504, 617689, 617693, 617696, 617849, 617886, 617990, 617993, 617994, 618287]	[195, 13, 23, 1, 3, 7, 3, 1, 2, 213, 67, 2, 6, 5, 7, 30, 15, 20, 21, 1, 1, 13, 15, 1, 74, 10]
MCM7	II	625772	628309	[625960, 626142, 626148, 626273, 626558, 626793, 626797, 627152, 627156, 627157, 627262, 627265, 627387, 628009, 628013, 628195, 628202, 628203, 628206, 628251, 628288, 628292, 628297, 628301]	[1, 13, 2, 38, 19, 27, 7, 40, 19, 2, 64, 1, 44, 34, 1, 87, 107, 105, 1, 19, 42, 18, 19, 114]
AME1	II	646158	647132	[646158, 646163, 646188, 646196, 646280, 646321, 646326, 646328, 646329, 646420, 646615, 646862, 646870, 647132]	[2, 11, 125, 2, 4, 23, 89, 1, 1, 11, 47, 2, 3, 8]
DAD3	II	684977	685261	[685039, 685044, 685247]	[1, 13, 33]
ARC40	II	685438	686592	[685456, 685460, 685542, 685890, 685895, 685895, 685938, 685943, 686006, 686249, 686253, 686370, 686374, 686409, 686413]	[2, 6, 16, 83, 1, 7, 13, 188, 6, 2, 154, 1, 107, 22, 12]
ABD1	II	690383	691693	[690410, 690440, 690444, 690505, 691062, 691350, 691353, 691374, 691379, 691437, 691443, 691454, 691498, 691552]	[106, 1, 1, 2, 8, 194, 1, 14, 3, 22, 229, 212, 59, 3]
PRP5	II	691969	694518	[692326, 692359, 692364, 692374, 692378, 692433, 692437, 692467, 692471, 692766, 692951, 693055, 693101, 693268, 693634, 693638, 693859, 693863, 693864, 693864, 694141, 694154, 694218, 694309, 694313, 694408]	[7, 5, 3, 70, 4, 48, 57, 2, 3, 40, 31, 1, 1, 23, 4, 1, 33, 29, 2, 9, 51, 1, 25, 1, 59, 24]
ALG7	II	705447	706793	[705482, 706242, 706246, 706264, 706423, 706428, 706764]	[13, 2, 1, 1, 16, 73, 32]
ENP1	II	713004	714455	[713045, 713154, 714171, 714174, 714418]	[49, 8, 16, 14, 6]
DUT1	II	722611	723054	[722937, 722985, 723044]	[143, 1, 6]
SRB6	II	723270	723635	[723321, 723332, 723460, 723499, 723606]	[3, 46, 13, 2, 11]
TRS20	II	723736	724263	[723917, 723922, 723927, 723984, 723988, 724140]	[14, 49, 6, 1, 68, 2]
RIB5	II	727386	728102	[727406, 727409, 727422, 727432, 727448, 727449, 727707, 728076, 728080]	[2, 6, 6, 22, 7, 11, 17, 8, 1]
POP4	II	728885	729724	[729482, 729483, 729484, 729488, 729659, 729665]	[1, 1, 6, 52, 153, 33]
