Essential gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
SNU13	V	101943	102323	[]	[]
MCM3	V	86937	89852	[]	[]
HYP2	V	85676	86149	[]	[]
UTR5	V	85045	85545	[]	[]
POL5	V	48471	51539	[]	[]
PCM1	V	43252	44925	[]	[]
PMI40	V	157736	159118	[]	[]
YND1	V	160550	162442	[]	[]
NUG1	V	162723	164285	[]	[]
SEC3	V	167808	171818	[]	[]
NTF2	V	172115	172492	[]	[]
PRE1	V	177835	178431	[]	[]
PRP22	V	178841	182278	[]	[]
BIM1	V	188277	189311	[]	[]
SPC25	V	191959	192624	[]	[]
RPN3	V	196948	198519	[]	[]
SRB4	V	198812	200875	[]	[]
PRO3	V	201076	201936	[]	[]
GCD11	V	205251	206834	[]	[]
ARB1	V	223367	225199	[]	[]
KRE29	V	226858	228252	[]	[]
SAH1	V	235770	237119	[]	[]
ISD11	V	250718	251002	[]	[]
FCY21	V	274567	276153	[]	[]
YOS1	V	307653	308123	[]	[]
UTP7	V	324272	325936	[]	[]
TSC11	V	343320	347612	[]	[]
PUP3	V	348729	349346	[]	[]
RTT105	V	366802	367428	[]	[]
MAM1	V	372326	373234	[]	[]
LSM4	V	387232	387795	[]	[]
RSP5	V	410189	412618	[]	[]
NSA2	V	413394	414179	[]	[]
LCP5	V	414481	415554	[]	[]
GLC7	V	432495	433958	[]	[]
GDI1	V	439616	440971	[]	[]
LSM5	V	462585	462866	[]	[]
SCC4	V	462968	464842	[]	[]
SPT15	V	465303	466025	[]	[]
COG3	V	484788	487193	[]	[]
BUR6	V	491530	491958	[]	[]
PAB1	V	510373	512106	[]	[]
CCA1	V	521029	522669	[]	[]
RAD3	V	527082	529418	[]	[]
BRR2	V	529530	536021	[]	[]
SPB4	VI	145114	146934	[]	[]
SEC4	VI	130334	130981	[]	[]
SMC1	VI	119429	123106	[]	[]
CDC4	VI	116145	118484	[]	[]
GNA1	VI	103983	104462	[]	[]
SMX2	VI	103699	103932	[]	[]
FRS2	VI	93499	95010	[]	[]
EPL1	VI	87847	90345	[]	[]
CAK1	VI	78055	79161	[]	[]
MOB2	VI	63016	63993	[]	[]
TUB2	VI	56336	57709	[]	[]
YPT1	VI	55366	55986	[]	[]
ACT1	VI	53260	54696	[]	[]
SEC53	VI	43628	44392	[]	[]
NIC96	VI	150016	152535	[]	[]
YPI1	VI	152657	153124	[]	[]
RPN11	VI	153393	154313	[]	[]
SAD1	VI	154527	155873	[]	[]
ECO1	VI	207452	208297	[]	[]
CDC14	VI	208413	210068	[]	[]
PTR3	VI	210937	212973	[]	[]
SMC2	VI	216594	220106	[]	[]
RSC8	VI	227513	229186	[]	[]
KEG1	VI	238458	239060	[]	[]
PRE4	VI	249066	249866	[]	[]
RET2	VI	250163	251803	[]	[]
RPN12	VI	252505	253329	[]	[]
ERG26	VII	495453	496502	[]	[]
PMA1	VII	479910	482666	[]	[]
SCL1	VII	474489	475247	[]	[]
PUF4	VII	466141	468807	[]	[]
JAC1	VII	459110	459664	[]	[]
STT3	VII	452404	454560	[]	[]
RPL30	VII	439091	439638	[]	[]
HEM2	VII	419527	420555	[]	[]
RNA15	VII	416146	417036	[]	[]
ALG13	VII	411552	412160	[]	[]
RPT6	VII	410069	411286	[]	[]
OLE1	VII	398628	400160	[]	[]
DUO1	VII	388968	389711	[]	[]
ALG2	VII	379760	381271	[]	[]
MNP1	VII	375087	375671	[]	[]
YGL069C	VII	375050	375514	[]	[]
HSF1	VII	368753	371254	[]	[]
YGL074C	VII	368596	368922	[]	[]
MPS2	VII	366925	368088	[]	[]
NBP35	VII	342056	343042	[]	[]
NUP145	VII	337906	341859	[]	[]
SPC105	VII	334886	337639	[]	[]
SRM1	VII	321782	323230	[]	[]
USE1	VII	317342	318079	[]	[]
LSG1	VII	314631	316553	[]	[]
YGL102C	VII	311505	311933	[]	[]
RPL28	VII	310967	311927	[]	[]
NSA1	VII	299978	301369	[]	[]
TAF6	VII	298178	299728	[]	[]
SLD3	VII	295932	297938	[]	[]
CDC20	VII	289809	291641	[]	[]
PRP43	VII	281634	283937	[]	[]
NAB2	VII	278946	280523	[]	[]
RPS2	VII	277617	278381	[]	[]
CWC23	VII	269293	270144	[]	[]
CEG1	VII	266145	267524	[]	[]
SEC27	VII	249869	252738	[]	[]
GPI10	VII	236269	238119	[]	[]
TIP20	VII	230243	232348	[]	[]
INO80	VII	221104	225573	[]	[]
CDC43	VII	214081	215211	[]	[]
CUP2	VII	191129	191806	[]	[]
SUA5	VII	186059	187339	[]	[]
ROK1	VII	182390	184084	[]	[]
NUP49	VII	180700	182118	[]	[]
ATG1	VII	160065	162758	[]	[]
MCM6	VII	117854	120907	[]	[]
SPT16	VII	98969	102076	[]	[]
VRG4	VII	76894	77907	[]	[]
SEC15	VII	59122	61854	[]	[]
CSE1	VII	49552	52434	[]	[]
YGL239C	VII	49431	49745	[]	[]
GUS1	VII	39023	41149	[]	[]
BRR6	VII	36933	37526	[]	[]
SWC4	VII	498476	499906	[]	[]
TFG2	VII	504657	505859	[]	[]
SEC9	VII	509047	511002	[]	[]
SNU71	VII	514554	516416	[]	[]
THG1	VII	531883	532596	[]	[]
ERV1	VII	543553	544205	[]	[]
POP6	VII	545681	546157	[]	[]
TAM41	VII	584895	586052	[]	[]
TFC4	VII	586392	589469	[]	[]
UFD1	VII	589826	590911	[]	[]
ERG25	VII	610564	611493	[]	[]
VHT1	VII	618077	619858	[]	[]
YGR073C	VII	635615	635986	[]	[]
SMD1	VII	635712	636152	[]	[]
PRP38	VII	636147	636875	[]	[]
TOM20	VII	644044	644595	[]	[]
GCD2	VII	644860	646815	[]	[]
UTP22	VII	662358	666071	[]	[]
PRP31	VII	666341	667825	[]	[]
VAS1	VII	672186	675500	[]	[]
RRP46	VII	675671	676342	[]	[]
ESP1	VII	682566	687458	[]	[]
TEL2	VII	687899	689965	[]	[]
NOP7	VII	695417	697234	[]	[]
DAM1	VII	718893	719924	[]	[]
YGR114C	VII	720265	720654	[]	[]
YGR115C	VII	720372	721151	[]	[]
SPT6	VII	720409	724764	[]	[]
NUP57	VII	728046	729671	[]	[]
COG2	VII	730033	730821	[]	[]
UTP8	VII	747950	750091	[]	[]
CBF2	VII	767429	770299	[]	[]
ENP2	VII	781767	783890	[]	[]
NAT2	VII	786054	786920	[]	[]
PTI1	VII	800546	801823	[]	[]
MTR3	VII	805269	806021	[]	[]
YIP1	VII	842845	843591	[]	[]
ERG1	VII	846933	848423	[]	[]
OKP1	VII	853675	854895	[]	[]
TYS1	VII	866336	867520	[]	[]
TFG1	VII	867774	869981	[]	[]
YGR190C	VII	880296	880661	[]	[]
HIP1	VII	880420	882231	[]	[]
SKI6	VII	888882	889622	[]	[]
YPP1	VII	894693	897146	[]	[]
ZPR1	VII	915241	916701	[]	[]
GPI1	VII	922633	924462	[]	[]
CRM1	VII	932541	935795	[]	[]
LSC2	VII	978036	979319	[]	[]
SDA1	VII	979765	982068	[]	[]
BRF1	VII	982482	984272	[]	[]
NOP19	VII	995639	996229	[]	[]
PUP2	VII	998358	999140	[]	[]
MES1	VII	1019598	1021853	[]	[]
YGR265W	VII	1021648	1022058	[]	[]
FOL2	VII	1025004	1025735	[]	[]
TAF1	VII	1039895	1043095	[]	[]
CAB4	VII	1045644	1046561	[]	[]
CWC22	VII	1046731	1048464	[]	[]
PXR1	VII	1050910	1051725	[]	[]
PAU12	VII	1080306	1080668	[]	[]
RPS20	VIII	75412	75777	[]	[]
ARN2	VIII	8351	10213	[]	[]
TIM10	VIII	115620	115901	[]	[]
ERG11	VIII	120091	121683	[]	[]
SPO13	VIII	132047	132922	[]	[]
DED81	VIII	141894	143558	[]	[]
YHR020W	VIII	143996	146062	[]	[]
MYO1	VIII	151666	157452	[]	[]
MAS2	VIII	157744	159192	[]	[]
BRL1	VIII	180345	181760	[]	[]
BCD1	VIII	187924	189024	[]	[]
NCP1	VIII	190543	192618	[]	[]
CPR2	VIII	218226	218843	[]	[]
MED6	VIII	218997	219884	[]	[]
RPP1	VIII	222877	223758	[]	[]
RRP3	VIII	227532	229037	[]	[]
DYS1	VIII	232133	233296	[]	[]
RRP4	VIII	233579	234658	[]	[]
TRM5	VIII	234881	236380	[]	[]
ERG7	VIII	239098	241293	[]	[]
NOP10	VIII	241664	241840	[]	[]
QNS1	VIII	246193	248337	[]	[]
KSP1	VIII	268459	271548	[]	[]
SAM35	VIII	272627	273616	[]	[]
STE12	VIII	274174	276240	[]	[]
IPI1	VIII	276764	277768	[]	[]
NAM8	VIII	278153	279724	[]	[]
RPF1	VIII	281495	282382	[]	[]
SFB3	VIII	299145	301934	[]	[]
BIG1	VIII	314874	315968	[]	[]
CDC12	VIII	326813	328036	[]	[]
ORC6	VIII	344321	345628	[]	[]
YHR122W	VIII	353625	354320	[]	[]
RPC10	VIII	387233	387445	[]	[]
IMP3	VIII	393534	394085	[]	[]
DNA2	VIII	424610	429178	[]	[]
CDC23	VIII	437170	439050	[]	[]
NMD3	VIII	443828	445384	[]	[]
SPC97	VIII	448335	450806	[]	[]
KOG1	VIII	475999	480672	[479138]	[1]
GPI16	VIII	482005	483837	[]	[]
ERG9	VIII	484845	486179	[]	[]
UTP9	VIII	491931	493658	[]	[]
RIX1	VIII	493896	496187	[]	[]
CFD1	IX	349122	350003	[]	[]
BET1	IX	347946	348505	[]	[]
FAF1	IX	315093	316133	[]	[]
RPB3	IX	312905	313861	[]	[]
TIM44	IX	311165	312460	[]	[]
IRR1	IX	304477	307929	[]	[]
ULP2	IX	292633	295737	[]	[]
MET30	IX	268651	270573	[]	[]
NEO1	IX	261437	264892	[]	[]
MMF1	IX	257843	258280	[]	[]
SNP1	IX	244657	245559	[]	[]
ARC15	IX	243998	244462	[]	[]
YRB2	IX	242761	243744	[]	[]
SEC6	IX	233057	235474	[]	[]
RPN2	IX	217863	220700	[]	[]
THS1	IX	212499	214703	[]	[]
CAB2	IX	203556	204653	[]	[]
UTP25	IX	191030	193195	[]	[]
SHQ1	IX	169982	171505	[]	[]
MOB1	IX	166415	167444	[]	[]
SEC24	IX	157385	160165	[]	[]
NUP159	IX	144327	148709	[]	[]
RHO3	IX	139752	140447	[]	[]
STH1	IX	117992	122071	[]	[]
TAO3	IX	106107	113237	[]	[]
CCT2	IX	83302	84885	[]	[]
SSL2	IX	80510	83041	[]	[]
NDC80	IX	78074	80149	[]	[]
SLN1	IX	69791	73453	[]	[]
MCM10	IX	61013	62728	[]	[]
DJP1	IX	363221	364519	[]	[]
PAN1	IX	365466	369908	[]	[]
PRI1	IX	373077	374306	[]	[]
DSN1	IX	375431	377161	[]	[]
STS1	IX	377287	378246	[]	[]
SQT1	IX	378486	379781	[]	[]
RPR2	IX	381948	382382	[]	[]
SEC11	IX	398733	399236	[]	[]
PRE3	X	435163	435926	[]	[]
OST1	X	433221	434651	[]	[]
CYR1	X	425157	431237	[]	[]
CCT8	X	419957	421663	[]	[]
YJL009W	X	419855	420181	[]	[]
NOP9	X	417562	419562	[]	[]
RPC17	X	414285	414770	[]	[]
CCT3	X	407558	409162	[]	[]
YJL015C	X	407142	407426	[]	[]
MPS3	X	402897	404945	[]	[]
RRN7	X	393967	395511	[]	[]
RNR2	X	392404	393603	[]	[]
BET4	X	386368	387438	[]	[]
YJL032W	X	386348	386662	[]	[]
HCA4	X	383837	386149	[]	[]
KAR2	X	381327	383375	[]	[]
TAD2	X	380249	381001	[]	[]
NUP192	X	368748	373799	[]	[]
NSP1	X	365903	368373	[]	[]
MTR4	X	342522	345743	[]	[]
TIM54	X	334265	335701	[]	[]
NUP82	X	320016	322157	[]	[]
UTP18	X	310922	312706	[]	[]
PSF2	X	305221	305862	[]	[]
SMC3	X	299157	302849	[]	[]
NET1	X	295245	298814	[]	[]
ARP4	X	283802	285271	[]	[]
EXO70	X	272827	274698	[]	[]
YJL086C	X	272478	272846	[]	[]
TRL1	X	270002	272485	[]	[]
DPB11	X	262757	265051	[]	[]
GWT1	X	261080	262552	[]	[]
PHS1	X	245591	246244	[]	[]
PAM16	X	227327	227776	[]	[]
IME2	X	221390	223327	[]	[]
UTP10	X	212000	217309	[]	[]
CCT7	X	207877	209529	[]	[]
ASF1	X	196287	197126	[]	[]
MTC1	X	188004	189440	[]	[]
GCD14	X	185528	186679	[]	[]
TIM17	X	147101	147577	[]	[]
SSY5	X	126853	128952	[]	[]
FAR1	X	123836	126328	[]	[]
TPK1	X	109966	111159	[]	[]
ERG20	X	105014	106072	[]	[]
RFA3	X	96161	96529	[]	[]
KRE9	X	95092	95922	[]	[]
CDC6	X	69338	70879	[]	[]
YJL195C	X	69241	69942	[]	[]
YJL202C	X	53943	54290	[]	[]
PRP21	X	53341	54183	[]	[]
MPP10	X	438865	440646	[]	[]
MRX12	X	440994	442553	[]	[]
POL31	X	449202	450665	[]	[]
SUI2	X	451020	451934	[]	[]
YJR012C	X	459795	460418	[]	[]
GPI14	X	460382	461593	[]	[]
ILV3	X	464451	466208	[]	[]
ESS1	X	466521	467033	[]	[]
LSM8	X	469784	470113	[]	[]
YJR023C	X	469804	470205	[470174]	[1]
URB2	X	510239	513763	[]	[]
NUP85	X	514055	516289	[]	[]
SSC1	X	519638	521602	[]	[]
TAH11	X	522048	523862	[]	[]
CDC8	X	544062	544712	[]	[]
CCT5	X	555914	557602	[]	[]
ARP3	X	557809	559158	[]	[]
YAE1	X	567019	567444	[]	[]
RFC2	X	567643	568704	[]	[]
NPA3	X	570967	572124	[]	[]
CDC11	X	575354	576601	[]	[]
FIP1	X	603220	604203	[]	[]
SFC1	X	609773	610741	[]	[]
NNF1	X	637030	637635	[]	[]
RPS5	X	651901	652578	[]	[]
YJR141W	X	695906	696949	[]	[]
AUR1	XI	435580	436785	[]	[]
SFT1	XI	430198	430632	[]	[]
PRP40	XI	418310	420061	[]	[]
ARC19	XI	417508	418023	[]	[]
URB1	XI	411619	416913	[]	[]
SWD2	XI	404102	405091	[]	[]
RAM2	XI	402568	403518	[]	[]
MAK11	XI	397344	398750	[]	[]
CDC16	XI	394726	397248	[]	[]
URA6	XI	392526	393140	[]	[]
TFA1	XI	385758	387206	[]	[]
TTI1	XI	375456	378572	[]	[]
UGP1	XI	369891	371390	[]	[]
YKL036C	XI	369528	369920	[]	[]
SPC42	XI	358475	359566	[]	[]
PRI2	XI	353493	355079	[]	[]
CSE4	XI	346075	346764	[]	[]
ASK1	XI	339668	340546	[]	[]
TOA2	XI	330166	330534	[]	[]
MPE1	XI	328118	329443	[]	[]
FBA1	XI	326408	327487	[]	[]
DHR2	XI	288845	291052	[]	[]
RRP14	XI	281025	282329	[]	[]
YKL083W	XI	280921	281535	[]	[]
CAB3	XI	275283	276998	[]	[]
MIF2	XI	273394	275043	[]	[]
YJU2	XI	262277	263113	[]	[]
UTP11	XI	255720	256472	[]	[]
HSL1	XI	248920	253476	[]	[]
GFA1	XI	243220	245373	[]	[]
SLD2	XI	234426	235787	[]	[]
YKL111C	XI	228464	228799	[]	[]
ABF1	XI	226570	228765	[]	[]
SRP21	XI	212495	212998	[]	[]
RRN3	XI	208247	210130	[]	[]
HSK3	XI	184803	185012	[]	[]
SDH3	XI	179667	180263	[]	[]
RPC25	XI	175843	176481	[]	[]
RPT1	XI	174213	175616	[]	[]
GPM1	XI	163642	164385	[]	[]
YKL153W	XI	163600	164109	[]	[]
SRP102	XI	161601	162335	[]	[]
MCD4	XI	137932	140691	[]	[]
TPK3	XI	134509	135705	[]	[]
EBP2	XI	125759	127042	[]	[]
SNU114	XI	122517	125543	[]	[]
RPL17A	XI	109269	110129	[]	[]
FAS1	XI	100671	106826	[]	[]
MTR2	XI	92744	93298	[]	[]
HYM1	XI	84704	85903	[]	[]
ACP1	XI	80160	80537	[]	[]
SDS22	XI	78866	79882	[]	[]
MIA40	XI	75821	77032	[]	[]
YKT6	XI	74932	75534	[]	[]
TOR2	XI	55935	63359	[]	[]
LOS1	XI	50051	53353	[]	[]
UBA1	XI	39163	42237	[]	[]
PAP1	XI	443232	444938	[]	[]
ECM9	XI	446799	448036	[]	[]
