Gene name	Chromosome	Start location	End location	Insertion locations	Reads per insertion location
CDC15	I	172211	175135	[]	[]
YAR019W-A	I	174998	175330	[]	[]
PAU7	I	176856	177023	[]	[]
YAR023C	I	179281	179820	[]	[]
UIP3	I	183770	184477	[]	[]
YAR028W	I	184892	185596	[]	[]
YAR029W	I	186321	186545	[]	[]
YAR030C	I	186512	186853	[]	[]
PRM9	I	186836	187732	[]	[]
MST28	I	188107	188811	[]	[]
YAT1	I	190193	192256	[]	[]
YAR035C-A	I	192337	192417	[]	[]
SWH1	I	192619	196185	[]	[]
YAR047C	I	201467	201787	[]	[]
FLO1	I	203403	208016	[]	[]
YAR053W	I	208367	208663	[]	[]
YAR060C	I	217157	217492	[]	[]
YAR064W	I	220198	220497	[]	[]
YAR066W	I	221049	221660	[]	[]
YAR068W	I	222406	222891	[]	[]
YAR069C	I	224011	224304	[]	[]
YAR070C	I	224563	224862	[]	[]
PHO11	I	225460	226863	[]	[]
IMD1	I	227742	228953	[]	[]
YAR075W	I	228844	229317	[]	[]
YBL113C	II	280	2658	[]	[]
YBL113W-A	II	646	1128	[]	[]
YBL112C	II	2582	2899	[]	[]
YBL111C	II	2907	5009	[]	[]
YBL109W	II	5790	6125	[]	[]
PAU9	II	7605	7733	[]	[]
YBL108W	II	8177	8482	[]	[]
YBL107W-A	II	9268	9372	[]	[]
MIX23	II	9961	10551	[]	[]
SRO77	II	10847	13879	[]	[]
PKC1	II	14241	17696	[]	[]
SEA4	II	18177	21293	[]	[]
RTG3	II	22076	23536	[]	[]
SFT2	II	24098	24745	[]	[]
ECM21	II	24946	28299	[]	[]
YBL100W-C	II	28427	28546	[]	[]
YBL100C	II	36989	37303	[]	[]
ATP1	II	37053	38690	[]	[]
BNA4	II	39145	40527	[]	[]
BRN1	II	40831	43095	[]	[]
YBL096C	II	43174	43482	[]	[]
MRX3	II	43277	44089	[]	[]
YBL094C	II	43765	44097	[]	[]
ROX3	II	44256	44918	[]	[]
RPL32	II	45978	46370	[]	[]
SCS22	II	46565	47180	[]	[]
MAP2	II	47363	48628	[]	[]
MRP21	II	48825	49358	[]	[]
AVT5	II	49574	50953	[]	[]
TEL1	II	51019	59382	[]	[]
RPL23A	II	59822	60739	[]	[]
YBL086C	II	61202	62602	[]	[]
BOI1	II	63876	66818	[]	[]
CDC27	II	67169	69445	[68281, 68324]	[1, 2]
YBL083C	II	69713	70138	[]	[]
ALG3	II	69751	71127	[]	[]
YBL081W	II	71866	72972	[72368]	[1]
PET112	II	73070	74695	[]	[]
NUP170	II	75259	79767	[]	[]
ATG8	II	80378	80731	[]	[]
YBL077W	II	80897	81328	[]	[]
ILS1	II	81043	84261	[]	[]
SSA3	II	84499	86448	[]	[]
AAR2	II	86722	87789	[]	[]
YBL073W	II	87646	87957	[]	[]
RPS8A	II	88523	89125	[]	[]
YBL071C-B	II	89458	89556	[]	[]
KTI11	II	89978	90226	[]	[]
YBL071C	II	90223	90531	[]	[]
YBL070C	II	90605	90925	[]	[]
AST1	II	90741	92030	[]	[]
YBL068W-A	II	91794	92030	[]	[]
PRS4	II	92414	93394	[]	[]
UBP13	II	93639	95882	[]	[]
SEF1	II	96669	100115	[]	[]
YBL065W	II	99963	100307	[]	[]
PRX1	II	100371	101156	[]	[]
KIP1	II	101886	105221	[]	[]
YBL062W	II	105308	105688	[]	[]
SKT5	II	105316	107406	[]	[]
YEL1	II	107932	109995	[]	[]
CMC2	II	110125	110539	[]	[]
YBL059W	II	110594	111244	[]	[]
SHP1	II	111437	112708	[]	[]
PTH2	II	112801	113427	[]	[]
PTC3	II	113762	115168	[]	[]
YBL055C	II	115573	116829	[]	[]
TOD6	II	117589	119166	[]	[]
YBL053W	II	119335	119709	[]	[]
SAS3	II	119379	121874	[]	[]
PIN4	II	122753	124759	[]	[]
SEC17	II	125125	126119	[]	[]
MOH1	II	126828	127244	[]	[]
RRT1	II	127299	127610	[]	[]
EDE1	II	127895	132040	[]	[]
PSY4	II	132424	133749	[]	[]
COR1	II	134143	135516	[]	[]
YBL044W	II	135998	136366	[]	[]
ECM13	II	136688	137461	[]	[]
FUI1	II	138341	140260	[]	[]
PRE7	II	141247	141972	[]	[]
ERD2	II	142112	142868	[]	[]
YBL039W-B	II	143393	143572	[]	[]
URA7	II	143989	145728	[]	[]
YBL039C-A	II	144948	145031	[]	[]
MRPL16	II	146187	146885	[]	[]
APL3	II	147209	150286	[]	[]
YBL036C	II	150447	151220	[]	[]
POL12	II	151493	153610	[]	[]
STU1	II	153848	158389	[]	[]
RIB1	II	158656	159693	[]	[]
HEK2	II	160184	161329	[]	[]
SHE1	II	161699	162715	[]	[]
PET9	II	163041	163997	[]	[]
YBL029C-A	II	164488	164772	[]	[]
YBL029W	II	166134	167264	[]	[]
YBL028C	II	167518	167838	[]	[]
RPL19B	II	168423	169376	[]	[]
LSM2	II	170623	171038	[]	[]
RRN10	II	171481	171918	[]	[]
NCL1	II	172534	174588	[]	[]
MCM2	II	174920	177526	[]	[]
PIM1	II	177874	181275	[]	[]
HAP3	II	181660	182094	[]	[]
RFT1	II	182401	184125	[]	[]
APN2	II	184353	185915	[]	[]
POP8	II	185998	186474	[]	[]
PEP1	II	186844	191583	[]	[]
FUS3	II	192451	193512	[]	[]
ACH1	II	194122	195702	[]	[]
RRN6	II	199064	201748	[]	[]
FMT1	II	202056	203261	[]	[]
YBL012C	II	203406	203807	[]	[]
SCT1	II	203538	205817	[]	[]
YBL010C	II	206107	206949	[]	[]
ALK2	II	207194	209224	[]	[]
YBL008W-A	II	209409	209648	[]	[]
HIR1	II	209653	212175	[]	[]
SLA1	II	212632	216366	[]	[]
LDB7	II	216587	217129	[]	[]
YBL006W-A	II	216711	216860	[]	[]
PDR3	II	217470	220400	[]	[]
UTP20	II	227636	235117	[]	[]
HTA2	II	235394	235792	[]	[]
HTB2	II	236492	236887	[]	[]
ECM15	II	237153	237467	[]	[]
NTH2	II	238941	241283	[]	[]
RER2	II	241708	242568	[]	[]
COQ1	II	242809	244230	[]	[]
GPI18	II	244366	245667	[]	[]
RCR1	II	245906	246547	[]	[]
UGA2	II	247010	248503	[]	[]
DSF2	II	248806	251016	[]	[]
FLR1	II	252563	254209	[]	[]
HHF1	II	255373	255684	[]	[]
HHT1	II	256331	256741	[]	[]
IPP1	II	257112	257975	[]	[]
YBR012C	II	259147	259566	[]	[]
YBR013C	II	265492	265881	[]	[]
GRX7	II	266725	267336	[]	[]
MNN2	II	267710	269503	[]	[]
YBR016W	II	270247	270633	[]	[]
KAP104	II	270947	273703	[]	[]
GAL7	II	274427	275527	[]	[]
GAL10	II	276253	278352	[]	[]
GAL1	II	279021	280607	[]	[]
FUR4	II	281443	283344	[]	[]
POA1	II	283738	284271	[]	[]
CHS3	II	284428	287925	[]	[]
SCO2	II	289445	290350	[]	[]
OLA1	II	290681	291865	[]	[]
ETR1	II	292877	294019	[]	[]
YBR027C	II	294024	294356	[]	[]
YPK3	II	294425	296002	[]	[]
CDS1	II	296369	297742	[]	[]
RKM3	II	298292	299950	[]	[]
RPL4A	II	300166	301254	[]	[]
YBR032W	II	301519	301821	[]	[]
EDS1	II	301944	304703	[]	[]
HMT1	II	304930	305976	[]	[]
PDX3	II	306269	306955	[]	[]
CSG2	II	309081	310313	[]	[]
SCO1	II	310565	311452	[]	[]
CHS2	II	311898	314789	[]	[]
ATP3	II	315575	316510	[]	[]
FIG1	II	316968	317864	[316969]	[1]
FAT1	II	318266	320275	[]	[]
CST26	II	320416	321609	[]	[]
QDR3	II	321876	323945	[]	[]
TCM62	II	324341	326059	[]	[]
GIP1	II	328173	330092	[]	[]
ZTA1	II	330507	331511	[]	[]
FMP23	II	331833	332360	[]	[]
RPS11B	II	332831	333812	[]	[]
REB1	II	334386	336818	[]	[]
REG2	II	337183	338199	[]	[]
YBR051W	II	337988	338338	[]	[]
RFS1	II	338720	339352	[]	[]
YBR053C	II	339675	340751	[]	[]
YRO2	II	343101	344135	[]	[]
PRP6	II	344602	347301	[]	[]
YBR056W	II	347879	349384	[]	[]
YBR056W-A	II	351255	351455	[]	[]
YBR056C-B	II	351293	351451	[]	[]
MUM2	II	352193	353293	[]	[]
UBP14	II	353672	356017	[]	[]
TSC3	II	356324	356566	[]	[]
AKL1	II	356861	360187	[]	[]
ORC2	II	360652	362514	[]	[]
TRM7	II	364787	365719	[]	[]
YBR062C	II	365976	366600	[]	[]
YBR063C	II	366970	368184	[]	[]
YBR064W	II	367763	368191	[]	[]
ECM2	II	368584	369678	[]	[]
NRG2	II	370037	370699	[]	[]
TIP1	II	372103	372735	[]	[]
BAP2	II	373861	375690	[]	[]
TAT1	II	376574	378433	[]	[]
ALG14	II	379221	379934	[]	[]
YBR071W	II	380411	381046	[]	[]
HSP26	II	382030	382674	[]	[]
YBR072C-A	II	382860	383021	[]	[]
RDH54	II	383112	385988	[]	[]
PFF1	II	386286	389216	[]	[]
ECM8	II	390227	391291	[]	[]
YBR076C-A	II	391351	391617	[]	[]
SLM4	II	391805	392293	[]	[]
ECM33	II	393123	394742	[]	[]
RPG1	II	395383	398277	[]	[]
SEC18	II	398614	400890	[]	[]
SPT7	II	401253	405251	[]	[]
UBC4	II	406628	407169	[]	[]
TEC1	II	409169	410629	[]	[]
MIS1	II	411054	413981	[]	[]
RPL19A	II	414186	415261	[]	[]
AAC3	II	415983	416906	[]	[]
YBR085C-A	II	418907	419164	[]	[]
IST2	II	420201	423041	[]	[]
RFC5	II	423765	424829	[]	[]
POL30	II	424990	425766	[]	[]
YBR089W	II	425183	425782	[]	[]
NHP6B	II	426190	426489	[]	[]
YBR090C	II	426333	427058	[]	[]
TIM12	II	427155	427484	[]	[]
PHO3	II	427698	429101	[]	[]
PHO5	II	429548	430951	[]	[]
PBY1	II	432036	434297	[]	[]
RXT2	II	434406	435698	[]	[]
YBR096W	II	436021	436713	[]	[]
VPS15	II	436951	441315	[]	[]
MMS4	II	441515	443590	[]	[]
YBR099C	II	442924	443307	[]	[]
FES1	II	443821	444693	[]	[]
EXO84	II	445062	447323	[]	[]
SIF2	II	447709	449316	[]	[]
YBR103C-A	II	449320	449463	[]	[]
YMC2	II	449667	450656	[]	[]
VID24	II	450881	451969	[]	[]
PHO88	II	452658	453224	[]	[]
IML3	II	453793	454530	[]	[]
AIM3	II	454822	457665	[]	[]
CMD1	II	457919	458362	[]	[]
YBR109W-A	II	458608	458832	[]	[]
ALG1	II	458872	460221	[]	[]
YSA1	II	461178	461873	[]	[]
SUS1	II	462139	462579	[]	[]
CYC8	II	462870	465770	[]	[]
YBR113W	II	465566	466048	[]	[]
RAD16	II	467248	469620	[]	[]
LYS2	II	469748	473926	[]	[]
YBR116C	II	474199	474726	[]	[]
TKL2	II	474392	476437	[]	[]
TEF2	II	477671	479047	[]	[]
MUD1	II	479338	480323	[]	[]
CBP6	II	480435	480923	[]	[]
GRS1	II	481364	483367	[]	[]
YBR121C-A	II	482326	482484	[]	[]
MRPL36	II	483970	484503	[]	[]
TFC1	II	484742	486691	[]	[]
YBR124W	II	486507	486866	[]	[]
PTC4	II	487199	488380	[]	[]
TPS1	II	488905	490392	[]	[]
YBR126W-A	II	490850	491056	[]	[]
YBR126W-B	II	490927	491070	[]	[]
VMA2	II	491269	492822	[]	[]
ATG14	II	493081	494115	[]	[]
OPY1	II	494353	495339	[]	[]
SHE3	II	495592	496869	[]	[]
CCZ1	II	497163	499277	[]	[]
YBR131C-A	II	497650	497739	[]	[]
AGP2	II	499652	501442	[]	[]
HSL7	II	501804	504287	[]	[]
YBR134W	II	504243	504644	[]	[]
CKS1	II	504854	505306	[]	[]
MEC1	II	505668	512774	[]	[]
YBR137W	II	513044	513583	[]	[]
YBR138C	II	513762	515336	[]	[]
YBR139W	II	515664	517190	[]	[]
IRA1	II	517350	526628	[]	[]
BMT2	II	527025	528038	[]	[]
YBR141W-A	II	527167	527262	[]	[]
MAK5	II	528317	530638	[]	[]
SUP45	II	530869	532182	[]	[]
YBR144C	II	533235	533549	[]	[]
ADH5	II	533762	534817	[]	[]
MRPS9	II	535260	536096	[]	[]
RTC2	II	536575	537465	[]	[]
YSW1	II	537876	539705	[]	[]
ARA1	II	539987	541021	[]	[]
TBS1	II	541209	544493	[541491, 541501, 541640]	[1, 1, 2]
APD1	II	545028	545978	[]	[]
SPP381	II	546376	547251	[]	[]
RIB7	II	547460	548194	[]	[]
RPB5	II	548362	549009	[]	[]
CNS1	II	549771	550928	[]	[]
SLI15	II	551104	553200	[]	[]
ICS2	II	553543	554310	[]	[]
AMN1	II	556549	558198	[]	[]
IFA38	II	558685	559728	[]	[]
CDC28	II	560078	560974	[]	[]
CSH1	II	561634	562764	[]	[]
TOS1	II	563203	564570	[]	[]
YSY6	II	565231	565428	[]	[]
EXO5	II	565723	567480	[]	[]
ARL1	II	567875	568426	[]	[]
UBS1	II	568852	569685	[]	[]
TYR1	II	569842	571200	[]	[]
POP7	II	571468	571890	[]	[]
PEX32	II	572371	573612	[]	[]
SSE2	II	573915	575996	[]	[]
NPL4	II	576344	578086	[]	[]
SEC66	II	578364	578984	[]	[]
SMY2	II	579150	581372	[]	[]
UMP1	II	581726	582172	[]	[]
YBR174C	II	582338	582652	[]	[]
SWD3	II	582408	583355	[]	[]
ECM31	II	583720	584658	[]	[]
EHT1	II	584807	586162	[]	[]
YBR178W	II	586071	586445	[]	[]
FZO1	II	586547	589114	[]	[]
DTR1	II	589741	591459	[]	[]
RPS6B	II	591712	592774	[]	[]
SMP1	II	593506	594864	[]	[]
YBR182C-A	II	595361	595555	[]	[]
YPC1	II	596115	597065	[]	[]
YBR184W	II	597363	598934	[]	[]
MBA1	II	599123	599959	[]	[]
PCH2	II	600553	602360	[]	[]
GDT1	II	602634	603476	[]	[]
NTC20	II	603685	604107	[]	[]
RPS9B	II	604508	605508	[]	[]
YBR190W	II	605966	606277	[]	[]
RPL21A	II	606270	607140	[]	[]
YBR191W-A	II	607149	607223	[]	[]
RIM2	II	607652	608785	[]	[]
MED8	II	609082	609753	[]	[]
AIM4	II	610038	610409	[]	[]
MSI1	II	610614	611882	[]	[]
PGI1	II	612236	613900	[]	[]
YBR196C-A	II	614024	614173	[]	[]
YBR196C-B	II	614526	614630	[]	[]
YBR197C	II	615203	615856	[]	[]
TAF5	II	616127	618523	[]	[]
KTR4	II	618909	620303	[]	[]
BEM1	II	620872	622527	[]	[]
YBR200W-A	II	622983	623147	[]	[]
DER1	II	623576	624211	[]	[]
YBR201C-A	II	624493	624696	[]	[]
MCM7	II	625772	628309	[]	[]
COS111	II	629168	631942	[]	[]
LDH1	II	632254	633381	[]	[]
KTR3	II	633622	634836	[]	[]
YBR206W	II	634601	634924	[]	[]
FTH1	II	635146	636543	[]	[]
DUR1,2	II	636703	642210	[]	[]
YBR209W	II	642583	642900	[]	[]
ERV15	II	645550	645978	[]	[]
AME1	II	646158	647132	[]	[]
NGR1	II	647886	649904	[]	[]
MET8	II	650368	651192	[]	[]
SDS24	II	651415	652998	[]	[]
HPC2	II	653356	655317	[]	[]
YBP1	II	655576	657600	[]	[]
ATG12	II	657832	658392	[]	[]
PYC2	II	658707	662249	[]	[]
YBR219C	II	662499	663303	[]	[]
YBR220C	II	662995	664677	[]	[]
PDB1	II	665153	666253	[]	[]
YBR221W-A	II	666538	666642	[]	[]
PCS60	II	666720	668351	[]	[]
TDP1	II	668663	670297	[]	[]
YBR223W-A	II	668721	668840	[]	[]
YBR224W	II	670125	670640	[]	[]
YBR225W	II	670627	673329	[]	[]
YBR226C	II	673155	673565	[]	[]
MCX1	II	673572	675134	[]	[]
SLX1	II	675313	676227	[]	[]
ROT2	II	676357	679221	[]	[]
OM14	II	679549	680050	[]	[]
YBR230W-A	II	680362	680562	[]	[]
SWC5	II	682179	683090	[]	[]
YBR232C	II	683373	683732	[]	[]
PBP2	II	683428	684669	[]	[]
DAD3	II	684977	685261	[]	[]
ARC40	II	685438	686592	[]	[]
VHC1	II	686901	690263	[]	[]
ABD1	II	690383	691693	[]	[]
PRP5	II	691969	694518	[]	[]
YBR238C	II	695107	697302	[]	[]
ERT1	II	698354	699943	[]	[]
THI2	II	700490	701842	[]	[]
YBR241C	II	702589	704055	[]	[]
YBR242W	II	704670	705386	[]	[]
ALG7	II	705447	706793	[]	[]
GPX2	II	707528	708016	[]	[]
ISW1	II	708150	711539	[]	[]
RRT2	II	711591	712754	[]	[]
ENP1	II	713004	714455	[]	[]
HIS7	II	714807	716465	[]	[]
ARO4	II	716882	717994	[]	[]
SPO23	II	719033	720604	[]	[]
MRPS5	II	721390	722313	[]	[]
DUT1	II	722611	723054	[]	[]
SRB6	II	723270	723635	[]	[]
TRS20	II	723736	724263	[]	[]
MTC4	II	724456	726540	[]	[]
YBR255C-A	II	726618	727074	[]	[]
RIB5	II	727386	728102	[]	[]
POP4	II	728885	729724	[]	[]
SHG1	II	729734	730162	[]	[]
YBR259W	II	730387	732453	[]	[]
RGD1	II	732639	734639	[]	[]
TAE1	II	734832	735530	[]	[]
MIC12	II	735720	736040	[]	[]
SHM1	II	736264	737736	[]	[]
YPT10	II	737770	738369	[]	[]
TSC10	II	738582	739544	[]	[]
REI1	II	739841	741022	[]	[]
SLM6	II	739936	740388	[]	[]
MRPL37	II	741299	741616	[]	[]
SDH8	II	742160	742576	[]	[]
BIT2	II	742761	744398	[]	[]
EFM2	II	744852	746111	[]	[]
HSM3	II	746361	747803	[]	[]
UBX7	II	748061	749371	[]	[]
CHK1	II	749594	751177	[]	[]
RIF1	II	751356	757106	[]	[]
PPS1	II	757620	760043	[]	[]
YBR277C	II	760215	760616	[]	[]
DPB3	II	760294	760899	[]	[]
PAF1	II	761257	762594	[]	[]
SAF1	II	762784	764697	[]	[]
DUG2	II	764970	767606	[]	[]
MRPL27	II	768240	768680	[]	[]
SSH1	II	768943	770415	[]	[]
YBR284W	II	771239	773632	[]	[]
YBR285W	II	773922	774356	[]	[]
APE3	II	774700	776313	[]	[]
YBR287W	II	776571	777854	[]	[]
APM3	II	778012	779463	[]	[]
SNF5	II	779667	782384	[]	[]
BSD2	II	782591	783556	[]	[]
CTP1	II	783673	784572	[]	[]
YBR292C	II	784702	785073	[]	[]
VBA2	II	787006	788430	[]	[]
SUL1	II	789235	791814	[]	[]
PCA1	II	792849	796499	[]	[]
PHO89	II	796798	798522	[]	[]
YBR296C-A	II	800123	800242	[]	[]
MAL33	II	800523	801929	[]	[]
MAL31	II	802631	804475	[]	[]
YBR298C-A	II	805035	805256	[]	[]
MAL32	II	805351	807105	[]	[]
YBR300C	II	808600	809097	[]	[]
PAU24	II	809057	809419	[]	[]
COS2	II	810340	811479	[]	[]
YCL076W	III	1392	2135	[]	[]
GEX1	III	6479	8326	[]	[]
VBA3	III	9706	11082	[]	[]
YCL068C	III	11503	12285	[]	[]
HMLALPHA2	III	12386	13018	[]	[]
HMLALPHA1	III	13282	13809	[]	[]
YCL065W	III	13751	14119	[]	[]
CHA1	III	15798	16880	[]	[]
VAC17	III	17290	18561	[]	[]
MRC1	III	18816	22106	[]	[]
KRR1	III	22429	23379	[]	[]
FYV5	III	23523	23981	[]	[]
ADF1	III	23584	23925	[]	[]
MIC10	III	24032	24325	[]	[]
PRD1	III	24768	26906	[]	[]
PEX34	III	26925	27359	[]	[]
KAR4	III	27929	28936	[]	[]
RDT1	III	30910	30996	[]	[]
SPB1	III	31449	33974	[]	[]
PBN1	III	34143	35393	[]	[]
LRE1	III	35865	37616	[]	[]
APA1	III	37836	38801	[]	[]
YCL049C	III	39786	40724	[]	[]
YCL048W-A	III	41488	41727	[]	[]
SPS22	III	42165	43556	[]	[]
POF1	III	43661	44437	[]	[]
EMC1	III	44623	46905	[]	[]
YCL046W	III	46640	46963	[]	[]
MGR1	III	47111	48364	[]	[]
PDI1	III	48653	50221	[]	[]
YCL041C	III	50133	50627	[]	[]
YCL042W	III	50584	50943	[]	[]
GLK1	III	50838	52340	[]	[]
GID7	III	52645	54882	[]	[]
ATG22	III	54941	56527	[]	[]
SRO9	III	57374	58678	[]	[]
GFD2	III	59026	60726	[]	[]
GRX1	III	60841	61173	[]	[]
LSB5	III	61658	62722	[]	[]
MXR2	III	62776	63282	[]	[]
STE50	III	63441	64481	[]	[]
RRP7	III	64675	65568	[]	[]
HIS4	III	65934	68333	[]	[]
BIK1	III	68599	69921	[]	[]
RNQ1	III	70150	71367	[]	[]
FUS1	III	71803	73341	[]	[]
HBN1	III	73405	73986	[]	[]
FRM2	III	74704	75285	[]	[]
AGP1	III	76018	77919	[]	[]
YCL023C	III	78949	79296	[]	[]
KCC4	III	79162	82275	[]	[]
YCL022C	III	81570	82085	[]	[]
YCL021W-A	III	83620	83997	[]	[]
LEU2	III	91324	92418	[]	[]
NFS1	III	92777	94270	[]	[]
DCC1	III	94621	95763	[]	[]
BUD3	III	96281	101191	[]	[]
YCL012C	III	101317	101788	[]	[]
GBP2	III	102075	103358	[]	[]
SGF29	III	103571	104350	[]	[]
ILV6	III	104619	105548	[]	[]
STP22	III	105696	106853	[]	[]
CWH36	III	106974	107366	[]	[]
VMA9	III	107023	107417	[]	[]
LDB16	III	108021	108791	[]	[]
PGS1	III	109105	110670	[]	[]
YCL002C	III	110808	111675	[]	[]
RER1	III	111916	112482	[]	[]
YCL001W-A	III	113080	113541	[]	[]
YCL001W-B	III	113770	114024	[]	[]
YCR001W	III	115685	115999	[]	[]
CDC10	III	117380	118348	[]	[]
MRPL32	III	118620	119171	[]	[]
YCP4	III	119575	120318	[]	[]
CIT2	III	120946	122328	[]	[]
YCR006C	III	122530	123003	[]	[]
YCR007C	III	126011	126730	[]	[]
SAT4	III	128470	130281	[]	[]
RVS161	III	130745	131542	[]	[]
ADY2	III	132273	133124	[]	[]
ADP1	III	133724	136873	[]	[]
PGK1	III	137746	138996	[]	[]
YCR013C	III	138402	139049	[]	[]
POL4	III	139185	140933	[]	[]
CTO1	III	141217	142170	[]	[]
YCR016W	III	143634	144506	[]	[]
CWH43	III	144773	147634	[]	[]
SRD1	III	148238	148903	[]	[]
YCR018C-A	III	151608	151862	[]	[]
MAK32	III	152837	153928	[]	[]
PET18	III	154012	154659	[]	[]
MAK31	III	154830	155096	[]	[]
HTL1	III	155320	155556	[]	[]
HSP30	III	156109	157107	[]	[]
YCR022C	III	157421	157765	[]	[]
YCR023C	III	158538	160373	[]	[]
SLM5	III	160744	162222	[]	[]
YCR024C-B	III	162599	162865	[]	[]
PMP1	III	162945	163067	[]	[]
YCR025C	III	163446	163856	[]	[]
NPP1	III	164111	166339	[]	[]
RHB1	III	167370	167999	[]	[]
FEN2	III	170886	172424	[]	[]
RIM1	III	172950	173440	[]	[]
SYP1	III	173826	176438	[]	[]
RPS14A	III	177500	178220	[]	[]
BPH1	III	179520	186023	[]	[]
SNT1	III	186489	190169	[]	[]
ELO2	III	190592	191635	[]	[]
RRP43	III	191834	193018	[]	[]
RBK1	III	193297	194298	[]	[]
PHO87	III	194414	197185	[]	[]
BUD5	III	197621	199549	[]	[]
YCR038W-A	III	199293	199418	[]	[]
MATALPHA2	III	199546	200178	[]	[]
MATALPHA1	III	200442	200969	[]	[]
YCR041W	III	200911	201243	[]	[]
TAF2	III	201174	205397	[]	[]
YCR043C	III	206261	206644	[]	[]
PER1	III	206877	207950	[]	[]
RRT12	III	208135	209610	[]	[]
YCR045W-A	III	208751	209101	[]	[]
IMG1	III	209914	210423	[]	[]
BUD23	III	210718	211545	[]	[]
YCR047W-A	III	211301	211507	[]	[]
YCR049C	III	211871	212317	[]	[]
ARE1	III	211929	213761	[]	[]
YCR050C	III	213464	213772	[]	[]
YCR051W	III	214071	214739	[]	[]
RSC6	III	214994	216445	[]	[]
THR4	III	216697	218241	[]	[]
CTR86	III	218376	220067	[]	[]
PWP2	III	220457	223228	[]	[]
YIH1	III	223454	224230	[]	[]
TAH1	III	224399	224734	[]	[]
YCR061W	III	225563	227458	[]	[]
YCR064C	III	228095	228505	[]	[]
BUD31	III	228318	228791	[]	[]
HCM1	III	229310	231004	[]	[]
RAD18	III	231500	232963	[]	[]
SED4	III	233125	236322	[]	[]
ATG15	III	237214	238776	[]	[]
CPR4	III	239055	240011	[]	[]
